row_id,episode_ordinal,episode_id,split,model_step,raw_step,transition_block,normalized_position,interaction_contact,support_contact,free,sensor_grasp_onset,sensor_release,mse_model,mse_persistence,excess,mse_model_whitened,mse_persistence_whitened,excess_whitened,phase_decile,interaction_contact_relabel,block_disp,effector_disp,transport_free,static,regime
622,16,16,heldout,17,85,16,0.425,False,True,True,False,False,0.2140814065933227,0.5439954400062561,-0.3299140334129333,13.10628763702354,19.30418003132718,-6.197892394303642,4,False,1.1102230246251565e-16,0.12650227850423335,True,False,transport_free
623,16,16,heldout,18,90,17,0.45,False,True,False,False,False,0.0099849486723542,0.0002867023285944,0.0096982466056942,6.553294322510406,0.0507780273151354,6.502516295195271,4,False,0.0,0.01164222796601077,False,True,static
624,16,16,heldout,19,95,18,0.475,False,True,True,False,False,0.0594706945121288,0.2513459026813507,-0.1918752044439315,6.532381570065167,7.539690042202152,-1.0073084721369856,4,False,0.0,0.09604617728251176,True,False,transport_free
625,16,16,heldout,20,100,19,0.5,False,True,True,False,False,0.02340286411345,0.1214691177010536,-0.0980662554502487,5.158547373090369,7.818978454723717,-2.660431081633348,5,False,0.0,0.05325880974704363,True,False,transport_free
626,16,16,heldout,21,105,20,0.525,False,True,True,False,False,0.0098362863063812,0.0777637287974357,-0.0679274424910545,6.501471848773817,4.304826476189474,2.196645372584343,5,False,0.0,0.042180345625553,True,False,transport_free
627,16,16,heldout,22,110,21,0.55,False,True,True,False,False,0.0325878225266933,0.1081913337111473,-0.0756035149097442,12.46507334339558,7.416487567677628,5.048585775717953,5,False,0.0,0.030405059548460702,True,False,transport_free
628,16,16,heldout,23,115,22,0.575,True,True,False,True,False,0.0089182024821639,0.0515701882541179,-0.0426519848406314,8.164476901703141,5.8063397114173005,2.358137190285841,5,True,0.0004549694160341644,0.004750692054996964,False,False,interaction
629,16,16,heldout,24,120,23,0.6,True,True,False,False,False,0.0304273571819067,0.1176894307136535,-0.0872620716691017,9.280068884938862,3.3074461160450155,5.972622768893846,6,True,0.040593991599423715,0.03922312194712821,False,False,interaction
630,16,16,heldout,25,125,24,0.625,True,False,False,False,False,0.3378468453884125,0.6132444143295288,-0.2753975689411163,19.70580234268601,26.315999698236897,-6.610197355550884,6,True,0.09223343433885574,0.0922909059584046,False,False,interaction
631,16,16,heldout,26,130,25,0.65,True,False,False,False,False,0.819770336151123,1.197168231010437,-0.3773978948593139,12.637363164678938,36.35087035758625,-23.713507192907315,6,True,0.10510313037889546,0.10589499498765412,False,False,interaction
632,16,16,heldout,27,135,26,0.675,True,False,False,False,False,0.073646955192089,0.4296581745147705,-0.3560112118721008,5.01430484322224,5.429020451757583,-0.4147156085353431,6,True,0.056134921781936915,0.05718015519461132,False,False,interaction
633,16,16,heldout,28,140,27,0.7,True,False,False,False,False,0.4762237966060638,1.2048425674438477,-0.7286187410354614,21.861897082216853,40.43565536669691,-18.57375828448006,7,True,0.1066486262217286,0.1066884558699839,False,False,interaction
634,16,16,heldout,29,145,28,0.725,True,False,False,False,False,0.1347849667072296,0.3969435691833496,-0.26215860247612,14.464222779525633,23.25043866828065,-8.786215888755018,7,True,0.08512540490735969,0.08550005480404099,False,False,interaction
635,16,16,heldout,30,150,29,0.75,True,False,False,False,False,0.0434851646423339,0.2414690256118774,-0.1979838609695434,8.40067942485468,9.592188821094338,-1.191509396239658,7,True,0.0646208608801077,0.06438900050331804,False,False,interaction
636,16,16,heldout,31,155,30,0.775,True,True,False,False,False,0.0222726594656705,0.0590034686028957,-0.0367308109998703,11.757882130499276,4.6378602600278365,7.120021870471439,7,True,0.027773292991021492,0.028294851320242363,False,False,interaction
637,16,16,heldout,32,160,31,0.8,True,True,False,False,True,0.0152668459340929,0.0317462235689163,-0.0164793767035007,7.102505249261994,2.701657811483377,4.4008474377786175,8,True,0.004227053612430171,0.005449009189010096,False,False,interaction
638,16,16,heldout,33,165,32,0.825,False,True,True,False,False,0.1978915482759475,0.3093586266040802,-0.1114670783281326,20.863620559967575,25.58087076485013,-4.7172502048825535,8,False,7.727615203017708e-08,0.06885384195113954,True,False,transport_free
639,16,16,heldout,34,170,33,0.85,False,True,True,False,False,0.140229046344757,0.3200118541717529,-0.1797828078269958,15.71753008142828,18.47077032458583,-2.753240243157549,8,False,1.166807942916131e-13,0.09264062898390166,True,False,transport_free
640,16,16,heldout,35,175,34,0.875,False,True,True,False,False,0.0356445349752903,0.0827765390276908,-0.0471320040524005,8.6736273620564,6.6570023103005775,2.016625051755823,8,False,0.0,0.07128205855178554,True,False,transport_free
641,16,16,heldout,36,180,35,0.9,False,True,True,False,False,0.0256415158510208,0.0704235956072807,-0.0447820797562599,9.11255913587844,5.839475775357122,3.2730833605213183,9,False,0.0,0.07051095526321029,True,False,transport_free
642,16,16,heldout,37,185,36,0.925,False,True,True,False,False,0.0718979686498642,0.1811163872480392,-0.109218418598175,10.890356890497658,9.064738091372568,1.82561879912509,9,False,0.0,0.060835975559241987,True,False,transport_free
643,16,16,heldout,38,190,37,0.95,False,True,True,False,False,0.0113189257681369,0.0763895437121391,-0.0650706142187118,6.285387509362856,5.600880691731564,0.6845068176312923,9,False,0.0,0.05230167290099539,True,False,transport_free
644,16,16,heldout,39,195,38,0.975,False,True,True,False,False,0.0061142244376242,0.1451092511415481,-0.1389950215816497,6.470464585545659,12.788146192741928,-6.31768160719627,9,False,0.0,0.0482933190828685,True,False,transport_free
645,16,16,heldout,40,200,39,1.0,True,True,False,True,False,0.0069073550403118,0.067277044057846,-0.0603696890175342,7.599011660859259,6.932221047390609,0.6667906134686499,9,True,0.000781495494375452,0.0073547755362391555,False,False,interaction
646,17,17,heldout,3,15,2,0.075,False,True,True,False,False,0.0078529519960284,0.0817649438977241,-0.0739119946956634,7.321962332157533,48.12985887261983,-40.807896540462295,0,False,4.2674197509029455e-16,0.0690190869497845,True,False,transport_free
647,17,17,heldout,4,20,3,0.1,False,True,True,False,False,0.007689956575632,0.1496035158634185,-0.1419135630130767,7.391552851027957,69.66708571693921,-62.27553286591125,1,False,0.0,0.06441756210948449,True,False,transport_free
648,17,17,heldout,5,25,4,0.125,False,True,True,False,False,0.0099729308858513,0.0976045355200767,-0.0876316055655479,10.151473089186275,48.88189267807915,-38.73041958889287,1,False,0.0,0.03238086028558579,True,False,transport_free
649,17,17,heldout,6,30,5,0.15,True,True,False,True,False,0.0072439946234226,0.0455694608390331,-0.0383254662156105,13.39857590958804,47.06991805235472,-33.671342142766676,1,True,0.005345073973855163,0.005311728509630368,False,False,interaction
650,17,17,heldout,7,35,6,0.175,True,False,False,False,False,0.1361142545938491,0.3407682478427887,-0.2046539932489395,42.11668507919341,188.00834909498028,-145.89166401578686,1,True,0.08073418841844032,0.08021357610201078,False,False,interaction
651,17,17,heldout,8,40,7,0.2,True,False,False,False,False,0.6218211650848389,1.2058321237564087,-0.5840109586715698,266.16941373412743,667.4477196507986,-401.2783059166712,2,True,0.10090321524582303,0.10116355785014458,False,False,interaction
652,17,17,heldout,9,45,8,0.225,True,False,False,False,False,1.1029893159866333,1.8408259153366089,-0.7378365993499756,677.0632703608788,1165.9875918672512,-488.9243215063724,2,True,0.12010156919260465,0.1211327383999,False,False,interaction
653,17,17,heldout,10,50,9,0.25,True,False,False,False,False,1.470087647438049,1.7599611282348633,-0.2898734807968139,115.0946736032092,262.7855706720004,-147.69089706879123,2,True,0.11678511718149459,0.11739386031230728,False,False,interaction
654,17,17,heldout,11,55,10,0.275,True,False,False,False,False,1.2949448823928833,1.7412678003311155,-0.4463229179382324,19.69200949285973,29.931009844705716,-10.239000351845988,2,True,0.11817256029525229,0.11906498084243851,False,False,interaction
655,17,17,heldout,12,60,11,0.3,True,False,False,False,False,0.1196020767092704,0.3027574717998504,-0.1831553876399994,6.966895843972618,4.5784010341483,2.3884948098243184,3,True,0.0658304177657689,0.06557819211922196,False,False,interaction
656,17,17,heldout,13,65,12,0.325,True,False,False,False,False,0.0446721203625202,0.2967841625213623,-0.2521120309829712,5.440917727583887,6.60558935132966,-1.1646716237457726,3,True,0.07319424930069818,0.0732812366059,False,False,interaction
657,17,17,heldout,14,70,13,0.35,True,True,False,False,True,0.0189041774719953,0.0436475276947021,-0.0247433502227067,4.115572961720349,1.621481613981901,2.494091347738448,3,True,0.01882935151560171,0.017517340207308458,False,False,interaction
658,17,17,heldout,15,75,14,0.375,False,True,False,False,False,0.0645536705851554,0.0700272098183631,-0.0054735392332077,4.690649719367382,1.2905852739587813,3.400064445408601,3,False,5.022432205104047e-05,0.013681887540297356,False,True,static
659,17,17,heldout,16,80,15,0.4,False,True,True,False,False,0.1542922705411911,0.3018350899219513,-0.1475428193807602,11.596081415218649,6.653466930788149,4.9426144844305,4,False,7.916708800691419e-11,0.08996392676571498,True,False,transport_free
660,17,17,heldout,17,85,16,0.425,False,True,True,False,False,0.0969512239098548,0.2742456495761871,-0.1772944331169128,11.73323314339609,4.859767048398571,6.873466094997519,4,False,1.1102230246251565e-16,0.09053646085989067,True,False,transport_free
661,17,17,heldout,18,90,17,0.45,False,True,True,False,False,0.0191908068954944,0.0193452071398496,-0.0001544002443552,7.774515426835992,0.3488576740433191,7.425657752792674,4,False,0.0,0.021497130673061932,True,False,transport_free
662,17,17,heldout,19,95,18,0.475,False,True,True,False,False,0.0368521623313427,0.1715239733457565,-0.1346718072891235,7.998275735983801,2.1867338263841045,5.811541909599696,4,False,0.0,0.07297234664577737,True,False,transport_free
663,17,17,heldout,20,100,19,0.5,False,True,True,False,False,0.0120241669937968,0.0901686549186706,-0.0781444907188415,5.933763347935101,2.2743654361428898,3.6593979117922113,5,False,0.0,0.05273329730856897,True,False,transport_free
664,17,17,heldout,21,105,20,0.525,False,True,True,False,False,0.0136175975203514,0.0783990398049354,-0.064781442284584,5.574535958746626,1.9084674622632696,3.6660684964833568,5,False,0.0,0.038073154135955904,True,False,transport_free
665,17,17,heldout,22,110,21,0.55,False,True,True,False,False,0.0161570031195878,0.0687093809247016,-0.0525523796677589,4.374822863581918,1.573786373396456,2.801036490185462,5,False,0.0,0.037154568250553445,True,False,transport_free
666,17,17,heldout,23,115,22,0.575,True,True,False,True,False,0.0271495189517736,0.1340110898017883,-0.1068615689873695,4.704142103455746,3.1687081535288204,1.5354339499269258,5,True,0.007134611676556745,0.012254924915121474,False,False,interaction
667,17,17,heldout,24,120,23,0.6,True,False,False,False,False,0.0677467063069343,0.1351440697908401,-0.0673973634839057,7.100222575747907,1.57865869312817,5.521563882619737,6,True,0.045198013821361856,0.04442943303270646,False,False,interaction
668,17,17,heldout,25,125,24,0.625,True,False,False,False,False,0.1253830790519714,0.487900972366333,-0.3625178933143616,6.904164517837657,9.270187634391144,-2.366023116553487,6,True,0.08657697800149065,0.08637650186892733,False,False,interaction
669,17,17,heldout,26,130,25,0.65,True,False,False,False,False,0.5456503033638,1.3200631141662598,-0.7744128108024597,26.0356605923597,31.786727495944728,-5.751066903585027,6,True,0.10629502183116615,0.10659206770580491,False,False,interaction
670,17,17,heldout,27,135,26,0.675,True,False,False,False,False,0.095159150660038,0.1204300746321678,-0.0252709239721298,9.881150132997826,4.722717717073214,5.1584324159246115,6,True,0.03164070098467104,0.03240915015334201,False,False,interaction
671,17,17,heldout,28,140,27,0.7,True,False,False,False,False,0.4609467089176178,1.036523461341858,-0.5755767822265625,17.803100674128824,20.97559591507127,-3.172495240942446,7,True,0.08322925818898928,0.0829886401766577,False,False,interaction
672,17,17,heldout,29,145,28,0.725,True,False,False,False,False,0.0664129182696342,0.2807231247425079,-0.2143101990222931,5.305158839212312,4.831802328118337,0.473356511093975,7,True,0.05936622221735524,0.05965363369626515,False,False,interaction
673,17,17,heldout,30,150,29,0.75,True,False,False,False,False,0.019795412197709,0.1547415256500244,-0.1349461078643798,5.138643475952565,2.3620187251156586,2.776624750836907,7,True,0.057500188119125384,0.05696282105199373,False,False,interaction
674,17,17,heldout,31,155,30,0.775,True,False,False,False,False,0.0391591303050518,0.1408921033143997,-0.1017329692840576,4.021979265784444,3.71848637590255,0.3034928898818942,7,True,0.047588874073503776,0.0478975636467632,False,False,interaction
675,17,17,heldout,32,160,31,0.8,True,True,False,False,True,0.0181558821350336,0.0332628451287746,-0.015106962993741,4.249544551384893,0.7866264709987068,3.462918080386186,8,True,0.007867230868073024,0.007535774288096384,False,False,interaction
676,17,17,heldout,33,165,32,0.825,False,True,True,False,False,0.1416486799716949,0.2152552157640457,-0.0736065357923507,7.249163910400387,3.8289303708957263,3.420233539504661,8,False,2.5430872617186174e-06,0.05357906181088965,True,False,transport_free
677,17,17,heldout,34,170,33,0.85,False,True,True,False,False,0.0815481320023536,0.2349515557289123,-0.1534034311771392,9.830453717266154,5.834070757925235,3.9963829593409192,8,False,4.059351269341739e-12,0.10323589345057052,True,False,transport_free
678,17,17,heldout,35,175,34,0.875,False,True,True,False,False,0.0343548394739627,0.0818447172641754,-0.0474898777902126,10.124097481304648,3.651530643316721,6.472566837987927,8,False,0.0,0.1257782937097593,True,False,transport_free
679,17,17,heldout,36,180,35,0.9,False,True,False,False,False,0.0067539797164499,0.0008426617714576,0.0059113181196153,6.546126192607077,0.1438698657326335,6.4022563268744435,9,False,0.0,0.015257150445605222,False,True,static
680,17,17,heldout,37,185,36,0.925,False,True,True,False,False,0.0354909300804138,0.0647550225257873,-0.0292640924453735,5.42171287288505,3.0169720225455436,2.4047408503395062,9,False,0.0,0.10906372958110978,True,False,transport_free
681,17,17,heldout,38,190,37,0.95,False,True,True,False,False,0.0211071465164423,0.0699805542826652,-0.0488734096288681,5.598707999582245,2.10685221616513,3.491855783417114,9,False,0.0,0.06596896944456808,True,False,transport_free
682,17,17,heldout,39,195,38,0.975,False,True,True,False,False,0.0075413272716104,0.0904401168227195,-0.0828987881541252,5.000349718330269,1.924685628055827,3.075664090274442,9,False,0.0,0.05488422045545938,True,False,transport_free
683,17,17,heldout,40,200,39,1.0,False,True,True,False,False,0.012732483446598,0.1430372148752212,-0.1303047239780426,3.7758432460596745,2.3530934693463927,1.4227497767132815,9,False,0.0,0.04662029945010172,True,False,transport_free
684,18,18,heldout,3,15,2,0.075,False,True,True,False,False,0.008179236203432,0.0541420094668865,-0.0459627732634544,7.586549997918158,10.868308085941251,-3.281758088023095,0,False,4.2674197509029455e-16,0.0679954437781929,True,False,transport_free
685,18,18,heldout,4,20,3,0.1,False,True,True,False,False,0.0075015858747065,0.1340434700250625,-0.1265418827533722,5.980626940604381,17.73174162792592,-11.75111468732154,1,False,0.0,0.05923645128194151,True,False,transport_free
686,18,18,heldout,5,25,4,0.125,False,True,True,False,False,0.0351632945239543,0.1501646041870117,-0.115001305937767,31.687150443749697,31.92461844652981,-0.2374680027801119,1,False,0.0,0.041927011464170424,True,False,transport_free
687,18,18,heldout,6,30,5,0.15,True,True,False,True,False,0.0461614392697811,0.1084262430667877,-0.0622648037970066,54.082895037932566,60.079192120458885,-5.996297082526318,1,True,0.006435435965810597,0.006580280851947025,False,False,interaction
688,18,18,heldout,7,35,6,0.175,True,False,False,False,False,0.1034823879599571,0.3483701944351196,-0.2448877990245819,27.9705568920065,82.35691035655209,-54.38635346454559,1,True,0.0831729384096421,0.08292604789994791,False,False,interaction
689,18,18,heldout,8,40,7,0.2,True,False,False,False,False,0.1202233061194419,0.4611742496490478,-0.3409509360790252,6.392726787478838,129.4905093948702,-123.09778260739137,2,True,0.09186171619127853,0.09207923756293253,False,False,interaction
690,18,18,heldout,9,45,8,0.225,True,False,False,False,False,0.1697521954774856,0.5858328342437744,-0.4160806536674499,17.068455494885313,65.4891116912861,-48.420656196400785,2,True,0.09285708984535984,0.09386136313654447,False,False,interaction
691,18,18,heldout,10,50,9,0.25,True,False,False,False,False,1.225808024406433,1.7176471948623655,-0.4918391704559326,277.1274591258635,279.7910233007074,-2.663564174843941,2,True,0.10705778351121166,0.10647961624014243,False,False,interaction
692,18,18,heldout,11,55,10,0.275,True,False,False,False,False,0.6390812397003174,1.3446197509765625,-0.7055385112762451,1022.6910189162132,1850.44179570719,-827.7507767909769,2,True,0.13014685841439122,0.13056839936590514,False,False,interaction
693,18,18,heldout,12,60,11,0.3,True,False,False,False,False,0.0250914487987756,0.208590567111969,-0.1834991127252578,16.871267791095534,110.90610113179343,-94.0348333406979,3,True,0.07665831104634875,0.07694580339533315,False,False,interaction
694,18,18,heldout,13,65,12,0.325,True,False,False,False,False,0.0444858036935329,0.2549959719181061,-0.2105101644992828,46.916598685826386,104.89116533439116,-57.97456664856476,3,True,0.0715062047774434,0.07125424257773996,False,False,interaction
695,18,18,heldout,14,70,13,0.35,True,True,False,True,True,0.0045937038958072,0.0150701329112052,-0.010476429015398,9.392021142511863,16.17716009762304,-6.785138955111176,3,True,0.009535278851919144,0.01539555672976316,False,False,interaction
696,18,18,heldout,15,75,14,0.375,False,True,False,False,True,0.0464813224971294,0.0433526821434497,0.0031286403536796,46.80885038953189,30.14173596301713,16.66711442651476,3,False,0.00017176249491647393,0.00628756483620709,False,True,static
697,18,18,heldout,16,80,15,0.4,False,True,True,False,False,0.1345957666635513,0.2775288820266723,-0.142933115363121,85.70346435054996,171.41466196693656,-85.7111976163866,4,False,4.995335152229675e-09,0.0832442227793829,True,False,transport_free
698,18,18,heldout,17,85,16,0.425,False,True,True,False,False,0.0897701755166053,0.2377644330263137,-0.1479942500591278,48.23885112180969,175.50114860027392,-127.26229747846423,4,False,7.693105701813045e-15,0.1786876572901516,True,False,transport_free
699,18,18,heldout,18,90,17,0.45,False,True,True,False,False,0.015789171680808,0.0161674115806818,-0.0003782398998737,10.203532078590127,6.346878091215866,3.856653987374261,4,False,0.0,0.05428042770617277,True,False,transport_free
700,18,18,heldout,19,95,18,0.475,False,True,True,False,False,0.0373229384422302,0.120826281607151,-0.0835033431649208,23.935464380011584,53.00702371521937,-29.071559335207784,4,False,0.0,0.1624802747278117,True,False,transport_free
701,18,18,heldout,20,100,19,0.5,False,True,True,False,False,0.0092418557032942,0.0908494964241981,-0.0816076397895813,9.554588445008855,67.90984648010583,-58.35525803509697,5,False,0.0,0.07953243221260871,True,False,transport_free
702,18,18,heldout,21,105,20,0.525,False,True,True,False,False,0.0055385828018188,0.1036339402198791,-0.0980953574180603,7.766951478364144,71.29909594040487,-63.532144462040726,5,False,0.0,0.05019048085469168,True,False,transport_free
703,18,18,heldout,22,110,21,0.55,False,True,True,False,False,0.0091316038742661,0.0494988746941089,-0.0403672717511653,20.916982487680908,27.402689905549767,-6.485707417868859,5,False,0.0,0.025241080521711878,True,False,transport_free
704,18,18,heldout,23,115,22,0.575,True,True,False,True,False,0.0140470126643776,0.0188206043094396,-0.0047735916450619,29.99861347564745,10.443468810634847,19.5551446650126,5,True,0.0023010684521165394,0.002948740414945878,False,False,interaction
705,18,18,heldout,24,120,23,0.6,True,True,False,False,False,0.0532418191432952,0.1248991787433624,-0.0716573596000671,60.559442659997046,105.76364436119148,-45.204201701194435,6,True,0.0398825118166098,0.03936019803437939,False,False,interaction
706,18,18,heldout,25,125,24,0.625,True,False,False,False,False,0.0872258767485618,0.3928376138210296,-0.3056117296218872,59.80579068171446,312.01665393042754,-252.21086324871308,6,True,0.07472827315650973,0.07444768711981409,False,False,interaction
707,18,18,heldout,26,130,25,0.65,True,False,False,False,False,0.2657149136066437,0.8839671015739441,-0.618252158164978,357.2000003375492,1297.799118222397,-940.5991178848478,6,True,0.08788440033823598,0.08787168776691566,False,False,interaction
708,18,18,heldout,27,135,26,0.675,True,False,False,False,False,0.0941407158970832,0.3839826881885528,-0.2898419797420501,49.76647391951351,159.72212804745834,-109.95565412794484,6,True,0.06741909860374896,0.06791254090862271,False,False,interaction
709,18,18,heldout,28,140,27,0.7,True,False,False,False,False,0.308845579624176,0.7124335765838623,-0.4035879969596863,434.0273641515705,779.3834347019896,-345.3560705504191,7,True,0.06681740201503306,0.06616167070725419,False,False,interaction
710,18,18,heldout,29,145,28,0.725,True,False,False,False,False,0.0933600887656211,0.2892344295978546,-0.1958743333816528,140.0665001622568,367.7280708308076,-227.6615706685508,7,True,0.06453760150579183,0.06427544430269293,False,False,interaction
711,18,18,heldout,30,150,29,0.75,True,False,False,False,False,0.0292724836617708,0.2777007818222046,-0.2484283000230789,19.01749831152024,159.59552261034457,-140.5780242988243,7,True,0.08431119371383862,0.08410280808491728,False,False,interaction
712,18,18,heldout,31,155,30,0.775,True,False,False,False,False,0.0382652841508388,0.2152315229177475,-0.1769662350416183,48.0272149683532,119.62850793819037,-71.60129296983717,7,True,0.06399276793880719,0.06411479238706076,False,False,interaction
713,18,18,heldout,32,160,31,0.8,True,True,False,False,True,0.0157535802572965,0.0196256339550018,-0.0038720536977052,12.449383599808934,7.295149047845335,5.154234551963599,8,True,0.009398518517234155,0.011422809362843544,False,False,interaction
714,18,18,heldout,33,165,32,0.825,False,True,True,False,False,0.1399817168712616,0.2053006440401077,-0.0653189271688461,70.72807523770109,107.46581416149829,-36.73773892379718,8,False,5.852341989934575e-07,0.06398049337815537,True,False,transport_free
715,18,18,heldout,34,170,33,0.85,False,True,True,False,False,0.0748134031891822,0.1597253382205963,-0.084911935031414,57.48549374603812,111.1753087640342,-53.68981501799608,8,False,9.324957595746896e-13,0.09101697780049585,True,False,transport_free
716,18,18,heldout,35,175,34,0.875,False,True,True,False,False,0.0675699636340141,0.1477061361074447,-0.0801361724734306,29.878632822963457,75.47007288914939,-45.59144006618594,8,False,0.0,0.17128042911521407,True,False,transport_free
717,18,18,heldout,36,180,35,0.9,False,True,True,False,False,0.0103101814165711,0.0151760391891002,-0.0048658577725291,14.93552273424856,6.038212898045096,8.897309836203464,9,False,0.0,0.06772747624586994,True,False,transport_free
718,18,18,heldout,37,185,36,0.925,False,True,True,False,False,0.0403811000287532,0.0791080668568611,-0.0387269668281078,27.53975893376395,41.89273760569713,-14.35297867193318,9,False,0.0,0.10858597807552951,True,False,transport_free
719,18,18,heldout,38,190,37,0.95,False,True,True,False,False,0.006938774138689,0.0512972027063369,-0.0443584285676479,9.173395086911446,37.48736827108657,-28.31397318417512,9,False,0.0,0.05846505043545753,True,False,transport_free
720,18,18,heldout,39,195,38,0.975,False,True,True,False,False,0.0105390781536698,0.1233764365315437,-0.1128373593091964,13.681949971285592,71.86229504276552,-58.180345071479934,9,False,0.0,0.06731077752658395,True,False,transport_free
721,18,18,heldout,40,200,39,1.0,False,True,True,False,False,0.0027413945645093,0.1313427090644836,-0.1286013126373291,6.940115761941509,92.34135092971152,-85.40123516777,9,False,0.0,0.04190968973722604,True,False,transport_free
722,19,19,heldout,3,15,2,0.075,False,True,True,False,False,0.0150850219652056,0.1210098192095756,-0.1059248000383377,7.266885012830514,7.943062367456725,-0.6761773546262111,0,False,4.2674197509029455e-16,0.07174178757319259,True,False,transport_free
723,19,19,heldout,4,20,3,0.1,False,True,True,False,False,0.0139098754152655,0.1965332478284835,-0.1826233714818954,7.96663101732086,15.623038761077629,-7.656407743756769,1,False,0.0,0.06915454121767485,True,False,transport_free
724,19,19,heldout,5,25,4,0.125,False,True,True,False,False,0.0123831322416663,0.0456990748643875,-0.0333159416913986,8.859012214311894,4.4718958126052195,4.387116401706675,1,False,0.0,0.020446941195069377,True,False,transport_free
725,19,19,heldout,6,30,5,0.15,True,True,False,True,False,0.0244091656059026,0.0547317676246166,-0.0303226020187139,9.734268251421367,2.8089483139403626,6.925319937481005,1,True,0.005216303506460249,0.008447459820948019,False,False,interaction
726,19,19,heldout,7,35,6,0.175,True,False,False,False,False,0.0646916553378105,0.2228957265615463,-0.1582040786743164,9.826482634806393,14.904405584260443,-5.077922949454052,1,True,0.06936231559119051,0.0689122535363832,False,False,interaction
727,19,19,heldout,8,40,7,0.2,True,False,False,False,False,0.5377642512321472,0.8825414776802063,-0.3447772264480591,14.305604961445852,22.43111242103906,-8.125507459593209,2,True,0.09627506869607966,0.0962491453037156,False,False,interaction
728,19,19,heldout,9,45,8,0.225,True,False,False,False,False,0.8526350855827332,1.323241949081421,-0.4706068634986877,27.600766810979376,48.0742367538679,-20.473469942888524,2,True,0.10751752245574157,0.10805375450704187,False,False,interaction
729,19,19,heldout,10,50,9,0.25,True,False,False,False,False,0.0381725616753101,0.0661102756857872,-0.027937714010477,10.659574296232528,3.654510729995629,7.005063566236899,2,True,0.027097408569291635,0.027653736228556797,False,False,interaction
730,19,19,heldout,11,55,10,0.275,True,False,False,False,False,0.0990193784236908,0.4171781539916992,-0.3181587755680084,13.497758387656722,16.126165311750665,-2.6284069240939427,2,True,0.10316786316629319,0.10371494909153707,False,False,interaction
731,19,19,heldout,12,60,11,0.3,True,False,False,False,False,0.0289440359920263,0.1909543722867965,-0.1620103418827057,9.706654133368843,11.27968233815063,-1.5730282047817852,3,True,0.07106632080733209,0.07091332167121324,False,False,interaction
732,19,19,heldout,13,65,12,0.325,True,False,False,False,False,0.024576773867011,0.1711574792861938,-0.1465807110071182,8.926238737001952,10.950818966072369,-2.024580229070416,3,True,0.05908470397918632,0.05885127185248988,False,False,interaction
733,19,19,heldout,14,70,13,0.35,True,True,False,False,True,0.0026058193761855,0.0048532993532717,-0.0022474799770861,7.1947166132084215,0.4703937540404386,6.724322859167983,3,True,0.01239271596004121,0.011799106958116519,False,False,interaction
734,19,19,heldout,15,75,14,0.375,False,True,False,False,False,0.034606248140335,0.0443729162216186,-0.0097666680812835,8.040995264197663,4.174616484713699,3.8663787794839646,3,False,3.420105004052357e-05,0.0011024088062762984,False,True,static
735,19,19,heldout,16,80,15,0.4,False,True,True,False,False,0.2139011174440384,0.2939411401748657,-0.0800400227308273,15.18248100460552,20.55762696271424,-5.375145958108723,4,False,1.6041586825290742e-10,0.07579395663959548,True,False,transport_free
736,19,19,heldout,17,85,16,0.425,False,True,True,False,False,0.1895313411951065,0.4362467229366302,-0.2467153817415237,15.948369227045044,23.396168318095004,-7.44779909104996,4,False,1.5612511283791264e-16,0.12123979575814142,True,False,transport_free
737,19,19,heldout,18,90,17,0.45,False,True,True,False,False,0.0131512088701128,0.0110755488276481,0.0020756600424647,6.684865726804812,0.7416888047144846,5.943176922090328,4,False,0.0,0.03014916843338054,True,False,transport_free
738,19,19,heldout,19,95,18,0.475,False,True,True,False,False,0.04621297493577,0.1149139478802681,-0.0687009692192077,7.430022828665069,6.259777789559213,1.170245039105856,4,False,0.0,0.07083283149389308,True,False,transport_free
739,19,19,heldout,20,100,19,0.5,False,True,True,False,False,0.0163522213697433,0.0790428519248962,-0.0626906305551529,6.292039606219013,4.4187361303352715,1.8733034758837412,5,False,0.0,0.05658474935181271,True,False,transport_free
740,19,19,heldout,21,105,20,0.525,False,True,True,False,False,0.0161066111177206,0.2314600944519043,-0.2153534889221191,11.270295830700183,16.671802933110254,-5.40150710241007,5,False,0.0,0.08746002568580039,True,False,transport_free
741,19,19,heldout,22,110,21,0.55,False,True,True,False,False,0.013731968589127,0.1683458089828491,-0.1546138375997543,10.481016078260176,12.372403699350905,-1.8913876210907272,5,False,0.0,0.050658848748825626,True,False,transport_free
742,19,19,heldout,23,115,22,0.575,True,True,False,True,False,0.0036096030380576,0.0341441147029399,-0.0305345114320516,8.141974482295382,3.1806833989293515,4.96129108336603,5,True,0.0032597112553544552,0.0026278284798921534,False,False,interaction
743,19,19,heldout,24,120,23,0.6,True,False,False,False,False,0.0751043930649757,0.3695228099822998,-0.2944184243679046,8.9614508937989,19.939946857605552,-10.978495963806653,6,True,0.08023918530987055,0.07966518335336373,False,False,interaction
744,19,19,heldout,25,125,24,0.625,True,False,False,False,False,0.2061801105737686,0.3805525302886963,-0.1743724197149276,16.749627514464482,20.38543773864771,-3.635810224183228,6,True,0.08759554829007053,0.08793080837214663,False,False,interaction
