adaptive_flops_per_transition,baseline_flops_per_transition,benefit_vs_d1,benefit_vs_matched,benefit_vs_null,call_nondominated,candidate,critic_variant,d1_ci_low,expected_ci_low,expected_matched_raw_mse,family,flop_nondominated,gate_decisions,key,lcb_z,matched_ci_high,matched_ci_low,matched_raw_mse,mean_calls,null_ci_low,raw_mse,solver_latency_seconds,target_mean_calls,whitened_benefit_vs_matched,whitened_ci_low,whitened_mse
72773701.63909775,71370697.60902256,5.857006151854693e-05,1.0036439840191097e-05,1.610222743305653e-05,True,contractive__full,full,4.610891880103262e-05,3.417927036872616e-06,0.0030710856552539348,contractive,False,5251,z1.00_b2.00,1.0,1.730455947074831e-05,2.9158273233556846e-06,0.0030716910803762617,1.650375939849624,9.820718255730954e-06,0.003061654640536071,0.05639599999994971,2.0,0.00031264650911933553,3.005557374571105e-07,0.0765859093041178
73206690.87218045,71482259.71428572,6.627523409069065e-05,-6.923002587983801e-06,8.967248573015213e-06,False,contractive__full,full,5.281527502327726e-05,-1.129103309390438e-05,0.003046834167866473,contractive,False,6454,z1.00_b2.50,1.0,-2.8829820942868047e-06,-1.048159392028761e-05,0.0030470264653759435,2.0714285714285716,2.53313042060684e-06,0.003053949467963927,0.06310733300051652,2.5,-0.0004835296798971787,-0.0006474553964838733,0.07591737665648937
71264610.39097744,71258139.41353384,1.5272925628137945e-05,-3.488471965030662e-06,-3.0084800683131165e-06,False,contractive__compact,compact,9.452296748769326e-06,-7.221622833160958e-06,0.0031031822580775024,contractive,False,3912,z0.00_b1.25,0.0,2.031142419144811e-06,-9.29000021678894e-06,0.003101463304461449,1.2255639097744362,-9.748437209884542e-06,0.00310495177642648,0.058621459000278264,1.25,-0.00029897950678146504,-0.0004916718390913954,0.07879991842287211
71334879.56390977,71327035.65413533,3.20087875345171e-05,-2.13667144429961e-06,-7.212306132842378e-06,False,contractive__compact,compact,2.332751122968173e-05,-1.085739817990123e-05,0.0030835361073816604,contractive,False,4742,z0.00_b1.50,0.0,4.975312889596204e-06,-8.584798123043574e-06,0.003086079243075801,1.4855889724310778,-1.4159512022416222e-05,0.0030882159145201008,0.04186399999889545,1.5,-0.000400873784397763,-0.0007123457964473087,0.07781848554986387
71475575.65413533,71464994.15037593,7.198942950439469e-05,-3.4218248497621207e-06,-2.0542988875463025e-07,False,contractive__compact,compact,6.015691500086766e-05,-5.862215025403332e-06,0.0030448597180347627,contractive,False,6397,z0.00_b2.00,0.0,-1.3587324003155655e-06,-5.68074612446775e-06,0.003044813447700461,2.006265664160401,-2.8348358416012086e-06,0.003048235272550223,0.05336229200474918,2.0,-0.00021441872824973056,-0.00029953960760370046,0.07558697370572241
71599854.15037593,71587347.23308271,5.5561638107878696e-05,-5.365707396945675e-06,-4.877952983463417e-06,False,contractive__compact,compact,4.1188578172824646e-05,-9.62229596863057e-06,0.003058851732707558,contractive,False,7561,z0.00_b2.50,0.0,-1.2598306683888104e-06,-9.488399672976409e-06,0.0030592973565497935,2.468045112781955,-8.589180973908433e-06,0.003064663063946739,0.049155208995216526,2.5,-0.0001517924482022063,-0.00028163760256915034,0.0758107553242016
71259784.67669173,71253407.9849624,1.4406918358544407e-05,-8.755618875424954e-07,-2.9370776862098617e-06,False,contractive__compact,compact,8.643251481101433e-06,-6.6870082345291115e-06,0.0031045314515590235,contractive,False,3855,z0.50_b1.25,0.5,5.2530834364462155e-06,-7.3554498048633135e-06,0.003104942221808531,1.2077067669172932,-9.974899620644458e-06,0.003105817783696073,0.03073937499721069,1.25,-0.0001970241304080983,-0.00038327755077849525,0.07886666965867047
71318878.5112782,71311347.23308271,2.829783043490354e-05,-4.351770116601555e-06,-6.532625871171292e-06,False,contractive__compact,compact,2.0163373181887146e-05,-9.897843206826004e-06,0.0030880097489256538,contractive,False,4553,z0.50_b1.50,0.5,3.1439156257129467e-06,-1.1847891011556905e-05,0.0030875751015031127,1.4263784461152882,-1.4043241606345518e-05,0.0030919268716197144,0.16966583298926707,1.5,-0.0003011308303263349,-0.0006727352574698058,0.07805400925024251
71471005.57894737,71460511.74436091,7.15392970253613e-05,-2.847488893048352e-06,1.0041039148059657e-06,False,contractive__compact,compact,5.9297468905605e-05,-5.830048642244138e-06,0.003045474649166103,contractive,False,6344,z0.50_b2.00,0.5,-9.488132128811922e-07,-4.956235262400246e-06,0.003045837916136208,1.9893483709273183,-2.4153074834035952e-06,0.0030486854050292564,0.04404004100069869,2.0,-0.00023175433279413711,-0.0003281088623730054,0.07564998888243332
71591432.64661655,71579046.481203,5.707175935419302e-05,-5.728154156032021e-06,-4.395161739554615e-06,False,contractive__compact,compact,4.295193083587373e-05,-8.920842725280356e-06,0.003057902477980774,contractive,False,7488,z0.50_b2.50,0.5,-1.4424944324707755e-06,-1.0124760077892652e-05,0.0030574247885443925,2.4367167919799497,-8.201926607569448e-06,0.0030631529427004246,0.08934700000099838,2.5,-0.00013808165846591606,-0.00026178087149479455,0.07578519359031478
71254958.96240601,71248676.55639097,1.255084562376795e-05,-3.1212025498831294e-06,-3.1983755960888963e-06,False,contractive__compact,compact,6.968805195228605e-06,-7.0097378924827374e-06,0.003105880645040546,contractive,False,3798,z1.00_b1.25,1.0,3.4572556122517753e-06,-1.0352134499623016e-05,0.0031045526538809667,1.1898496240601504,-9.629051173829055e-06,0.00310767385643085,0.030574791991966777,1.25,-0.00018569338042505584,-0.0003468283401538101,0.07892570644709357
71306179.26315789,71298896.10526316,2.4573463818348973e-05,-4.531605921791899e-06,-5.515619978497743e-06,False,contractive__compact,compact,1.6482353308483177e-05,-1.0622194745728466e-05,0.0030915602580875528,contractive,False,4403,z1.00_b1.50,1.0,3.3456452204570856e-06,-1.1851648096103358e-05,0.003091119632314477,1.3793859649122806,-1.315101071919061e-05,0.003095651238236269,0.04933891700056847,1.5,-0.0003843552369395297,-0.0007095031003119809,0.07826264341074439
71464318.96240601,71453954.15037593,7.014134049190635e-05,-1.8186105431564022e-06,1.888448065543608e-06,False,contractive__compact,compact,5.813537800258699e-05,-5.524923733659051e-06,0.003047344583991369,contractive,False,6266,z1.00_b2.00,1.0,1.034533974539808e-06,-4.80728060602885e-06,0.003048264751019555,1.9645989974937343,-2.361761515084866e-06,0.0030500833615627115,0.044754332993761636,2.0,-0.00024979130187034715,-0.00036682973178186497,0.07576605010755122
71583681.81954888,71571409.78947368,5.799168456973972e-05,-5.3556265394357415e-06,-4.424589103946164e-06,False,contractive__compact,compact,4.371426684496269e-05,-9.047047172418314e-06,0.0030570291636321323,contractive,False,7419,z1.00_b2.50,1.0,-1.1467843472117043e-06,-9.923449102588937e-06,0.003056877390945442,2.4078947368421053,-8.397326615422318e-06,0.003062233017484878,0.04801591599243693,2.5,-0.00014297226387609198,-0.0002608672421759423,0.07576505341133348
72338447.3433584,71335690.89223057,2.22673363059311e-06,7.156803651087285e-06,6.3349930098324655e-06,False,verifier_v1__full,full,-3.786669415724491e-06,-7.461009396929013e-08,0.0031234942262270905,verifier_v1,False,3753,z0.00_b1.25,0.0,1.2234882569030384e-05,2.3959090441465685e-06,0.003125154772075112,1.2052005012531328,2.13789019774442e-06,0.0031179979684240245,0.06092979198729154,1.25,-0.00017503180117794625,-0.0002883429595605467,0.07967764510709587
72624646.04010025,71500051.87468672,1.3362465930792193e-06,8.436080663118343e-06,1.2902079913345046e-05,False,verifier_v1__full,full,-4.801176098561353e-06,2.7952387595826172e-06,0.0031274076719541425,verifier_v1,False,4209,z0.00_b1.50,0.0,1.4025279884471706e-05,1.7694335231984381e-06,0.0031273245361246567,1.4508145363408522,8.049260232885564e-06,0.0031188884554615385,0.0849317090032855,1.5,-0.00033977781286365874,-0.000520375313981861,0.0797264349008354
73134834.59147869,71864622.98245615,-4.744082156079763e-06,1.1150409867021285e-05,2.0874463779476e-05,False,verifier_v1__full,full,-1.2805732837379974e-05,4.613602964978646e-06,0.0031360881338410593,verifier_v1,False,4754,z0.00_b2.00,0.0,1.7259417720361355e-05,5.190786516167986e-06,0.003136119194077719,1.9956140350877194,1.4086899226410309e-05,0.0031249687842106974,0.09735229199577589,2.0,-0.0006803045954174935,-0.0008684511070032018,0.08003727043510192
73138303.9849624,71867558.0,-4.789567248922607e-06,1.1143747496930415e-05,2.0961102782713626e-05,False,verifier_v1__full,full,-1.286776827884322e-05,4.665294444039821e-06,0.0031361580168004707,verifier_v1,False,4756,z0.00_b2.50,0.0,1.7269528016322855e-05,5.129741795945234e-06,0.0031361580168004707,2.0,1.4259941410710968e-05,0.0031250142693035406,0.1347375000041211,2.5,-0.0006863273490316283,-0.000877485787450249,0.08004407210170711
72227123.39348371,71281812.35588972,2.360141723484436e-06,2.152433940285308e-06,5.354429179403399e-06,False,verifier_v1__full,full,-2.7041483648882265e-06,-4.743257797190159e-07,0.0031222113747578916,verifier_v1,False,3538,z0.50_b1.25,0.5,6.236700511935462e-06,-2.7213102130691706e-06,0.0031200169942714184,1.1246867167919798,1.8274445399602024e-06,0.003117864560331133,0.08387716699508019,1.25,-0.00014344149101512896,-0.00023679113400500626,0.07961951348403126
72438557.77944863,71397326.26065163,1.4843206641434653e-06,4.158377479122867e-06,9.920772164038857e-06,False,verifier_v1__full,full,-4.548212662275021e-06,2.3825277151861855e-07,0.0031249617683747353,verifier_v1,False,3897,z0.50_b1.50,0.5,9.796885225162103e-06,-1.7656034974048398e-06,0.003122898758869597,1.2973057644110275,5.468566084795143e-06,0.0031187403813904744,0.06441658400581218,1.5,-0.00026230756310178653,-0.0004019627983725145,0.07969231521834769
72846859.57393484,71673637.19799499,-2.0587280127721697e-07,9.563798921863737e-06,1.8255319610444648e-05,False,verifier_v1__full,full,-7.106699345890581e-06,5.120929630987715e-06,0.003131540749839344,verifier_v1,False,4391,z0.50_b2.00,0.5,1.4576373522866555e-05,4.309204202917429e-06,0.003129994373777759,1.7102130325814537,1.2406515824316154e-05,0.003120430574855895,0.10410254100861493,2.0,-0.0004901481751920764,-0.0006703258693423029,0.07988548283575772
72849967.22305764,71675943.28320801,-2.881895939242982e-07,1.3082934270541704e-05,1.834676953521032e-05,False,verifier_v1__full,full,-7.146273731138209e-06,5.0811600939960164e-06,0.003131595657878883,verifier_v1,False,4394,z0.50_b2.50,0.5,2.0302756897501038e-05,6.198430330693002e-06,0.003133595825919084,1.713659147869674,1.2528474891545451e-05,0.003120512891648542,0.07660554100584704,2.5,-0.0004974054032182354,-0.0006717091084964921,0.07988700117055303
72166532.75689223,71251413.95989975,2.8325465105457657e-06,4.59532199321282e-06,4.7508930177066034e-06,True,verifier_v1__full,full,2.760684512217744e-07,1.7283269221188807e-06,0.003121487586963985,verifier_v1,True,3425,z1.00_b1.25,1.0,7.507254901741231e-06,1.770058625517326e-06,0.003121987477537285,1.0792606516290726,2.064847894575165e-06,0.003117392155544072,0.04917737501091324,1.25,-5.928686738533151e-05,-0.00014612318445846392,0.07959053947331236
72296938.37092732,71321435.09273183,3.2376485802630022e-06,6.7418539465666475e-06,7.610139101486943e-06,True,verifier_v1__full,full,-8.942803279274904e-08,3.151734410909523e-06,0.003123154794709948,verifier_v1,True,3651,z1.00_b1.50,1.0,1.11783164951826e-05,2.531126872389834e-06,0.0031237289074209215,1.1838972431077694,4.192958577529628e-06,0.0031169870534743546,0.04887820899602957,1.5,-0.00011850905869264459,-0.0002322762508483095,0.07962932196612692
72604981.39849624,71519129.4887218,3.425487656178966e-06,1.0441385531526078e-05,1.6816327013402132e-05,True,verifier_v1__full,full,-2.736738662820141e-06,5.66445963579435e-06,0.0031278619111903177,verifier_v1,True,4064,z1.00_b2.00,1.0,1.526087268842031e-05,5.74686196285115e-06,0.003127240599929965,1.4793233082706767,1.181399228445848e-05,0.0031167992143984386,0.05871533299796283,2.0,-0.00026568781738037293,-0.0004328322526583256,0.0797562683114727
72610415.6641604,71522693.43859649,3.0809906115848806e-06,1.130258078546261e-05,1.6593626691005136e-05,False,verifier_v1__full,full,-3.222888566264451e-06,5.281189906962984e-06,0.0031279467690696035,verifier_v1,False,4071,z1.00_b2.50,1.0,1.717567765375688e-05,5.466330363551583e-06,0.0031284462922284953,1.4846491228070176,1.1505876791306494e-05,0.0031171437114430327,0.07041104200470727,2.5,-0.0003227492931715677,-0.0005129592159638026,0.07977046599194926
71369413.94987468,71362944.62656641,-2.553321516408555e-06,3.7263550682992378e-06,4.073220883866067e-06,False,verifier_v1__compact,compact,-9.983336502884689e-06,-5.117791281348759e-06,0.0031241431394216277,verifier_v1,False,3911,z0.00_b1.25,0.0,9.672525344481562e-06,-2.1426440481380098e-06,0.0031265043786393256,1.2459273182957393,-1.503281863936585e-06,0.0031227780235710263,0.13303041600738652,1.25,-0.0003040889589047418,-0.0004075092440596672,0.07978624711513947
71528761.73934837,71521435.57393484,-5.102452372999064e-06,3.180589572407473e-06,6.823621522944495e-06,False,verifier_v1__compact,compact,-1.3869458251562138e-05,-3.6811014348126973e-06,0.0031279168192298555,verifier_v1,False,4429,z0.00_b1.50,0.0,9.816147497790061e-06,-4.136341037946451e-06,0.0031285077440000243,1.4827694235588973,2.0145317942759247e-06,0.0031253271544276168,0.06675995900877751,1.5,-0.00036519324945870596,-0.0004820899142563254,0.07976420596106136
71814156.48621553,71806132.27568923,-1.2092915415252678e-05,2.991747608764872e-06,1.2389280121974217e-05,False,verifier_v1__compact,compact,-2.1081903157795852e-05,-3.2088923508290978e-06,0.0031346954662927846,verifier_v1,False,4851,z0.00_b2.00,0.0,8.21902049279004e-06,-2.7031279489876355e-06,0.0031353093650786355,1.9082080200501252,6.71387352943619e-06,0.0031323176174698703,0.07734487501147669,2.0,-0.0006432654061110508,-0.0007728148893382777,0.07999472251233039
71814156.48621553,71806132.27568923,-1.2092915415252678e-05,2.3173579712308484e-06,1.2389280121974217e-05,False,verifier_v1__compact,compact,-2.1081903157795852e-05,-3.2088923508290978e-06,0.0031346954662927846,verifier_v1,False,4851,z0.00_b2.50,0.0,7.150862442139804e-06,-2.8480985305381597e-06,0.0031346349754411014,1.9082080200501252,6.71387352943619e-06,0.0031323176174698703,0.021742582990555093,2.5,-0.000616459875726239,-0.0007503093164968259,0.07999472251233039
71346220.76691729,71339883.77443609,-1.5259963281704744e-06,-9.721460945339392e-07,3.861382508529047e-06,False,verifier_v1__compact,compact,-8.54851752414571e-06,-4.62122439047579e-06,0.0031235940590262504,verifier_v1,False,3831,z0.50_b1.25,0.5,4.266310009058216e-06,-7.0009857942903065e-06,0.0031207785522882545,1.211466165413534,-1.429135482067522e-06,0.003121750698382788,0.11569612499442883,1.25,-0.0002891210614957803,-0.00038235449265099097,0.07976549551224144
71470886.30075188,71463783.44360903,-3.418339748124599e-06,4.897332277743001e-07,6.700847014162764e-06,False,verifier_v1__compact,compact,-1.0733174452784132e-05,-2.8946350019134327e-06,0.003126544118241413,verifier_v1,False,4294,z0.50_b1.50,0.5,6.117967139991314e-06,-5.533546780105936e-06,0.0031241327750305167,1.3966165413533835,2.252013089623563e-06,0.0031236430418027424,0.03820800001267344,1.5,-0.0003094396832740197,-0.0004190656036449436,0.07971521292760848
71723781.24812031,71715985.30827068,-8.931355626744808e-06,2.2675295146374745e-06,1.1557677263548052e-05,False,verifier_v1__compact,compact,-1.788896698145666e-05,-2.290197108707007e-06,0.0031325490611108556,verifier_v1,False,4713,z0.50_b2.00,0.5,7.928802154226346e-06,-3.885666527659899e-06,0.003131423587196,1.7734962406015038,5.942115086853798e-06,0.0031291560576813624,0.06317370799661148,2.0,-0.0005038712118930973,-0.0006445523419377774,0.07990549077592561
71723781.24812031,71715985.30827068,-8.931355626744808e-06,4.537395213440032e-06,1.1557677263548052e-05,False,verifier_v1__compact,compact,-1.788896698145666e-05,-2.290197108707007e-06,0.0031325490611108556,verifier_v1,False,4713,z0.50_b2.50,0.5,1.1270659984132324e-05,-2.823607707128452e-06,0.0031336934528948027,1.7734962406015038,5.942115086853798e-06,0.0031291560576813624,0.02096891700057313,2.5,-0.0005266586800121531,-0.0006687381595198953,0.07990549077592561
71326797.86967419,71320596.51629072,-1.0918020257635281e-06,1.8694960012714517e-06,3.843263149340835e-06,False,verifier_v1__compact,compact,-7.984070337381427e-06,-4.75033493864831e-06,0.0031231348281501163,verifier_v1,False,3749,z1.00_b1.25,1.0,6.690455987047431e-06,-2.80517841767555e-06,0.0031231860000816526,1.1826441102756893,-1.6123007805063886e-06,0.0031213165040803815,0.036390125009347685,1.25,-0.00025847519096831487,-0.0003502951882042563,0.07975017206806667
71424325.02756892,71417452.09523809,-2.725333980381498e-06,2.618555655296808e-06,6.047660210064816e-06,False,verifier_v1__compact,compact,-1.0043474833224547e-05,-3.64033111587505e-06,0.0031254409658107007,verifier_v1,False,4155,z1.00_b1.50,1.0,9.292248936968427e-06,-4.462328550581152e-06,0.003125568591690296,1.3273809523809523,2.0193202829689845e-06,0.0031229500360349994,0.03681779200269375,1.5,-0.00021555818227213806,-0.0003248702302809355,0.07969312300770064
71623333.1679198,71615775.42355889,-5.427704454997186e-06,3.849948441433512e-06,1.1019593574174383e-05,False,verifier_v1__compact,compact,-1.3672348561208433e-05,-1.1487146140380102e-06,0.003130163057210944,verifier_v1,False,4569,z1.00_b2.00,1.0,9.33040033820284e-06,-1.6927109663583333e-06,0.0031295023549510483,1.6237468671679198,5.877584895497057e-06,0.003125652406509615,0.07916462499997579,2.0,-0.00029937575988838615,-0.0004195716196280342,0.0797566815388751
71623333.1679198,71615775.42355889,-5.427704454997186e-06,4.220977037524183e-06,1.1019593574174383e-05,False,verifier_v1__compact,compact,-1.3672348561208433e-05,-1.1487146140380102e-06,0.003130163057210944,verifier_v1,False,4569,z1.00_b2.50,1.0,9.194902245178211e-06,-5.684122659107269e-07,0.003129873383547139,1.6237468671679198,5.877584895497057e-06,0.003125652406509615,0.02009166700008791,2.5,-0.0003555852289102432,-0.0004710838315683256,0.0797566815388751
