row_id,episode_ordinal,episode_id,split,model_step,raw_step,transition_block,normalized_position,interaction_contact,support_contact,free,sensor_grasp_onset,sensor_release,mse_model,mse_persistence,excess,mse_model_whitened,mse_persistence_whitened,excess_whitened,phase_decile,interaction_contact_relabel,block_disp,effector_disp,transport_free,static,regime,mse_model_whitened_recomputed,mse_persistence_whitened_recomputed,excess_whitened_recomputed,mse_model_targetnorm,mse_persistence_targetnorm,excess_targetnorm,persistence_mag_whitened,persistence_mag_targetnorm
330,8,8,calibration,29,145,28,0.725,True,False,False,False,False,0.095146544277668,0.3148775994777679,-0.2197310626506805,5.6944383575913,1.1569373245067662,4.537501033084533,7,True,0.0808697168306877,0.0813210683476318,False,False,interaction,5.694437860145055,1.1569374710588778,4.537500389086178,0.09799801828475058,0.32581491271871715,-0.22781689443396658,1.075610278427497,0.5708019908153065
331,8,8,calibration,30,150,29,0.75,True,False,False,False,False,0.0469333976507186,0.1399962604045868,-0.0930628627538681,6.354877268480169,0.7989698394478091,5.555907429032359,7,True,0.0567313302239192,0.0562143905157606,False,False,interaction,6.354876720464496,0.7989699102696529,5.555906810194843,0.04862292900894568,0.1456850005531747,-0.09706207154422902,0.8938511678515909,0.3816870453043628
332,8,8,calibration,31,155,30,0.775,True,False,False,False,False,0.0969084128737449,0.1637396365404129,-0.0668312236666679,6.101669168879089,1.3842305411673552,4.717438627711734,7,True,0.0390968694209054,0.0391118648676898,False,False,interaction,6.1016694427893485,1.384230620337804,4.717438822451545,0.10293244351715691,0.1705607802352411,-0.06762833671808419,1.1765333060894638,0.4129900485910539
333,8,8,calibration,32,160,31,0.8,False,True,True,False,True,0.0376439876854419,0.034594926983118,0.0030490607023239,6.428706471348598,0.5968384365686685,5.83186803477993,8,False,0.0048519996450585,0.005414761046834,True,False,transport_free,6.42870652490592,0.5968383545654405,5.8318681703404796,0.041352031494558565,0.03770705702632127,0.0036449744682372984,0.7725531402857932,0.19418305030646024
334,8,8,calibration,33,165,32,0.825,False,True,True,False,False,0.1279892176389694,0.211052119731903,-0.0830629020929336,5.055692912365666,0.7412721268234549,4.314420785542211,8,False,2.2104814168798647e-08,0.0551634951007284,True,False,transport_free,5.055692684413512,0.7412722784667225,4.314420405946789,0.13605024168439453,0.22031109504539823,-0.0842608533610037,0.8609717059617712,0.46937308726150695
335,8,8,calibration,34,170,33,0.85,False,True,True,False,False,0.1852384209632873,0.1809103935956955,0.0043280273675918,4.208285324945904,0.5881902281968179,3.620095096749086,8,False,3.528947728679649e-14,0.0657863126597183,True,False,transport_free,4.2082853866257945,0.5881902247101684,3.6200951619156263,0.19345380692984093,0.18538140154686836,0.008072405382972575,0.7669356066255943,0.43055940536338116
336,8,8,calibration,35,175,34,0.875,False,True,True,False,False,0.1052546873688697,0.2786789834499359,-0.1734243035316467,7.640010315054739,1.574988881834803,6.065021433219936,8,False,0.0,0.103155501671264,True,False,transport_free,7.640010632561754,1.5749892724670713,6.065021360094683,0.10670310182129876,0.28227662597649844,-0.17557352415519967,1.2549857658424144,0.5312971164767398
337,8,8,calibration,36,180,35,0.9,False,True,False,False,False,0.0173883140087127,0.0021914895623922,0.0151968244463205,7.673585829106045,0.1569455486273187,7.516640280478726,9,False,0.0,0.0068614924964526,False,True,static,7.673585961487145,0.15694555154922218,7.5166404099379225,0.018061794634798903,0.00230810480939606,0.015753689825402845,0.396163541418468,0.04804273940353589
338,8,8,calibration,37,185,36,0.925,False,True,True,False,False,0.060231726616621,0.1346546709537506,-0.0744229406118393,7.827921756842817,1.606366891547313,6.221554865295504,9,False,0.0,0.0717315682840528,True,False,transport_free,7.827922287569418,1.6063669038134218,6.221555383755996,0.06440541190734528,0.1375437595493778,-0.07313834764203253,1.2674253050233066,0.370868925025241
339,8,8,calibration,38,190,37,0.95,False,True,True,False,False,0.0169031899422407,0.1284624189138412,-0.1115592271089553,5.120448568700702,1.1630616877182407,3.9573868809824617,9,False,0.0,0.0663684413559814,True,False,transport_free,5.120448638573166,1.163061864213421,3.957386774359745,0.0180744724690588,0.12974828579120698,-0.11167381332214818,1.078453459456374,0.36020589360976174
340,8,8,calibration,39,195,38,0.975,False,True,True,False,False,0.0104394434019923,0.1584212332963943,-0.1479817926883697,5.832552578794666,1.0141108574470226,4.818441721347644,9,False,0.0,0.0580859323908146,True,False,transport_free,5.832552589532265,1.0141107202298218,4.818441869302443,0.010991117298840546,0.16294858310030458,-0.15195746580146402,1.0070306451294428,0.40366890281554335
341,8,8,calibration,40,200,39,1.0,False,True,True,False,False,0.005560252815485,0.1721978634595871,-0.1666376143693924,6.085653693791035,1.18606360516544,4.899590088625595,9,False,0.0,0.0324848913789102,True,False,transport_free,6.085653704300756,1.186063296170188,4.899590408130568,0.006154889946994889,0.18011988057713824,-0.17396499063014334,1.0890653314517857,0.4244053258114679
342,9,9,calibration,3,15,2,0.075,False,True,True,False,False,0.0191462449729442,0.0734690725803375,-0.0543228276073932,7.761612874717044,3.360071118722271,4.4015417559947725,0,False,4.2674197509029455e-16,0.0594583095570559,True,False,transport_free,7.761612844287882,3.3600711977110307,4.401541646576851,0.02105958546022851,0.07878960082066612,-0.057730015360437606,1.83304969864732,0.2806948535699686
343,9,9,calibration,4,20,3,0.1,False,True,True,False,False,0.0197535064071416,0.1442676186561584,-0.1245141103863716,8.42220574619307,1.8308764973075409,6.591329248885529,1,False,0.0,0.0616723168639109,True,False,transport_free,8.422205716777231,1.8308761399997087,6.591329576777523,0.022137754729673314,0.1541346881001703,-0.131996933370497,1.3530987177585043,0.3925999084311792
344,9,9,calibration,5,25,4,0.125,False,True,True,False,False,0.0086096255108714,0.117313377559185,-0.1087037548422813,8.999363663506273,1.299723189094731,7.699640474411542,1,False,0.0,0.0434314099490184,True,False,transport_free,8.999363565930853,1.2997231465280772,7.699640419402776,0.00966693284267766,0.1269991019526174,-0.11733216910993974,1.1400540103556835,0.35636933363102025
345,9,9,calibration,6,30,5,0.15,True,True,False,True,False,0.0306195002049207,0.1234121918678283,-0.0927926898002624,9.864819994662827,2.423273983391065,7.441546011271763,1,True,0.0165163816857452,0.0166836943984601,False,False,interaction,9.86482001872173,2.423274109357216,7.441545909364514,0.03282029598949996,0.1322430018568966,-0.09942270586739665,1.5566869015178408,0.3636523090218136
346,9,9,calibration,7,35,6,0.175,True,False,False,False,False,0.1309459209442138,0.3272008001804352,-0.1962548792362213,14.81214606150455,3.2297158841745053,11.582430177330044,1,True,0.0884931421570042,0.0884169568634868,False,False,interaction,14.812145027399964,3.2297165898784166,11.582428437521548,0.1441868147922055,0.3495159280563945,-0.20532911326418898,1.7971412270265286,0.5911987212912376
347,9,9,calibration,8,40,7,0.2,True,False,False,False,False,0.3325532972812652,0.9406893849372864,-0.6081360578536987,13.908070461269212,3.391069524541631,10.51700093672758,2,True,0.1025467022800743,0.1027823250476376,False,False,interaction,13.908070014743494,3.3910690852007614,10.517000929542732,0.36010123501812297,1.0075975262635593,-0.6474962912454363,1.841485564754924,1.003791575110869
348,9,9,calibration,9,45,8,0.225,True,False,False,False,False,0.4201551377773285,1.238724708557129,-0.818569540977478,6.656709389799192,3.579464859037927,3.077244530761265,2,True,0.1138787699083303,0.1141089644364214,False,False,interaction,6.656710367561055,3.579465387475397,3.077244980085658,0.4582501496767562,1.3599366901669212,-0.9016865404901651,1.8919475118182842,1.1661632347861604
349,9,9,calibration,10,50,9,0.25,True,False,False,False,False,0.1950612515211105,0.3125240802764892,-0.1174628287553787,7.620108234226873,2.873237027716596,4.746871206510276,2,True,0.0496349021250571,0.0502398428619102,False,False,interaction,7.620107665961544,2.8732365773185435,4.746871088643,0.21464762118311229,0.3451233630125799,-0.1304757418294676,1.6950624110393526,0.587472010407798
350,9,9,calibration,11,55,10,0.275,True,False,False,False,False,0.1997931450605392,0.9257020950317384,-0.7259089350700378,5.518291590596257,2.1699069211116218,3.348384669484635,2,True,0.1089905583753664,0.1102230384830725,False,False,interaction,5.51829284932379,2.1699065084081,3.3483863409156895,0.21510153844108595,1.0032611504766866,-0.7881596120356007,1.4730602528098096,1.001629248013798
351,9,9,calibration,12,60,11,0.3,True,False,False,False,False,0.095847487449646,0.4296951293945312,-0.3338476419448852,10.390211764601853,1.487573977454848,8.902637787147004,3,True,0.0989381779289304,0.0986422012130542,False,False,interaction,10.390210845362256,1.487573754025874,8.902637091336382,0.10228993430167455,0.44795181280007523,-0.3456618784984007,1.2196613275929815,0.6692920235592795
352,9,9,calibration,13,65,12,0.325,True,False,False,False,False,0.0931949689984321,0.2682766318321228,-0.1750816702842712,9.733623338974692,0.8670837243874215,8.866539614587271,3,True,0.073165819783027,0.0731664272906815,False,False,interaction,9.733622731117896,0.867083542542033,8.866539188575862,0.10249425359855963,0.2881872352943424,-0.1856929816957828,0.9311732075946091,0.5368307324421194
353,9,9,calibration,14,70,13,0.35,True,True,False,True,True,0.0111934579908847,0.0315868258476257,-0.0203933678567409,8.874192059910607,0.5363770925051198,8.337814967405487,3,True,0.0133183066466184,0.0167676213786776,False,False,interaction,8.874192130853126,0.5363770290598474,8.337815101793279,0.01178317496565337,0.0324910697331175,-0.02070789476746413,0.7323776546699438,0.18025279396757626
354,9,9,calibration,15,75,14,0.375,True,True,False,False,True,0.0490711219608783,0.0680325925350189,-0.0189614705741405,10.147935159425083,1.2740112147369829,8.8739239446881,3,True,0.0043218740240728,0.0133838683080733,False,False,interaction,10.147934737632609,1.2740111302458599,8.873923607386748,0.05358535888018445,0.07371354517123506,-0.020128186291050607,1.1287210152406395,0.27150238520358355
355,9,9,calibration,16,80,15,0.4,False,True,True,False,False,0.2429820895195007,0.4329023361206054,-0.1899202466011047,8.723894703627366,0.9836034823223676,7.740291221304998,4,False,1.097172457853816e-07,0.0881820482211995,True,False,transport_free,8.723893200682992,0.9836035608263622,7.7402896398566305,0.25811097085033713,0.4614331647034138,-0.20332219385307665,0.9917678966504019,0.6792887196939265
356,9,9,calibration,17,85,16,0.425,False,True,True,False,False,0.1207617297768592,0.2886195480823517,-0.167857825756073,7.26887548435078,1.110058254707962,6.1588172296428185,4,False,1.7378935330408565e-13,0.1023736396203213,True,False,transport_free,7.268875915508829,1.1100583627960032,6.158817552712826,0.12807322884561037,0.30486608753056454,-0.17679285868495417,1.0535930726784433,0.5521467988955152
357,9,9,calibration,18,90,17,0.45,False,True,True,False,False,0.0128654204308986,0.0191510692238807,-0.0062856487929821,6.909711839138583,0.2832926528036215,6.626419186334962,4,False,0.0,0.0407670198024251,True,False,transport_free,6.90971183061157,0.283292670438955,6.626419160172615,0.013498235433279474,0.020071139224262634,-0.006572903790983161,0.5322524499135303,0.1416726481162212
358,9,9,calibration,19,95,18,0.475,False,True,True,False,False,0.0287993475794792,0.1222516596317291,-0.0934523120522499,6.472138604220279,0.980174258718062,5.491964345502217,4,False,0.0,0.0752255737638579,True,False,transport_free,6.472138970671196,0.9801742873973257,5.491964683273871,0.030083949795030332,0.12874545272608603,-0.0986615029310557,0.9900375181766223,0.35881116583251144
359,9,9,calibration,20,100,19,0.5,False,True,True,False,False,0.0170515980571508,0.0905936583876609,-0.0735420584678649,5.973033728035028,0.5058184328282497,5.4672152952067785,5,False,0.0,0.0548602787488057,True,False,transport_free,5.9730339299868165,0.5058184328712755,5.467215497115541,0.01803780127968393,0.09595186643894928,-0.07791406515926534,0.7112091344121471,0.3097609827575921
360,9,9,calibration,21,105,20,0.525,False,True,True,False,False,0.0124651379883289,0.2106403559446334,-0.1981752216815948,7.176148267685164,0.6561611918720174,6.519987075813146,5,False,0.0,0.0698279400155316,True,False,transport_free,7.176148299862947,0.6561612213656559,6.519987078497292,0.01346137794309292,0.22171060716845545,-0.20824922922536254,0.8100377900849169,0.47086155838893395
361,9,9,calibration,22,110,21,0.55,False,True,True,False,False,0.0179244019091129,0.1318118274211883,-0.1138874292373657,9.649638985800989,0.7530961755321054,8.896542810268883,5,False,0.0,0.0380184393863163,True,False,transport_free,9.649638874440038,0.7530961542062987,8.89654272023374,0.019812254194418035,0.1414959737734136,-0.12168371957899557,0.8678111281876366,0.37615950575974233
362,9,9,calibration,23,115,22,0.575,True,True,False,True,False,0.0027251269202679,0.0127843739464879,-0.0100592467933893,9.710268968691146,0.4930140457786272,9.217254922912518,5,True,0.0020940960566654,0.0016762178511952,False,False,interaction,9.710268992933228,0.4930140396240934,9.217254953309135,0.0030689050491462654,0.013378404611804583,-0.010309499562658317,0.7021495849347869,0.11566505354602392
363,9,9,calibration,24,120,23,0.6,True,True,False,False,False,0.0418375134468078,0.1518342494964599,-0.1099967360496521,10.18850739127156,1.2230827514468583,8.9654246398247,6,True,0.0502651324697999,0.0499710865944817,False,False,interaction,10.188507767013215,1.2230828659991373,8.965424901014078,0.04577128444986318,0.16293852119445582,-0.11716723674459265,1.1059307690805682,0.4036564395552929
364,9,9,calibration,25,125,24,0.625,True,False,False,False,False,0.1052491664886474,0.2805629074573517,-0.1753137409687042,8.76820477031984,1.2488685211011097,7.519336249218731,6,True,0.073252674048621,0.0736120132651127,False,False,interaction,8.768205055823573,1.248868678849526,7.5193363769740476,0.11403435506022853,0.2938822371298215,-0.17984788206959296,1.1175279320220708,0.5421090638698282
365,9,9,calibration,26,130,25,0.65,True,False,False,False,False,0.2109444141387939,0.5783801674842834,-0.3674357533454895,8.280406285549342,1.8125280744916532,6.4678782110576885,6,True,0.0931526229949869,0.0934913479090057,False,False,interaction,8.280406499869558,1.8125279472352533,6.467878552634305,0.22419776907577715,0.611626380854663,-0.3874286117788859,1.3463015810862191,0.7820654581648924
366,9,9,calibration,27,135,26,0.675,True,False,False,False,False,0.1942450553178787,0.4602969884872436,-0.2660519480705261,5.331501241221663,2.5138624852023006,2.8176387560193628,6,True,0.0645842808298193,0.0656166014889114,False,False,interaction,5.331502102161319,2.5138625631978724,2.8176395389634465,0.21069163567040738,0.5016195657575215,-0.29092793008711415,1.58551649729603,0.708251061247014
367,9,9,calibration,28,140,27,0.7,True,False,False,False,False,0.2148123979568481,0.7091794610023499,-0.4943670630455017,5.104883504832867,2.332263277995666,2.7726202268372018,7,True,0.0726978390635421,0.0723767102443244,False,False,interaction,5.104884033763081,2.3322638503606066,2.772620183402475,0.22734839204766297,0.7694739050881231,-0.5421255130404601,1.527175121052136,0.8771966171207701
368,9,9,calibration,29,145,28,0.725,True,False,False,False,False,0.1364569514989853,0.3713438212871551,-0.2348868697881698,9.49306239253666,1.5563968074626475,7.936665585074012,7,True,0.0736384500370695,0.0735139987795557,False,False,interaction,9.493062696770625,1.5563969416118308,7.936665755158795,0.14383672346718254,0.3922632027627855,-0.24842647929560294,1.2475563881491814,0.6263091910253158
369,9,9,calibration,30,150,29,0.75,True,False,False,False,False,0.0530181527137756,0.2304714322090149,-0.1774532794952392,10.7236546608804,0.9162285898535356,9.807426071026866,7,True,0.0686527831391407,0.06843779448049,False,False,interaction,10.723655168696789,0.9162285598485639,9.807426608848225,0.057204085069879396,0.24098212978154088,-0.18377804471166148,0.9571982865888153,0.4908993071715837
370,9,9,calibration,31,155,30,0.775,True,False,False,False,False,0.0324631705880165,0.167494997382164,-0.1350318193435669,9.020313006765209,0.7793161800613868,8.240996826703821,7,True,0.0594636830527672,0.0595294894633054,False,False,interaction,9.020312895697264,0.7793160769477078,8.240996818749556,0.03585650259993598,0.1781772453192588,-0.14232074271932282,0.8827888065373891,0.4221104657779274
371,9,9,calibration,32,160,31,0.8,True,True,False,False,True,0.0183404479175806,0.0204462148249149,-0.0021057669073343,9.45159553330446,0.3645942006222154,9.087001332682243,8,True,0.0082717417849193,0.0093161472621064,False,False,interaction,9.451595366604844,0.3645941723333044,9.08700119427154,0.019217672817359564,0.021492852242921228,-0.0022751794255616645,0.6038163399025439,0.14660440731069863
372,9,9,calibration,33,165,32,0.825,False,True,True,False,False,0.1704202741384506,0.3010776340961456,-0.130657359957695,9.25174795341396,0.8820788587209133,8.369669094693046,8,False,6.393301658235933e-07,0.0659416947811757,True,False,transport_free,9.251748252575744,0.8820788537529313,8.369669398822813,0.17873404245644328,0.31790458260324395,-0.13917054014680066,0.9391905311239734,0.5638302781894956
373,9,9,calibration,34,170,33,0.85,False,True,True,False,False,0.0959197953343391,0.2097895592451095,-0.1138697639107704,6.656197086540645,0.6590553097858365,5.997141776754808,8,False,1.0210235516014064e-12,0.0922161859711229,True,False,transport_free,6.6561964325050225,0.6590553455804044,5.997141086924618,0.09971388713518396,0.21997493988366743,-0.12026105274848346,0.8118222376730045,0.469014861047779
374,9,9,calibration,35,175,34,0.875,False,True,True,False,False,0.0564393140375614,0.2543804943561554,-0.1979411840438842,8.299712883055694,1.7996659608410823,6.5000469222146116,8,False,0.0,0.1058012676823036,True,False,transport_free,8.299712762067577,1.799665912886028,6.500046849181548,0.058395461194218796,0.26328305707005206,-0.20488759587583327,1.3415162738058857,0.5131111546926768
375,9,9,calibration,36,180,35,0.9,False,True,True,False,False,0.0142016960307955,0.0210014637559652,-0.0067997677251696,6.657866531207485,0.6679710434420235,5.9898954877654615,9,False,0.0,0.0334193261253022,True,False,transport_free,6.657866673013161,0.6679709742126043,5.989895698800557,0.014990753184083619,0.021667246011463737,-0.006676492827380118,0.8172949126310552,0.14719798236206819
376,9,9,calibration,37,185,36,0.925,False,True,True,False,False,0.0690759718418121,0.1615292280912399,-0.0924532562494278,5.747415974307675,0.8930753874398202,4.854340586867854,9,False,0.0,0.0617275285322729,True,False,transport_free,5.747416480424081,0.893075263194769,4.8543412172293126,0.07316883567200888,0.16840545605406465,-0.09523662038205577,0.9450265939087477,0.4103723383149316
377,9,9,calibration,38,190,37,0.95,False,True,True,False,False,0.0094505026936531,0.1002934798598289,-0.0908429771661758,5.785079787421782,0.997278752355228,4.787801035066553,9,False,0.0,0.0777009189170129,True,False,transport_free,5.785079680133864,0.997278651412642,4.787801028721223,0.010068845479492286,0.10555820161052924,-0.09548935613103696,0.9986383987273081,0.3248972169941276
378,9,9,calibration,39,195,38,0.975,False,True,True,False,False,0.0236194226890802,0.3035496473312378,-0.2799302339553833,8.0565697278335,1.0547332886292065,7.001836439204293,9,False,0.0,0.0828888611721136,True,False,transport_free,8.056569692193195,1.0547333705263267,7.001836321666868,0.0251456905289395,0.32024929126404084,-0.29510360073510133,1.0270021278100288,0.5659057264810463
379,9,9,calibration,40,200,39,1.0,False,True,True,False,False,0.006701345089823,0.0934838354587555,-0.0867824926972389,9.55982084717414,0.5314230677059685,9.02839777946817,9,False,0.0,0.0337609272550381,True,False,transport_free,9.559820832083988,0.5314229500597607,9.028397882024226,0.007388344210112463,0.09853094723177425,-0.09114260302166179,0.7289876199633027,0.3138963956973292
380,10,10,heldout,3,15,2,0.075,False,True,True,False,False,0.0118996752426028,0.0799709260463714,-0.0680712535977363,16.46945242258229,88.2380595974999,-71.7686071749176,0,False,4.2674197509029455e-16,0.0740595208206174,True,False,transport_free,16.469452661860974,88.2380584435528,-71.76860578169183,0.0127171527231918,0.08831870958423353,-0.07560155686104172,9.393511507607409,0.29718463887663094
381,10,10,heldout,4,20,3,0.1,False,True,True,False,False,0.0230618994683027,0.169574037194252,-0.1465121358633041,16.18907474860671,172.26578500766536,-156.07671025905864,1,False,0.0,0.0660099366254663,True,False,transport_free,16.18907484878933,172.2657827353802,-156.0767078865909,0.025187873702590142,0.19179887842652987,-0.16661100472393972,13.12500600896549,0.43794848832543065
382,10,10,heldout,5,25,4,0.125,False,True,True,False,False,0.0113963233307003,0.1162875667214393,-0.1048912405967712,13.594206941676124,126.16295731990772,-112.5687503782316,1,False,0.0,0.0455158278504656,True,False,transport_free,13.594206978615981,126.1629567021494,-112.56874972353341,0.012502485680523775,0.13176274938727792,-0.11926026370675415,11.232228483348681,0.3629913902384985
383,10,10,heldout,6,30,5,0.15,True,True,False,True,False,0.0335355438292026,0.0791175812482833,-0.0455820374190807,68.53564728698315,129.61835581016723,-61.08270852318408,1,True,0.006055703651542,0.0071307482697298,False,False,interaction,68.53564719461545,129.6183575151509,-61.082710320535455,0.036909237598112564,0.08320358087460784,-0.04629434327649528,11.385005819724068,0.2884503091948557
384,10,10,heldout,7,35,6,0.175,True,False,False,False,False,0.0787122249603271,0.3122825920581817,-0.2335703670978546,62.23726209640208,248.31461120226757,-186.0773491058655,1,True,0.0815510111251445,0.0812203589880434,False,False,interaction,62.23726330148262,248.31461011191172,-186.0773468104291,0.0826313721290666,0.33511928461056356,-0.25248791248149693,15.75800146312697,0.5788948821768626
385,10,10,heldout,8,40,7,0.2,True,False,False,False,False,0.28729248046875,0.6071630120277405,-0.3198705315589905,394.72686018848367,794.8473084117144,-400.1204482232307,2,True,0.0931268263559196,0.0930771250090986,False,False,interaction,394.7268672526193,794.8473284599967,-400.1204612073774,0.3151811446827297,0.6521455132764621,-0.3369643685937324,28.19303687898834,0.8075552694871492
386,10,10,heldout,9,45,8,0.225,True,False,False,False,False,0.3411298990249634,0.7290332317352295,-0.3879033327102661,396.3268936184184,1267.3107190475323,-870.983825429114,2,True,0.0949500862320323,0.0947562051380856,False,False,interaction,396.3268995418876,1267.3107022009233,-870.9838026590357,0.37480489957201596,0.8171918849343068,-0.4423869853622909,35.59930760844828,0.903986661922789
387,10,10,heldout,10,50,9,0.25,True,False,False,False,False,0.0604022927582263,0.2198027819395065,-0.1594004929065704,103.27422983101349,343.137792850679,-239.8635630196655,2,True,0.0461072476867226,0.0457666495512633,False,False,interaction,103.27423272910676,343.13780064130697,-239.8635679122002,0.0665085522423769,0.2479581354580759,-0.181449583215699,18.5239790714983,0.4979539491339294
388,10,10,heldout,11,55,10,0.275,True,False,False,False,False,0.2619972229003906,0.5368489623069763,-0.2748517394065857,501.42947702739303,1195.7318261614273,-694.3023491340343,2,True,0.0861448280067725,0.085611784144514,False,False,interaction,501.42947440595054,1195.731851051094,-694.3023766451436,0.29306928900847967,0.6072364558859531,-0.3141671668774734,34.579355850725356,0.7792537814383406
389,10,10,heldout,12,60,11,0.3,True,False,False,False,False,0.0791833028197288,0.2583878934383392,-0.1792045831680297,112.21975895503726,257.24783990843844,-145.02808095340117,3,True,0.0686290150021204,0.0683778924530824,False,False,interaction,112.21975892064944,257.2478425166924,-145.02808359604296,0.08815431356698546,0.2824113930104892,-0.19425707944350373,16.03894767485362,0.5314239296554957
390,10,10,heldout,13,65,12,0.325,True,False,False,False,False,0.0190708115696907,0.1480638831853866,-0.1289930641651153,30.76901961301102,127.049302922712,-96.28028330970096,3,True,0.0545586431087858,0.0546027488240348,False,False,interaction,30.769020338805216,127.04930778335232,-96.2802874445471,0.020367995732824943,0.15834020001621085,-0.1379722042833859,11.271615136410235,0.3979198411944431
391,10,10,heldout,14,70,13,0.35,True,True,False,False,True,0.0421135462820529,0.0940324887633323,-0.0519189424812793,67.851698856216,147.10556590895604,-79.25386705274003,3,True,0.0121948239839872,0.0136326006035727,False,False,interaction,67.85169959813267,147.10556380904882,-79.25386421091615,0.04805289686519724,0.1080705422066028,-0.06001764534140556,12.128708249811636,0.3287408435327177
392,10,10,heldout,15,75,14,0.375,False,True,False,False,False,0.0602666623890399,0.0518920235335826,0.0083746388554573,101.73162307541132,90.92966442261668,10.80195865279464,3,False,0.0002297844889882,0.0081017047687573,False,True,static,101.73162327119003,90.92966441682968,10.80195885436035,0.06565791321111998,0.056916302040534966,0.008741611170585015,9.535704715270375,0.23857137724491378
393,10,10,heldout,16,80,15,0.4,False,True,True,False,False,0.1587294489145279,0.3301530182361603,-0.1714235693216323,163.13728572962933,250.9398228955264,-87.80253716589709,4,False,3.6316020661755427e-10,0.0803043865309746,True,False,transport_free,163.13728330149846,250.93981826212107,-87.80253496062261,0.1756006839251504,0.36660297978372053,-0.19100229585857012,15.841080085086404,0.6054774808229622
394,10,10,heldout,17,85,16,0.425,False,True,True,False,False,0.1138649210333824,0.3696314394474029,-0.2557665109634399,170.6050780154855,316.8680694722597,-146.26299145677422,4,False,5.585809592645319e-16,0.1079697535591624,True,False,transport_free,170.60508210601816,316.8680706616069,-146.26298855558875,0.12461339359992678,0.3987797206799968,-0.27416632708007,17.80078848426684,0.6314900796370413
395,10,10,heldout,18,90,17,0.45,False,True,True,False,False,0.0236321929842233,0.106527529656887,-0.0828953385353088,26.90927539128568,108.92375027105602,-82.01447487977035,4,False,0.0,0.0944507954136774,True,False,transport_free,26.909275371770764,108.92374907203123,-82.01447370026047,0.024920657084251185,0.11212339560012259,-0.0872027385158714,10.436654112886526,0.3348483173022116
396,10,10,heldout,19,95,18,0.475,False,True,True,False,False,0.0247206334024667,0.1045964360237121,-0.0798758044838905,29.881436804515193,106.21803084722524,-76.33659404271005,4,False,0.0,0.0906207664935259,True,False,transport_free,29.881436851077183,106.21802962998346,-76.33659277890628,0.026201643201377717,0.10856006319809948,-0.08235841999672176,10.306213156634374,0.32948454166788993
397,10,10,heldout,20,100,19,0.5,False,True,True,False,False,0.0272433403879404,0.1319278627634048,-0.1046845242381095,23.662463077571942,93.35385284930516,-69.69138977173321,5,False,0.0,0.066874855258026,True,False,transport_free,23.662462783267475,93.35385376794908,-69.6913909846816,0.028450894274882798,0.13699272329437043,-0.10854182901948763,9.661979805813562,0.3701252805394012
398,10,10,heldout,21,105,20,0.525,False,True,True,False,False,0.0228285733610391,0.2078970223665237,-0.1850684434175491,22.268847790580057,155.32371014499327,-133.05486235441322,5,False,0.0,0.085241545596948,True,False,transport_free,22.2688483754672,155.32370895924922,-133.05486058378202,0.02542511549976656,0.2325385280455056,-0.20711341254573903,12.462893282029226,0.4822224881167464
399,10,10,heldout,22,110,21,0.55,False,True,True,False,False,0.0468403995037078,0.2453443557024002,-0.1985039561986923,104.09748214333474,247.71979384600715,-143.6223117026724,5,False,0.0,0.0675943716394379,True,False,transport_free,104.09748136268722,247.7198042185748,-143.6223228558876,0.05145689068679887,0.27574978511597964,-0.22429289442918077,15.73911700885964,0.5251188295195476
400,10,10,heldout,23,115,22,0.575,True,True,False,True,False,0.0056914631277322,0.0541531145572662,-0.0484616532921791,9.396487636651836,64.36336014406687,-54.96687250741504,5,True,0.0013467805252821,0.0100423703112413,False,False,interaction,9.396487661870625,64.36335972835765,-54.96687206648703,0.006022362424180795,0.05719210793071306,-0.05116974550653226,8.022677840244967,0.23914871509316762
401,10,10,heldout,24,120,23,0.6,True,True,False,False,False,0.0146349510177969,0.0831445083022117,-0.0685095563530922,14.594421521953985,87.5239816726317,-72.92956015067772,6,True,0.0348661580445353,0.0346324972519963,False,False,interaction,14.594421434216324,87.5239811276076,-72.92955969339127,0.015367955519148284,0.08802180175876462,-0.07265384623961633,9.355425224307423,0.29668468406502657
402,10,10,heldout,25,125,24,0.625,True,False,False,False,False,0.1760804653167724,0.3881447315216064,-0.2120642662048339,221.13908472045952,328.6583208972969,-107.51923617683738,6,True,0.0906518329585733,0.0909537298473649,False,False,interaction,221.13908547123148,328.65833247704313,-107.51924700581165,0.1912564621017486,0.4203709827620159,-0.2291145206602673,18.128936330547447,0.64836022607962
403,10,10,heldout,26,130,25,0.65,True,False,False,False,False,0.6296467781066895,1.6262651681900024,-0.996618390083313,585.1795334682378,2222.728450526853,-1637.5489170586152,6,True,0.1086026452476594,0.1087500456369223,False,False,interaction,585.179546315817,2222.72851120773,-1637.5489648919133,0.6853987325531969,1.7471464206065939,-1.061747688053397,47.14582177889924,1.3217966638657377
404,10,10,heldout,27,135,26,0.675,True,False,False,False,False,0.324211835861206,0.9720751643180848,-0.6478633284568787,42.30438855808702,160.81189989392843,-118.5075113358414,6,True,0.0803602306932917,0.0811086031039863,False,False,interaction,42.304391651233395,160.8119101258297,-118.50751847459631,0.3463781827930424,1.0523481383435171,-0.7059699555504748,12.681163595105525,1.025840210921524
