radius_bin,left_row_id,right_row_id,left_episode_key,right_episode_key,left_radius,right_radius,abs_radius_gap,left_local_expansion,right_local_expansion,left_model_sensitivity,right_model_sensitivity
8,swm/FetchPushDense-v3::22::35,swm/FetchPushDense-v3::358::30,swm/FetchPushDense-v3::22,swm/FetchPushDense-v3::358,0.7023341768508744,0.7023264013603266,7.775490547756725e-06,5.161943798402044,3.3561820685569255,4.284620061383296,1.1023630890831888
8,swm/FetchPushDense-v3::405::44,swm/FetchPushDense-v3::144::17,swm/FetchPushDense-v3::405,swm/FetchPushDense-v3::144,0.70244519303141,0.7026223082894649,0.00017711525805497175,3.4135373131440954,6.00616089450013,2.1030162693783208,3.5815500006382797
8,swm/FetchPushDense-v3::239::32,swm/FetchPushDense-v3::253::27,swm/FetchPushDense-v3::239,swm/FetchPushDense-v3::253,0.7026039870590912,0.7027817522214115,0.00017776516232026474,2.746248061682154,4.516812699158326,1.4282991817121575,0.9059891932932863
8,swm/FetchPushDense-v3::346::32,swm/FetchPushDense-v3::268::23,swm/FetchPushDense-v3::346,swm/FetchPushDense-v3::268,0.7028547855686311,0.7020529158233306,0.0008018697453004986,3.9624547894889974,6.395621112412272,1.9109874404126141,2.6144206334906444
8,swm/FetchPushDense-v3::37::42,swm/FetchPushDense-v3::214::45,swm/FetchPushDense-v3::37,swm/FetchPushDense-v3::214,0.7047777800666981,0.7047159841265451,6.179594015298662e-05,5.050872073934292,4.5047611171143,3.102150733951735,1.121725280116781
8,swm/FetchPushDense-v3::426::18,swm/FetchSlideDense-v3::203::25,swm/FetchPushDense-v3::426,swm/FetchSlideDense-v3::203,0.7047930751770455,0.7045840386692994,0.0002090365077460632,5.566888505693979,4.930376440647415,3.492920057795251,1.2541125115584661
8,swm/FetchPushDense-v3::144::13,swm/FetchPushDense-v3::467::40,swm/FetchPushDense-v3::144,swm/FetchPushDense-v3::467,0.708646122441057,0.7086242319647087,2.189047634826302e-05,4.464472989496647,5.383619502367039,2.1955799838902075,1.2590650295147923
8,swm/FetchPushDense-v3::357::27,swm/FetchPushDense-v3::409::49,swm/FetchPushDense-v3::357,swm/FetchPushDense-v3::409,0.7093234490357616,0.7093521229712021,2.8673935440481912e-05,5.429940467469758,3.5906089654843756,2.782250766161711,0.6822794713794096
8,swm/FetchPushDense-v3::253::34,swm/FetchPushDense-v3::237::42,swm/FetchPushDense-v3::253,swm/FetchPushDense-v3::237,0.709646610129957,0.7097925157804554,0.00014590565049843462,4.371289548141486,5.1014658313127645,1.74128399093215,0.8975792277046973
8,swm/FetchPushDense-v3::414::44,swm/FetchPushDense-v3::467::30,swm/FetchPushDense-v3::414,swm/FetchPushDense-v3::467,0.7103002796540012,0.7099124146007582,0.00038786505324306386,4.576272820829327,4.885506952445511,2.949234505618364,1.1787710719047801
8,swm/FetchPushDense-v3::177::28,swm/FetchPushDense-v3::260::19,swm/FetchPushDense-v3::177,swm/FetchPushDense-v3::260,0.710684752442483,0.7111470589114495,0.0004623064689665002,2.6006203822000593,6.593320044633594,1.3651496127556881,2.001443471630325
8,swm/FetchPushDense-v3::357::35,swm/FetchPushDense-v3::68::28,swm/FetchPushDense-v3::357,swm/FetchPushDense-v3::68,0.7108301243161812,0.711384650786857,0.0005545264706757758,5.393964012393117,3.031462479963198,3.8316405347439977,0.9211067051878957
8,swm/FetchPushDense-v3::210::19,swm/FetchPushDense-v3::264::43,swm/FetchPushDense-v3::210,swm/FetchPushDense-v3::264,0.7123955394215654,0.7121685514116445,0.00022698800992093648,5.8996178119004545,4.362676507877654,3.6936702983366523,0.8224514721276881
8,swm/FetchPushDense-v3::470::45,swm/FetchPushDense-v3::260::49,swm/FetchPushDense-v3::470,swm/FetchPushDense-v3::260,0.7126506328582747,0.7126814157117394,3.078285346469478e-05,5.719995168072132,6.530828137168429,3.2232101093025936,0.7487480382777395
8,swm/FetchPushDense-v3::37::35,swm/FetchPushDense-v3::15::23,swm/FetchPushDense-v3::37,swm/FetchPushDense-v3::15,0.7126909246789825,0.7126941636005639,3.2389215813832806e-06,5.919089597150764,3.937876106601844,5.392584234033971,0.9356771459605163
8,swm/FetchPushDense-v3::253::30,swm/FetchPushDense-v3::339::47,swm/FetchPushDense-v3::253,swm/FetchPushDense-v3::339,0.7136323278398302,0.7136677346692997,3.540682946945317e-05,5.425095643523217,4.364801873141065,2.2514270328922983,3.3716710599102133
8,swm/FetchPushDense-v3::239::31,swm/FetchPushDense-v3::415::32,swm/FetchPushDense-v3::239,swm/FetchPushDense-v3::415,0.7136653613952799,0.7135757829036649,8.957849161506104e-05,5.667804585739524,3.8300628074750254,4.415662970391011,1.225233795798153
8,swm/FetchPushDense-v3::239::35,swm/FetchPushDense-v3::214::35,swm/FetchPushDense-v3::239,swm/FetchPushDense-v3::214,0.713779398557705,0.7140082402344292,0.00022884167672421185,7.272806714481696,4.952234911430505,4.911660690756611,3.157049026527672
8,swm/FetchPushDense-v3::352::22,swm/FetchSlideDense-v3::426::44,swm/FetchPushDense-v3::352,swm/FetchSlideDense-v3::426,0.7138159304501093,0.7135073362449498,0.00030859420515949587,4.440478643976474,5.0960789040608745,2.762384187170893,0.6485092824740961
8,swm/FetchSlideDense-v3::221::33,swm/FetchPushDense-v3::260::14,swm/FetchSlideDense-v3::221,swm/FetchPushDense-v3::260,0.7146395601109564,0.7145414334810918,9.81266298646366e-05,8.169065060415324,6.835932961395271,5.245892147528723,2.4154485870877167
8,swm/FetchPushDense-v3::37::33,swm/FetchPushDense-v3::471::33,swm/FetchPushDense-v3::37,swm/FetchPushDense-v3::471,0.716134440679163,0.7161567417337988,2.2301054635853745e-05,3.7559334799298147,3.485828951510676,2.3350228086656344,1.279263592251914
8,swm/FetchPushDense-v3::389::35,swm/FetchSlideDense-v3::324::41,swm/FetchPushDense-v3::389,swm/FetchSlideDense-v3::324,0.7169320053438574,0.7172623938352141,0.00033038849135669235,9.933713435640813,5.487809634753423,8.278617790310564,0.9170709480145283
8,swm/FetchPushDense-v3::347::47,swm/FetchPushDense-v3::486::42,swm/FetchPushDense-v3::347,swm/FetchPushDense-v3::486,0.7169329409827289,0.7172922925483864,0.0003593515656575841,4.28907155123332,4.905515532918874,3.149423936281171,2.0206084892161966
8,swm/FetchPushDense-v3::219::30,swm/FetchPushDense-v3::347::31,swm/FetchPushDense-v3::219,swm/FetchPushDense-v3::347,0.717289845662139,0.7175320579886687,0.00024221232652965607,6.808119757489005,5.002341163026285,4.378382446218202,1.372603767244653
8,swm/FetchPushDense-v3::303::29,swm/FetchPushDense-v3::414::32,swm/FetchPushDense-v3::303,swm/FetchPushDense-v3::414,0.7175316469939248,0.7176246425752282,9.299558130337893e-05,9.33365427970126,4.706702271801863,7.644586005592779,2.0217621329397635
8,swm/FetchPushDense-v3::409::16,swm/FetchSlideDense-v3::357::22,swm/FetchPushDense-v3::409,swm/FetchSlideDense-v3::357,0.7207191516738549,0.7206690696166961,5.0082057158840065e-05,4.882267981716974,4.011153244803086,3.6566099890692274,1.0307244747977062
8,swm/FetchPushDense-v3::483::31,swm/FetchPushDense-v3::252::40,swm/FetchPushDense-v3::483,swm/FetchPushDense-v3::252,0.7210109142151755,0.7211298464287773,0.00011893221360181894,3.4761829529463903,5.8399404578073275,1.7395857750569084,0.31024617084476064
8,swm/FetchPushDense-v3::409::18,swm/FetchPushDense-v3::260::40,swm/FetchPushDense-v3::409,swm/FetchPushDense-v3::260,0.7213950471823123,0.7222178333074427,0.0008227861251304258,7.570777957625379,6.464629012993951,5.7101598437357906,0.7649552779635309
8,swm/FetchPushDense-v3::470::49,swm/FetchPushDense-v3::237::34,swm/FetchPushDense-v3::470,swm/FetchPushDense-v3::237,0.7233736894095519,0.7234118028878462,3.811347829429934e-05,5.398955979742514,5.036150148419982,3.4113846283779963,0.8355301155412882
8,swm/FetchPushDense-v3::68::18,swm/FetchPushDense-v3::99::12,swm/FetchPushDense-v3::68,swm/FetchPushDense-v3::99,0.7234010478968365,0.723318714880395,8.23330164414493e-05,5.029114043883899,3.972792847921801,2.286222881250763,2.2379708185527303
8,swm/FetchPushDense-v3::253::35,swm/FetchPushDense-v3::49::41,swm/FetchPushDense-v3::253,swm/FetchPushDense-v3::49,0.7235908566751232,0.724202401953833,0.0006115452787097686,7.555582205069634,3.15814002364463,4.457299322484843,0.7446738191842421
8,swm/FetchPushDense-v3::426::41,swm/FetchPushDense-v3::237::40,swm/FetchPushDense-v3::426,swm/FetchPushDense-v3::237,0.7236510972315673,0.7242530622251415,0.0006019649935742333,5.486094525539197,5.004019537144871,3.9988193230193962,0.6938255990653687
8,swm/FetchPushDense-v3::219::21,swm/FetchSlideDense-v3::426::49,swm/FetchPushDense-v3::219,swm/FetchSlideDense-v3::426,0.7268977896779986,0.7267489753674325,0.00014881431056601446,7.416313631140611,5.002091973752699,4.606193087800061,0.7648613732238049
8,swm/FetchPushDense-v3::167::34,swm/FetchSlideDense-v3::455::47,swm/FetchPushDense-v3::167,swm/FetchSlideDense-v3::455,0.7271036521404461,0.727130147952897,2.6495812450844092e-05,6.674560598359325,5.832343639654321,5.2554457003140325,1.4397168709168606
8,swm/FetchPushDense-v3::483::29,swm/FetchPushDense-v3::45::24,swm/FetchPushDense-v3::483,swm/FetchPushDense-v3::45,0.7281828988354397,0.7283018405201523,0.00011894168471260347,5.289075804071373,2.8371859017733727,2.0496285692058467,1.2046898419480376
8,swm/FetchPushDense-v3::483::32,swm/FetchPushDense-v3::22::45,swm/FetchPushDense-v3::483,swm/FetchPushDense-v3::22,0.7301728111248518,0.7302240541765919,5.1243051740090806e-05,3.593687321843824,5.662561843066878,1.876376058192849,3.8806101561179442
8,swm/FetchPushDense-v3::257::33,swm/FetchSlideDense-v3::66::38,swm/FetchPushDense-v3::257,swm/FetchSlideDense-v3::66,0.7307086150004614,0.7307638730147615,5.525801430017463e-05,4.85560441275302,7.01873047863845,2.8691124873064875,1.1375785906430447
8,swm/FetchPushDense-v3::346::33,swm/FetchPushDense-v3::268::27,swm/FetchPushDense-v3::346,swm/FetchPushDense-v3::268,0.7326659235697509,0.7327794593102601,0.00011353574050920745,8.545581568903986,3.717520299699103,3.001066071381888,1.0707873877837295
8,swm/FetchSlideDense-v3::364::35,swm/FetchPushDense-v3::386::11,swm/FetchSlideDense-v3::364,swm/FetchPushDense-v3::386,0.7329919770807206,0.7331492703455451,0.00015729326482449846,10.088412717286925,3.0746866317101764,6.696261319823032,0.927162775833502
8,swm/FetchPushDense-v3::167::45,swm/FetchPushDense-v3::20::44,swm/FetchPushDense-v3::167,swm/FetchPushDense-v3::20,0.733810423727546,0.7334319232765807,0.0003785004509653245,4.869332989158233,3.874405214247237,4.110137277672746,1.4631064762553088
9,swm/FetchPushDense-v3::253::32,swm/FetchPushDense-v3::237::39,swm/FetchPushDense-v3::253,swm/FetchPushDense-v3::237,0.7356730983306984,0.7359987640738548,0.0003256657431564003,4.943795490019525,4.935814912027057,1.8056963392220033,0.6601586000401235
9,swm/FetchPushDense-v3::352::40,swm/FetchSlideDense-v3::426::39,swm/FetchPushDense-v3::352,swm/FetchSlideDense-v3::426,0.7357681154343021,0.73608622732491,0.00031811189060793055,4.2882320709159645,4.914182578905932,2.7716933604096505,0.6781442482262953
9,swm/FetchPushDense-v3::409::24,swm/FetchPushDense-v3::470::39,swm/FetchPushDense-v3::409,swm/FetchPushDense-v3::470,0.7357946536193398,0.7361310254360056,0.0003363718166657925,5.4601489985038985,6.60659546921437,2.315206042178258,5.480842190743773
9,swm/FetchPushDense-v3::486::12,swm/FetchPushDense-v3::294::29,swm/FetchPushDense-v3::486,swm/FetchPushDense-v3::294,0.7358855807106286,0.7362760451025645,0.00039046439193590743,4.733725308283823,2.44297901688435,4.334958207982287,1.2505503001961642
9,swm/FetchPushDense-v3::144::24,swm/FetchPushDense-v3::357::47,swm/FetchPushDense-v3::144,swm/FetchPushDense-v3::357,0.7370724774908066,0.7375776665376436,0.0005051890468369402,4.2811572059508185,6.371538153797309,2.919107111659551,1.624653399669834
9,swm/FetchPushDense-v3::169::30,swm/FetchPushDense-v3::100::16,swm/FetchPushDense-v3::169,swm/FetchPushDense-v3::100,0.737138291605439,0.7364560296006148,0.0006822620048241301,4.674571721802163,5.339587797317025,3.7419566760418332,0.7228379166972133
9,swm/FetchPushDense-v3::405::48,swm/FetchPushDense-v3::99::24,swm/FetchPushDense-v3::405,swm/FetchPushDense-v3::99,0.7375515657557394,0.737863123168665,0.00031155741292554495,7.200348202304163,5.370622978204387,3.4700015587897206,0.4795527191030323
9,swm/FetchPushDense-v3::214::11,swm/FetchPushDense-v3::20::45,swm/FetchPushDense-v3::214,swm/FetchPushDense-v3::20,0.737627623075755,0.7380909211838798,0.00046329810812473227,4.840524602872651,4.159602440797788,2.5583475150448423,1.6500900106154794
9,swm/FetchPushDense-v3::384::38,swm/FetchPushDense-v3::90::22,swm/FetchPushDense-v3::384,swm/FetchPushDense-v3::90,0.7393235338063673,0.7389646134757599,0.0003589203306073596,6.644131899298513,9.152560969427377,6.764807795839252,4.299560040428562
9,swm/FetchPushDense-v3::22::36,swm/FetchSlideDense-v3::269::41,swm/FetchPushDense-v3::22,swm/FetchSlideDense-v3::269,0.7396879513801649,0.7397323927549198,4.4441374754899954e-05,4.178444286547676,5.757863742064118,2.799226931141692,2.6330808000301675
9,swm/FetchPushDense-v3::15::3,swm/FetchPushDense-v3::1::14,swm/FetchPushDense-v3::15,swm/FetchPushDense-v3::1,0.7414965974666228,0.7418513396631121,0.0003547421964893438,4.55621572387365,3.3575030585908587,2.6479950884498127,1.0565454234638065
9,swm/FetchPushDense-v3::214::19,swm/FetchPushDense-v3::252::33,swm/FetchPushDense-v3::214,swm/FetchPushDense-v3::252,0.742710992932742,0.742737606646676,2.6613713933976157e-05,5.811796988950756,5.594752283528171,3.916580603954657,0.39014322925327327
9,swm/FetchPushDense-v3::389::33,swm/FetchSlideDense-v3::364::24,swm/FetchPushDense-v3::389,swm/FetchSlideDense-v3::364,0.7462875257172288,0.746322463219182,3.493750195326939e-05,4.385729059827955,4.130005836784452,1.9198148035123832,0.6439558336405383
9,swm/FetchSlideDense-v3::162::30,swm/FetchPushDense-v3::237::31,swm/FetchSlideDense-v3::162,swm/FetchPushDense-v3::237,0.747743939789957,0.7477907551761662,4.681538620920911e-05,6.92159637045793,4.849107256812643,4.768046735388324,0.5474667644956894
9,swm/FetchPushDense-v3::303::38,swm/FetchPushDense-v3::144::33,swm/FetchPushDense-v3::303,swm/FetchPushDense-v3::144,0.7483658197443266,0.7481418337325324,0.0002239860117941861,4.567750016127016,5.138304093170662,3.598080269366161,4.192295820032564
9,swm/FetchPushDense-v3::253::31,swm/FetchPushDense-v3::158::14,swm/FetchPushDense-v3::253,swm/FetchPushDense-v3::158,0.7484586444938339,0.7487027096082552,0.00024406511442132128,6.205427932164679,6.749088058974549,3.5718732062720737,1.4990241101827144
9,swm/FetchPushDense-v3::467::25,swm/FetchPushDense-v3::169::26,swm/FetchPushDense-v3::467,swm/FetchPushDense-v3::169,0.7493863646699357,0.7491822570450427,0.00020410762489297962,7.02483203215026,2.7380683695628645,4.205005230864317,1.2871325164738543
9,swm/FetchSlideDense-v3::364::29,swm/FetchPushDense-v3::252::49,swm/FetchSlideDense-v3::364,swm/FetchPushDense-v3::252,0.7495308068659519,0.7497786618366219,0.00024785497067003615,11.08687791139829,5.004535203245574,10.962070999449487,0.3494587043142722
9,swm/FetchSlideDense-v3::107::35,swm/FetchPushDense-v3::239::29,swm/FetchSlideDense-v3::107,swm/FetchPushDense-v3::239,0.7501225538090817,0.7498001238548548,0.00032242995422682164,6.760091369040028,6.905037180405396,3.786266423634028,4.7246552802842
9,swm/FetchPushDense-v3::167::46,swm/FetchPushDense-v3::409::45,swm/FetchPushDense-v3::167,swm/FetchPushDense-v3::409,0.7506044854653406,0.7508419508255797,0.00023746536023905307,5.137938752859325,6.333190971907053,3.8419107976011344,3.222461785676607
9,swm/FetchPushDense-v3::37::29,swm/FetchPushDense-v3::264::38,swm/FetchPushDense-v3::37,swm/FetchPushDense-v3::264,0.7545935313796237,0.7546834307123408,8.98993327170805e-05,8.507730521190151,4.105162013378279,5.758103315670066,0.8072613434672211
9,swm/FetchPushDense-v3::409::21,swm/FetchPushDense-v3::289::29,swm/FetchPushDense-v3::409,swm/FetchPushDense-v3::289,0.7562861712667903,0.7563802355911955,9.40643244051742e-05,5.119928328679281,3.2945901749249407,3.0055528272642875,1.297686753020702
9,swm/FetchPushDense-v3::486::20,swm/FetchPushDense-v3::167::26,swm/FetchPushDense-v3::486,swm/FetchPushDense-v3::167,0.7564569549418672,0.7564918213702712,3.4866428404001226e-05,4.703690683921984,4.282720941423593,3.7705539670997,1.1080980755223444
9,swm/FetchPushDense-v3::144::16,swm/FetchSlideDense-v3::269::42,swm/FetchPushDense-v3::144,swm/FetchSlideDense-v3::269,0.7570324918269105,0.757068291667,3.579984008950099e-05,4.756641912405331,6.51190457376347,4.183953574175329,2.988277574010427
9,swm/FetchPushDense-v3::237::9,swm/FetchPushDense-v3::470::47,swm/FetchPushDense-v3::237,swm/FetchPushDense-v3::470,0.7586917199398058,0.7588240046473015,0.0001322847074957112,7.980933915670861,4.867963315099282,7.615330889597279,3.0448915238813403
9,swm/FetchPushDense-v3::347::33,swm/FetchPushDense-v3::268::26,swm/FetchPushDense-v3::347,swm/FetchPushDense-v3::268,0.759602982881511,0.7594591608561883,0.00014382202532270405,4.327731915318896,3.5028257661837126,2.951233931055919,1.0225641672418113
9,swm/FetchPushDense-v3::169::31,swm/FetchPushDense-v3::467::39,swm/FetchPushDense-v3::169,swm/FetchPushDense-v3::467,0.7600507940030428,0.7598729415958895,0.00017785240715328943,8.574714642995296,5.220168093058712,9.543365106467304,2.6695875248401753
9,swm/FetchPushDense-v3::303::45,swm/FetchPushDense-v3::253::24,swm/FetchPushDense-v3::303,swm/FetchPushDense-v3::253,0.7607453191284015,0.760664648520179,8.067060822247729e-05,5.69417887863002,4.062138954794801,2.2147932018400227,0.8004136226328985
9,swm/FetchPushDense-v3::22::33,swm/FetchPushDense-v3::112::24,swm/FetchPushDense-v3::22,swm/FetchPushDense-v3::112,0.7630704496882281,0.7630759352175005,5.4855292723754445e-06,4.867141806522119,4.680560106072372,3.6467906963039214,2.801085959092424
9,swm/FetchPushDense-v3::184::34,swm/FetchPushDense-v3::260::25,swm/FetchPushDense-v3::184,swm/FetchPushDense-v3::260,0.7637207562975407,0.763901920312301,0.00018116401476031552,4.839333000142251,6.288566815147117,2.3802262380535386,0.877298160528538
9,swm/FetchPushDense-v3::37::36,swm/FetchPushDense-v3::237::44,swm/FetchPushDense-v3::37,swm/FetchPushDense-v3::237,0.7671918106091796,0.7672394847956542,4.767418647455557e-05,6.466423811471484,4.855092783174378,4.916872264266528,0.6227048551233646
9,swm/FetchPushDense-v3::49::49,swm/FetchPushDense-v3::484::28,swm/FetchPushDense-v3::49,swm/FetchPushDense-v3::484,0.7688745357847566,0.7689446588753882,7.012309063159083e-05,5.933343806355805,4.2980028708367355,4.777782838219489,1.2365313360394745
9,swm/FetchSlideDense-v3::107::31,swm/FetchSlideDense-v3::162::24,swm/FetchSlideDense-v3::107,swm/FetchSlideDense-v3::162,0.7689150231108353,0.7690445847804797,0.00012956166964439575,7.647837342589817,5.62081791605112,4.13910538257726,0.8239974840501062
9,swm/FetchPushDense-v3::69::41,swm/FetchPushDense-v3::33::15,swm/FetchPushDense-v3::69,swm/FetchPushDense-v3::33,0.77073940878929,0.7707105822255549,2.8826563735151467e-05,6.178070717279798,3.1668340738670286,4.013491699692943,1.0867560256118656
9,swm/FetchPushDense-v3::1::16,swm/FetchPushDense-v3::37::25,swm/FetchPushDense-v3::1,swm/FetchPushDense-v3::37,0.7709197965730801,0.7705186513244444,0.00040114524863565926,4.642829500824504,3.039789353276486,3.6300063332297015,0.8448074089494353
9,swm/FetchPushDense-v3::414::34,swm/FetchSlideDense-v3::221::32,swm/FetchPushDense-v3::414,swm/FetchSlideDense-v3::221,0.7714262754042722,0.7714510308793501,2.475547507785336e-05,5.643743160147342,5.090593275601726,5.911911676092517,1.7399608475159531
9,swm/FetchPushDense-v3::484::29,swm/FetchSlideDense-v3::16::26,swm/FetchPushDense-v3::484,swm/FetchSlideDense-v3::16,0.7725682398747736,0.7725494792199934,1.8760654780236585e-05,6.53101392056262,2.171724049677711,6.220735747346206,0.9150036232644597
9,swm/FetchPushDense-v3::239::30,swm/FetchPushDense-v3::22::47,swm/FetchPushDense-v3::239,swm/FetchPushDense-v3::22,0.773942054927673,0.7739420923356851,3.740801213236722e-08,3.668377617826475,3.7252308213865177,2.52553987328511,1.9748223282601711
9,swm/FetchPushDense-v3::322::42,swm/FetchPushDense-v3::270::25,swm/FetchPushDense-v3::322,swm/FetchPushDense-v3::270,0.7740959967295591,0.7740333100516221,6.268667793696281e-05,11.515725085308327,3.015069111869568,9.187279472949136,0.9096851793282994
9,swm/FetchPushDense-v3::483::30,swm/FetchPushDense-v3::252::27,swm/FetchPushDense-v3::483,swm/FetchPushDense-v3::252,0.7747551734305294,0.7746499461769962,0.00010522725353312445,4.117606607928204,5.172812892873858,1.6697760120356593,0.7664254791762679
9,swm/FetchPushDense-v3::358::49,swm/FetchPushDense-v3::438::34,swm/FetchPushDense-v3::358,swm/FetchPushDense-v3::438,0.7757866898287211,0.7755389504067126,0.0002477394220085083,7.0248495156461885,3.75895899558418,6.865021341918839,1.2188556601818634
9,swm/FetchSlideDense-v3::221::34,swm/FetchPushDense-v3::257::40,swm/FetchSlideDense-v3::221,swm/FetchPushDense-v3::257,0.7766595861698912,0.7768311186076211,0.00017153243772993765,5.499765235560377,4.310833606018899,4.424257539613136,1.0163773581348412
9,swm/FetchPushDense-v3::339::45,swm/FetchSlideDense-v3::223::35,swm/FetchPushDense-v3::339,swm/FetchSlideDense-v3::223,0.7767517969403224,0.7764291416477398,0.0003226552925825743,4.390577523155446,4.883174605525206,3.935215070058051,0.9207196059823978
9,swm/FetchPushDense-v3::467::29,swm/FetchPushDense-v3::104::15,swm/FetchPushDense-v3::467,swm/FetchPushDense-v3::104,0.7772485427807354,0.7772475947891112,9.479916242005615e-07,4.547064631855906,5.480337870005046,1.0591781738043122,0.9322023488765597
9,swm/FetchPushDense-v3::470::18,swm/FetchPushDense-v3::210::14,swm/FetchPushDense-v3::470,swm/FetchPushDense-v3::210,0.7773483270798838,0.7776419177774553,0.0002935906975715108,6.313681209888389,5.577451520930881,5.22458722309389,3.7439641476974503
9,swm/FetchPushDense-v3::184::36,swm/FetchPushDense-v3::252::17,swm/FetchPushDense-v3::184,swm/FetchPushDense-v3::252,0.7777565934881818,0.7781910388257827,0.0004344453376008417,6.906441862351878,3.847989423149104,3.121225639241035,0.9723388471642866
9,swm/FetchPushDense-v3::414::49,swm/FetchSlideDense-v3::7::20,swm/FetchPushDense-v3::414,swm/FetchSlideDense-v3::7,0.7781324835207089,0.7784462445999827,0.00031376107927383323,4.890919761386995,5.3258031564335555,3.2650297276444933,1.7046589207030467
9,swm/FetchSlideDense-v3::447::4,swm/FetchSlideDense-v3::107::28,swm/FetchSlideDense-v3::447,swm/FetchSlideDense-v3::107,0.7782430183845448,0.779641858638827,0.0013988402542821632,8.031168915378185,4.555014682801905,5.108054895467269,1.089973427109626
9,swm/FetchPushDense-v3::192::33,swm/FetchPushDense-v3::264::34,swm/FetchPushDense-v3::192,swm/FetchPushDense-v3::264,0.7796789387030544,0.7797303680303018,5.142932724744309e-05,4.383308017903288,4.846011087311488,4.154717887488381,0.8745766737687091
9,swm/FetchPushDense-v3::470::40,swm/FetchSlideDense-v3::162::25,swm/FetchPushDense-v3::470,swm/FetchSlideDense-v3::162,0.7797375683992654,0.7807460512653557,0.0010084828660902323,4.866795388980283,4.071901757259489,3.1651287095002973,0.7485369125776331
9,swm/FetchPushDense-v3::289::24,swm/FetchSlideDense-v3::203::31,swm/FetchPushDense-v3::289,swm/FetchSlideDense-v3::203,0.7813244927676009,0.7814220270095049,9.753424190406257e-05,5.19588843461529,4.181250592435549,3.692459929734108,0.889190366431586
9,swm/FetchPushDense-v3::192::34,swm/FetchPushDense-v3::486::48,swm/FetchPushDense-v3::192,swm/FetchPushDense-v3::486,0.7819492176719383,0.782117167088406,0.00016794941646769423,4.487421719324083,4.406367175733394,2.1838763324120802,1.1875578868027006
9,swm/FetchPushDense-v3::414::46,swm/FetchPushDense-v3::426::43,swm/FetchPushDense-v3::414,swm/FetchPushDense-v3::426,0.7821437095184507,0.7817331983930634,0.0004105111253872584,5.956992514740606,4.905239993255216,4.734659614395223,3.1256439232484237
9,swm/FetchPushDense-v3::484::34,swm/FetchSlideDense-v3::162::27,swm/FetchPushDense-v3::484,swm/FetchSlideDense-v3::162,0.7823055355236775,0.7815424254364365,0.000763110087241059,3.6092120672943895,5.414181229390778,1.7196682053500578,1.4023397422861292
9,swm/FetchSlideDense-v3::107::36,swm/FetchSlideDense-v3::187::30,swm/FetchSlideDense-v3::107,swm/FetchSlideDense-v3::187,0.7848177909324731,0.7846753630925674,0.00014242783990570107,6.053159537627294,5.2055749561590074,3.4249714927544606,1.8988882586893114
9,swm/FetchPushDense-v3::346::34,swm/FetchPushDense-v3::260::39,swm/FetchPushDense-v3::346,swm/FetchPushDense-v3::260,0.7874031409330793,0.787520810161958,0.0001176692288786807,5.16205842068565,5.9240928779180715,2.4908469608993533,0.831174439259688
9,swm/FetchPushDense-v3::483::28,swm/FetchPushDense-v3::214::21,swm/FetchPushDense-v3::483,swm/FetchPushDense-v3::214,0.7875604066631345,0.7877295304770024,0.00016912381386791075,4.443282738442027,5.111297263256191,1.7769374108763196,2.650714210021768
9,swm/FetchPushDense-v3::144::31,swm/FetchPushDense-v3::409::26,swm/FetchPushDense-v3::144,swm/FetchPushDense-v3::409,0.7878592201121177,0.7878131098509658,4.611026115197703e-05,5.213389227719434,4.756854128297113,4.549195028345295,2.3291723077563957
9,swm/FetchPushDense-v3::45::39,swm/FetchPushDense-v3::260::24,swm/FetchPushDense-v3::45,swm/FetchPushDense-v3::260,0.7881010853510397,0.7883636257725769,0.00026254042153717183,4.034763955962465,6.180844281020186,3.0466487049990336,0.870247152172763
9,swm/FetchPushDense-v3::289::22,swm/FetchPushDense-v3::389::28,swm/FetchPushDense-v3::289,swm/FetchPushDense-v3::389,0.7888946347309194,0.7884676859024402,0.0004269488284791567,5.198639557556896,3.4519048870899782,3.4051785593746136,0.7871520560172341
9,swm/FetchPushDense-v3::184::35,swm/FetchPushDense-v3::451::15,swm/FetchPushDense-v3::184,swm/FetchPushDense-v3::451,0.7889928134176327,0.7894224285471421,0.000429615129509342,5.962340116487348,2.152044615134401,3.7890873188173613,1.8439804743457682
9,swm/FetchPushDense-v3::470::42,swm/FetchSlideDense-v3::203::23,swm/FetchPushDense-v3::470,swm/FetchSlideDense-v3::203,0.7895336805948296,0.7896112024063029,7.752181147324677e-05,4.386926876124529,4.570353392057921,2.81226055463665,1.1040750476439165
9,swm/FetchPushDense-v3::49::45,swm/FetchSlideDense-v3::447::24,swm/FetchPushDense-v3::49,swm/FetchSlideDense-v3::447,0.790078743008282,0.7899633922038314,0.00011535080445057577,4.928225471182321,4.135221180945341,2.8070943399013637,0.7875952344293061
9,swm/FetchPushDense-v3::486::14,swm/FetchPushDense-v3::112::29,swm/FetchPushDense-v3::486,swm/FetchPushDense-v3::112,0.7903010990543902,0.7903288936075028,2.7794553112636677e-05,4.432075463964394,5.382435334450508,3.575634235389837,2.405063506419798
9,swm/FetchPushDense-v3::49::47,swm/FetchSlideDense-v3::324::42,swm/FetchPushDense-v3::49,swm/FetchSlideDense-v3::324,0.7931623858448513,0.7931224586017003,3.992724315105001e-05,4.347827177537999,5.234221153869887,3.510745252234237,0.7116156447487711
