row_id,episode_key,regime,fold,valid_neighbors,n_neighbors,neighbor_radius,actual_residual_norm,predicted_residual_norm,residual_prediction_mse,residual_baseline_mse,residual_predictability,conditional_mean_floor,successor_baseline_mse,conditional_mean_gain
507,13,transport_free,3,True,10,11.614036204655042,85.59550905605687,26.016879828476906,32.761855312597554,31.71224054273101,-0.03309809562185384,165.18531714483598,248.9627553956217,0.336505908755937
508,13,transport_free,3,True,10,12.72130520538534,48.55160884099517,29.69167427245255,9.724579321354534,9.972132462562122,0.024824493871994147,155.53796439431827,245.85994805460146,0.3673716860959564
509,13,transport_free,3,True,10,12.755026796312105,43.32690534793608,29.70406121246608,6.26305768954231,7.0805387221247535,0.11545463765744801,156.7720696481132,244.2174103454122,0.35806349995120945
510,13,transport_free,3,True,10,12.667395570594167,51.86868795797218,29.70406121246608,8.903124479107545,9.879047603896627,0.09878716693339396,173.59266250574993,268.27113049729275,0.3529208223636955
511,13,transport_free,3,True,10,13.316536813465216,44.95606035768949,30.98078289532826,7.54460415130966,6.936836008388956,-0.08761460443719704,173.27253418902833,274.24530012808685,0.3681841252772572
512,13,transport_free,3,True,10,13.333799630599641,40.25410839321908,29.69167427245255,6.9666089315972775,5.998671900154341,-0.1613585552858845,137.5395978205842,229.50023959629706,0.40069954583697365
513,13,transport_free,3,True,10,12.061080999605835,46.502426140495885,26.989116499277806,10.155475310401407,10.633504018922412,0.04495495630324198,140.13540403658365,212.85081254584009,0.3416261729966207
514,13,interaction,3,True,10,11.935087182782151,41.13752400150837,26.016879828476906,8.184267834018081,7.601226442700489,-0.07670359457288511,146.5449797501881,215.9911799187366,0.3215233149551596
515,13,interaction,3,True,10,12.268573057265016,61.827218125153266,27.814014748025958,18.259156049955294,17.237086256423378,-0.059294812262776775,66.75248562687271,144.5518317646289,0.5382107247484449
516,13,interaction,3,True,10,8.541780047723519,72.25464257909509,26.287461007670732,23.657147327462855,25.463938957315747,0.07095491521879427,3.9202734377829564,92.33048006966472,0.9575408528708499
517,13,interaction,3,True,10,3.0971237757161036,47.41386102900114,29.85379998126535,9.769894854786536,12.822698659676552,0.23807810554654507,8.06892498383918,90.72066407998248,0.9110574744390613
518,13,interaction,3,True,10,3.198884914282271,31.41653418679691,28.91049203862137,4.698721542687259,4.575098121834667,-0.027020933226021615,10.98052829374374,97.7357777672032,0.8876508833858339
519,13,interaction,3,True,10,3.7529482081041046,75.53097813384494,31.08668282129239,25.29342702827095,27.449067993213813,0.0785323919003661,18.179909006331577,100.8112330053698,0.819663856255352
520,13,interaction,3,True,10,4.324953387308394,71.20732610545011,32.63762899967381,22.73877421107414,24.19891898466012,0.06033925624990011,51.10015606175384,127.31720808885314,0.5986390462937919
