row_id,episode_key,regime,valid_neighbors,n_neighbors,neighbor_radius,input_spread,successor_spread,residual_spread,local_expansion,model_sensitivity,residual_norm,action_neighbor_distance,episode_ordinal,dataset,scale,k
405,10,interaction,True,10,1.4832988897267418,1.4832988897267418,18.76778454176729,17.397506766062477,12.652732818552,11.728928597302128,15.003530200478165,0.6657559429976388,10,cube,r3v2_augmented_kinematic_action_neighbors_targetnorm_latent_quat,10
406,10,interaction,True,10,1.4733725385522836,1.4733725385522836,19.71158883882495,6.501638634567536,13.378550450107682,4.412759478302725,5.550537571404117,0.3980018804626009,10,cube,r3v2_augmented_kinematic_action_neighbors_targetnorm_latent_quat,10
407,10,interaction,True,10,0.9528594741106169,0.9528594741106169,21.133796838752197,4.764477470118116,22.179342718377367,5.000189009575835,3.9933162718909725,0.36952063367648313,10,cube,r3v2_augmented_kinematic_action_neighbors_targetnorm_latent_quat,10
408,10,interaction,True,10,0.8304981439480481,0.8304981439480481,21.49423579788887,3.5867804950570434,25.88113646553007,4.318830236038932,2.8751888539464856,0.37843591196729787,10,cube,r3v2_augmented_kinematic_action_neighbors_targetnorm_latent_quat,10
409,10,interaction,True,10,0.818557220666202,0.818557220666202,21.685933023011707,2.200533026941663,26.492873650741366,2.688306903151753,1.8464671940687039,0.4447710526398005,10,cube,r3v2_augmented_kinematic_action_neighbors_targetnorm_latent_quat,10
410,10,transport_free,True,10,0.7485523027395439,0.7485523027395439,21.017061653983642,6.644367901020065,28.076944759992884,8.876290777148206,5.053135195414144,0.39736884733203826,10,cube,r3v2_augmented_kinematic_action_neighbors_targetnorm_latent_quat,10
411,10,transport_free,True,10,1.304086667888683,1.304086667888683,21.346283831610716,7.767659809953756,16.36876164539766,5.956398452051964,6.884187163513316,1.0969631090874579,10,cube,r3v2_augmented_kinematic_action_neighbors_targetnorm_latent_quat,10
412,10,transport_free,True,10,2.145397027407772,2.145397027407772,21.472474677689924,4.823640074458945,10.00862516512133,2.248367091422339,5.465683770336117,1.6690934736171044,10,cube,r3v2_augmented_kinematic_action_neighbors_targetnorm_latent_quat,10
413,10,static,True,10,2.0328908282380054,2.0328908282380054,21.794770703841536,2.5487380146739325,10.721072868793456,1.25375056017299,1.607013510256857,1.6317695499840776,10,cube,r3v2_augmented_kinematic_action_neighbors_targetnorm_latent_quat,10
414,10,transport_free,True,10,1.9840908722217232,1.9840908722217232,21.483774581821834,4.29185596069037,10.828019463526372,2.163134774106633,4.592261245332145,1.4688227642011866,10,cube,r3v2_augmented_kinematic_action_neighbors_targetnorm_latent_quat,10
415,10,transport_free,True,10,1.0749804425538407,1.0749804425538407,20.37633407394801,2.3673069366741823,18.95507422027118,2.2021860519156515,1.9831609116456277,0.6097168213370847,10,cube,r3v2_augmented_kinematic_action_neighbors_targetnorm_latent_quat,10
416,10,transport_free,True,10,0.5955676379220257,0.5955676379220257,20.469464556975662,2.18712865694012,34.369672315297315,3.672343018118235,1.9486679859776619,0.41612099575294437,10,cube,r3v2_augmented_kinematic_action_neighbors_targetnorm_latent_quat,10
417,10,transport_free,True,10,0.6208849999265023,0.6208849999265023,21.107479231551405,1.9743483183049317,33.9957950893483,3.1798937299800234,1.6829565519542045,0.3935200461530456,10,cube,r3v2_augmented_kinematic_action_neighbors_targetnorm_latent_quat,10
418,11,transport_free,True,10,0.8606946963996491,0.8606946963996491,19.827658957453885,1.9917331952924788,23.03680856916451,2.314099533346783,1.4506504525977053,0.5242784355583496,11,cube,r3v2_augmented_kinematic_action_neighbors_targetnorm_latent_quat,10
419,11,transport_free,True,10,0.5705342445273486,0.5705342445273486,21.015070287922676,2.1055799239075927,36.83402090146636,3.6905408292396755,1.852169620158122,0.34281928563255915,11,cube,r3v2_augmented_kinematic_action_neighbors_targetnorm_latent_quat,10
420,11,transport_free,True,10,0.5429465547411823,0.5429465547411823,20.984018280102216,1.460577256257476,38.648404887853296,2.690093976107317,1.3092285527390064,0.332479509654526,11,cube,r3v2_augmented_kinematic_action_neighbors_targetnorm_latent_quat,10
421,11,interaction,True,10,0.9909876425271891,0.9909876425271891,20.90510820981384,2.2456910618732078,21.095225926836196,2.2661140921458003,1.8751856548338675,0.44282672547033564,11,cube,r3v2_augmented_kinematic_action_neighbors_targetnorm_latent_quat,10
422,11,interaction,True,10,0.7167869495436949,0.7167869495436949,20.020920659603426,5.284267411976884,27.931480438293,7.3721590708938525,3.586852080061976,0.39831179066470135,11,cube,r3v2_augmented_kinematic_action_neighbors_targetnorm_latent_quat,10
423,11,interaction,True,10,0.7214920203385913,0.7214920203385913,18.808484582411314,6.895641522940135,26.06887401690821,9.557474412127327,5.054721810734369,0.3653137886650989,11,cube,r3v2_augmented_kinematic_action_neighbors_targetnorm_latent_quat,10
424,11,interaction,True,10,0.8697894527718478,0.8697894527718478,19.86594184528746,6.720556148075495,22.839943370178393,7.726647094487528,4.25352558916792,0.45018183449432914,11,cube,r3v2_augmented_kinematic_action_neighbors_targetnorm_latent_quat,10
425,11,interaction,True,10,1.3204711548955492,1.3204711548955492,20.655884943404327,7.2957565077652955,15.642814208265102,5.5251161532130535,4.770602444797982,0.843946713557135,11,cube,r3v2_augmented_kinematic_action_neighbors_targetnorm_latent_quat,10
426,11,interaction,True,10,1.427964899924052,1.427964899924052,19.12456266803577,7.776596886456606,13.392880083434077,5.445929999308957,7.495706540526219,0.5899280931211177,11,cube,r3v2_augmented_kinematic_action_neighbors_targetnorm_latent_quat,10
427,11,interaction,True,10,0.795715928408613,0.795715928408613,21.43826570188841,3.682245078751647,26.9421095349489,4.627587493586976,2.907174319454457,0.35262633967465573,11,cube,r3v2_augmented_kinematic_action_neighbors_targetnorm_latent_quat,10
428,11,interaction,True,10,0.6275248142424514,0.6275248142424514,21.77068887973198,3.529030113344139,34.69295298866162,5.623729983657121,2.9240704697548536,0.35382419984705527,11,cube,r3v2_augmented_kinematic_action_neighbors_targetnorm_latent_quat,10
429,11,interaction,True,10,0.6574824744249023,0.6574824744249023,21.857066172026478,2.4931396673961315,33.24357229619661,3.79194847676643,1.885000772751054,0.42353476900079723,11,cube,r3v2_augmented_kinematic_action_neighbors_targetnorm_latent_quat,10
430,11,transport_free,True,10,0.8592653768423151,0.8592653768423151,20.80322628797434,4.609416878100454,24.210478914469245,5.364369381481938,3.7761829088357324,0.42828917936357747,11,cube,r3v2_augmented_kinematic_action_neighbors_targetnorm_latent_quat,10
431,11,transport_free,True,10,0.64293974835842,0.64293974835842,20.493706805464768,8.495874865330494,31.875003618597443,13.214107367016128,5.503597235282547,0.35848592576757904,11,cube,r3v2_augmented_kinematic_action_neighbors_targetnorm_latent_quat,10
432,11,transport_free,True,10,1.1806407083807102,1.1806407083807102,21.21178736187115,4.932520717677202,17.966335745752705,4.177833851284296,3.0106585576742475,0.9937384304046337,11,cube,r3v2_augmented_kinematic_action_neighbors_targetnorm_latent_quat,10
433,11,static,True,10,1.3520575649891846,1.3520575649891846,21.051236930423805,2.0598759649454337,15.569778591928664,1.5235120295798286,1.4653066093511102,1.0917672661084548,11,cube,r3v2_augmented_kinematic_action_neighbors_targetnorm_latent_quat,10
434,11,transport_free,True,10,0.9586652242094722,0.9586652242094722,21.18765906941602,2.0662865320769175,22.101207527255035,2.1553786242541593,1.6781359989831752,0.6998193820853785,11,cube,r3v2_augmented_kinematic_action_neighbors_targetnorm_latent_quat,10
435,11,transport_free,True,10,0.784841509444905,0.784841509444905,20.61383485129407,1.786687513893236,26.26496509578554,2.2764946710793965,1.4416230482241361,0.44671115104078646,11,cube,r3v2_augmented_kinematic_action_neighbors_targetnorm_latent_quat,10
436,11,transport_free,True,10,1.046357460449652,1.046357460449652,20.98502524304564,2.0612283042190915,20.05531191417867,1.9699083555378087,1.6766291321048792,0.8221058481440444,11,cube,r3v2_augmented_kinematic_action_neighbors_targetnorm_latent_quat,10
437,11,transport_free,True,10,0.6330402962993706,0.6330402962993706,21.305215921881498,1.7715061993632761,33.65538662613993,2.7984098480288755,1.380174573083152,0.42804582874629726,11,cube,r3v2_augmented_kinematic_action_neighbors_targetnorm_latent_quat,10
438,11,interaction,True,10,1.0534366115375196,1.0534366115375196,21.484260963788046,2.043092863460866,20.39445062805552,1.9394549620588144,1.4367286660133947,0.392395350443848,11,cube,r3v2_augmented_kinematic_action_neighbors_targetnorm_latent_quat,10
439,11,interaction,True,10,0.8169988084155149,0.8169988084155149,20.69716301941137,3.8386057314464193,25.33316181886653,4.698422680555679,2.621577335196398,0.3910531340986356,11,cube,r3v2_augmented_kinematic_action_neighbors_targetnorm_latent_quat,10
440,11,interaction,True,10,0.7627117759455484,0.7627117759455484,19.565594653435753,6.289732655476065,25.652671520876822,8.246539326967337,4.404340216201018,0.3794027354691605,11,cube,r3v2_augmented_kinematic_action_neighbors_targetnorm_latent_quat,10
441,11,interaction,True,10,0.9471020525129086,0.9471020525129086,19.440932760028517,9.598936947858997,20.526756022169582,10.135060865289558,7.619652554297251,0.5812034359474774,11,cube,r3v2_augmented_kinematic_action_neighbors_targetnorm_latent_quat,10
442,11,interaction,True,10,1.1934000668866158,1.1934000668866158,19.906054145999526,5.904774409664109,16.68011817523284,4.947858286172794,2.5227913463964247,0.777452155269372,11,cube,r3v2_augmented_kinematic_action_neighbors_targetnorm_latent_quat,10
443,11,interaction,True,10,1.0899315483731922,1.0899315483731922,19.542622479822022,7.769924032407861,17.930137455871343,7.128818359286029,7.389411538278466,0.6171852145046273,11,cube,r3v2_augmented_kinematic_action_neighbors_targetnorm_latent_quat,10
444,11,interaction,True,10,0.8787996593976533,0.8787996593976533,19.921969716054658,5.266610659256569,22.669523711137497,5.99295937696017,4.757256283453097,0.40885175839372534,11,cube,r3v2_augmented_kinematic_action_neighbors_targetnorm_latent_quat,10
445,11,interaction,True,10,0.6430431971714945,0.6430431971714945,21.118326195499435,3.368238029308439,32.84122480167898,5.237965418379439,2.5717809520692048,0.3520648110392819,11,cube,r3v2_augmented_kinematic_action_neighbors_targetnorm_latent_quat,10
446,11,interaction,True,10,0.6517631063089884,0.6517631063089884,22.143462906935312,3.270344111663551,33.97471058516393,5.0176882981055755,2.2822507476739937,0.4852194630170865,11,cube,r3v2_augmented_kinematic_action_neighbors_targetnorm_latent_quat,10
447,11,transport_free,True,10,0.7976146498353873,0.7976146498353873,20.80598076089142,3.123066937507546,26.085254032364354,3.915508495427069,2.5071895288915083,0.38620372683610227,11,cube,r3v2_augmented_kinematic_action_neighbors_targetnorm_latent_quat,10
448,11,transport_free,True,10,0.9104460720027754,0.9104460720027754,20.60864667644882,7.291634008866685,22.63576867448553,8.008858770543917,5.792863369716744,0.46867168669670956,11,cube,r3v2_augmented_kinematic_action_neighbors_targetnorm_latent_quat,10
449,11,transport_free,True,10,1.2102709180396791,1.2102709180396791,21.16475105688924,6.428949380411325,17.48761433611127,5.311991955342142,3.859432066853582,0.9263561301161437,11,cube,r3v2_augmented_kinematic_action_neighbors_targetnorm_latent_quat,10
450,11,transport_free,True,10,1.5962774133243665,1.5962774133243665,20.852094432530226,3.91658642173081,13.062951501082878,2.453575042181564,2.6103925800352243,1.3323953875950887,11,cube,r3v2_augmented_kinematic_action_neighbors_targetnorm_latent_quat,10
451,11,transport_free,True,10,1.7993599427934535,1.7993599427934535,20.74198076415086,2.9799859501067765,11.527421651917816,1.6561366512808082,2.180639195614119,1.4960424203148475,11,cube,r3v2_augmented_kinematic_action_neighbors_targetnorm_latent_quat,10
452,11,transport_free,True,10,1.2896236279087803,1.2896236279087803,20.93105012265395,3.38170542189508,16.230355639959225,2.6222421400410942,2.9199829491467475,0.992656319055606,11,cube,r3v2_augmented_kinematic_action_neighbors_targetnorm_latent_quat,10
453,11,transport_free,True,10,0.7812482814090469,0.7812482814090469,20.612911343115833,1.9360724419134758,26.384584559902923,2.4781781771367313,1.5778292226461497,0.47996820190458217,11,cube,r3v2_augmented_kinematic_action_neighbors_targetnorm_latent_quat,10
454,11,transport_free,True,10,0.6130379333617488,0.6130379333617488,20.82691145191575,1.9277382837181616,33.973283411201166,3.1445660681173844,1.5815727296540634,0.35400897920844926,11,cube,r3v2_augmented_kinematic_action_neighbors_targetnorm_latent_quat,10
455,11,transport_free,True,10,0.5152761000261892,0.5152761000261892,21.76175080028065,1.3785880043440293,42.23318488704327,2.675435566046944,1.029584146698741,0.3395132595766435,11,cube,r3v2_augmented_kinematic_action_neighbors_targetnorm_latent_quat,10
456,12,transport_free,True,10,1.1115825446702803,1.1115825446702803,20.79422858986144,2.3094808361502137,18.706868589799118,2.0776512254744484,1.8064464379292198,0.7970009614727339,12,cube,r3v2_augmented_kinematic_action_neighbors_targetnorm_latent_quat,10
457,12,transport_free,True,10,0.7813110454479243,0.7813110454479243,20.424398518481844,2.483371879829476,26.141187479018132,3.1784676465257995,2.0775983358630854,0.45078379251151635,12,cube,r3v2_augmented_kinematic_action_neighbors_targetnorm_latent_quat,10
458,12,transport_free,True,10,0.6293087185175326,0.6293087185175326,20.327891387024366,1.8551408252616473,32.30193828382187,2.947902628191481,1.217959676359565,0.4284342903686814,12,cube,r3v2_augmented_kinematic_action_neighbors_targetnorm_latent_quat,10
459,12,interaction,True,10,0.9555078584150141,0.9555078584150141,20.63160335740436,1.5170769653174276,21.59229060829268,1.5877179365473124,0.7066298294146491,0.4788699094707495,12,cube,r3v2_augmented_kinematic_action_neighbors_targetnorm_latent_quat,10
460,12,interaction,True,10,0.753418219177691,0.753418219177691,20.44985704264117,5.120301035262553,27.142769476640627,6.796093995246149,3.310273174258493,0.37807938778220834,12,cube,r3v2_augmented_kinematic_action_neighbors_targetnorm_latent_quat,10
461,12,interaction,True,10,0.8759748514231599,0.8759748514231599,19.970152361152575,6.650439973679394,22.79763206524468,7.592044409579454,4.69916539456237,0.5207047615286369,12,cube,r3v2_augmented_kinematic_action_neighbors_targetnorm_latent_quat,10
462,12,interaction,True,10,1.0597871231192624,1.0597871231192624,20.35450926083538,9.935927232549723,19.20622436034713,9.375399092702121,8.010649557701452,0.675600053134555,12,cube,r3v2_augmented_kinematic_action_neighbors_targetnorm_latent_quat,10
463,12,interaction,True,10,1.6305047053468373,1.6305047053468373,20.23959250544476,18.202809072688936,12.413084389805205,11.163910789706598,13.400666054658245,1.1597224297447786,12,cube,r3v2_augmented_kinematic_action_neighbors_targetnorm_latent_quat,10
464,12,interaction,True,10,1.9951575682106675,1.9951575682106675,19.130873824669088,22.570311894648576,9.588653111656928,11.312546063662772,19.26691495776957,1.225866317573296,12,cube,r3v2_augmented_kinematic_action_neighbors_targetnorm_latent_quat,10
465,12,interaction,True,10,1.8048936794454553,1.8048936794454553,20.73388002939759,15.645056221467591,11.487590801341812,8.668131757364488,14.994032413373843,0.7878459555957713,12,cube,r3v2_augmented_kinematic_action_neighbors_targetnorm_latent_quat,10
466,12,interaction,True,10,0.8975275818506654,0.8975275818506654,21.729143106382004,4.3758717089700205,24.21000038971214,4.875473241665901,3.72078015358532,0.46630167722873805,12,cube,r3v2_augmented_kinematic_action_neighbors_targetnorm_latent_quat,10
467,12,interaction,True,10,0.8804303679991117,0.8804303679991117,21.770124760550637,2.3576846487185072,24.7266854391063,2.6778774726690098,1.6115200610015579,0.46235807506771903,12,cube,r3v2_augmented_kinematic_action_neighbors_targetnorm_latent_quat,10
468,12,static,True,10,0.8887635275776009,0.8887635275776009,21.19580304642061,5.706736985734221,23.848641836362862,6.420984669891223,3.227769181382064,0.4971089367213053,12,cube,r3v2_augmented_kinematic_action_neighbors_targetnorm_latent_quat,10
469,12,transport_free,True,10,0.9167099612986606,0.9167099612986606,20.551243924633532,8.58287118854224,22.418479990682698,9.362690001080914,5.731563304757352,0.38287930375926627,12,cube,r3v2_augmented_kinematic_action_neighbors_targetnorm_latent_quat,10
470,12,transport_free,True,10,1.004664410285946,1.004664410285946,20.93465514190475,7.931105848257525,20.83746067599464,7.894283670305575,5.564855424904247,0.8332385499513222,12,cube,r3v2_augmented_kinematic_action_neighbors_targetnorm_latent_quat,10
471,12,transport_free,True,10,1.5323174890873241,1.5323174890873241,21.611183034716536,5.64097759018503,14.103593536342489,3.6813373405696086,5.908811712723186,1.3250686546070574,12,cube,r3v2_augmented_kinematic_action_neighbors_targetnorm_latent_quat,10
472,12,transport_free,True,10,1.3960679631567672,1.3960679631567672,21.053756038544286,4.555512425852917,15.08075293908891,3.2631021884866285,4.428280071439211,0.9279077185227134,12,cube,r3v2_augmented_kinematic_action_neighbors_targetnorm_latent_quat,10
473,12,transport_free,True,10,1.3746413689236086,1.3746413689236086,19.97493860968234,4.734045933031554,14.53101809770457,3.4438407282464336,4.552689083638702,1.015388996314096,12,cube,r3v2_augmented_kinematic_action_neighbors_targetnorm_latent_quat,10
474,12,transport_free,True,10,0.6721257365629101,0.6721257365629101,20.384646341259838,1.7996906218812851,30.328620423764807,2.6776100422585687,1.1820620409288554,0.33421616492533723,12,cube,r3v2_augmented_kinematic_action_neighbors_targetnorm_latent_quat,10
475,12,transport_free,True,10,0.6102704075977328,0.6102704075977328,20.942107926065063,2.333902969258842,34.31611244022389,3.824375129782244,1.8108948453648892,0.39846908918697777,12,cube,r3v2_augmented_kinematic_action_neighbors_targetnorm_latent_quat,10
476,12,transport_free,True,10,0.5862655856469781,0.5862655856469781,21.15484311740435,1.6787110222641384,36.08406093640778,2.8633968347495333,1.2014936503028495,0.3477474305443673,12,cube,r3v2_augmented_kinematic_action_neighbors_targetnorm_latent_quat,10
477,12,interaction,True,10,1.8290523900896756,1.8290523900896756,21.042205026093242,1.9032021464076556,11.504429911415263,1.0405399849232009,1.691287999077965,0.4191480911709552,12,cube,r3v2_augmented_kinematic_action_neighbors_targetnorm_latent_quat,10
478,12,interaction,True,10,0.6361656170122669,0.6361656170122669,20.491836694039698,6.132856628048443,32.21148101382625,9.640345947728555,4.254087809836722,0.37986193895133,12,cube,r3v2_augmented_kinematic_action_neighbors_targetnorm_latent_quat,10
479,12,interaction,True,10,0.8333749383576761,0.8333749383576761,18.925315519256714,9.524611450788068,22.709244840686775,11.42896313819819,8.283890963664385,0.5805856004379344,12,cube,r3v2_augmented_kinematic_action_neighbors_targetnorm_latent_quat,10
480,12,interaction,True,10,1.1621805894596122,1.1621805894596122,18.558909052676096,8.856174191708337,15.969040630170541,7.620308127694904,7.63027937534635,0.7041502426609767,12,cube,r3v2_augmented_kinematic_action_neighbors_targetnorm_latent_quat,10
481,12,interaction,True,10,1.1322775162302912,1.1322775162302912,19.60908480649772,7.498124346029118,17.31826740831395,6.622161297517183,6.939682244199463,0.5964508271284945,12,cube,r3v2_augmented_kinematic_action_neighbors_targetnorm_latent_quat,10
482,12,interaction,True,10,0.8878412696355935,0.8878412696355935,21.059254343786286,7.079852617115208,23.719616404438902,7.974232398569476,6.574448166746793,0.4456696734753727,12,cube,r3v2_augmented_kinematic_action_neighbors_targetnorm_latent_quat,10
483,12,interaction,True,10,0.6361139249981075,0.6361139249981075,21.68128444958893,3.6868659522917944,34.083964518861045,5.795920836511735,2.913288455456116,0.3182697213344924,12,cube,r3v2_augmented_kinematic_action_neighbors_targetnorm_latent_quat,10
484,12,interaction,True,10,0.5867108880352174,0.5867108880352174,22.079592983297538,3.2786524078287353,37.63283319530318,5.5881908358788355,2.34708341153418,0.347839783051073,12,cube,r3v2_augmented_kinematic_action_neighbors_targetnorm_latent_quat,10
485,12,interaction,True,10,0.7048675314469512,0.7048675314469512,21.78069937362438,2.857079966175516,30.900415187110386,4.053357317098301,2.1542195198014373,0.42765048325992205,12,cube,r3v2_augmented_kinematic_action_neighbors_targetnorm_latent_quat,10
486,12,transport_free,True,10,0.6973384402808117,0.6973384402808117,20.645339422896548,6.715569437765786,29.60591045946479,9.630287174562596,4.6850027486,0.41859714401810155,12,cube,r3v2_augmented_kinematic_action_neighbors_targetnorm_latent_quat,10
487,12,transport_free,True,10,0.9544157983048764,0.9544157983048764,20.374458487514072,7.703814691311404,21.34757044435019,8.071759399827657,5.191464613526456,0.7818953484189637,12,cube,r3v2_augmented_kinematic_action_neighbors_targetnorm_latent_quat,10
488,12,transport_free,True,10,1.259191258011374,1.259191258011374,21.4011202638886,5.793873677803946,16.995925065178056,4.601265805286913,3.8134096748846904,0.9768482547027897,12,cube,r3v2_augmented_kinematic_action_neighbors_targetnorm_latent_quat,10
489,12,transport_free,True,10,1.4692262667255205,1.4692262667255205,21.017022102629312,2.802416408036957,14.304823279174121,1.907409683249627,1.9194060854698607,1.2816009176857048,12,cube,r3v2_augmented_kinematic_action_neighbors_targetnorm_latent_quat,10
490,12,transport_free,True,10,1.2426440426572016,1.2426440426572016,20.823894049736108,3.7384478295881713,16.75773056072231,3.008462360302376,3.446370001565383,0.9900568535230678,12,cube,r3v2_augmented_kinematic_action_neighbors_targetnorm_latent_quat,10
491,12,transport_free,True,10,0.8459084371178391,0.8459084371178391,20.149856736237826,2.264452592350946,23.82037564832901,2.6769476375792394,1.8046166592633486,0.519326649291461,12,cube,r3v2_augmented_kinematic_action_neighbors_targetnorm_latent_quat,10
492,12,transport_free,True,10,0.6116406725217132,0.6116406725217132,20.51094276620954,2.097260651471759,33.53430157227061,3.4289097270543376,1.6256472379793925,0.4053122714470274,12,cube,r3v2_augmented_kinematic_action_neighbors_targetnorm_latent_quat,10
493,12,transport_free,True,10,0.537645797533514,0.537645797533514,20.936564945899914,1.6244591755481421,38.94118589217623,3.0214300623206896,1.1439335407063562,0.4383005964314385,12,cube,r3v2_augmented_kinematic_action_neighbors_targetnorm_latent_quat,10
