row_id,episode_key,regime,valid_neighbors,n_neighbors,neighbor_radius,input_spread,successor_spread,residual_spread,local_expansion,model_sensitivity,residual_norm,action_neighbor_distance,episode_ordinal,dataset,scale,k,kinematic_divergence
511,13,transport_free,True,10,13.25241893377014,13.25241893377014,9.84538512679349,0.0,0.7429123072547335,0.0,0.0,1.2085947259891046,13,cube,r3v2_latent_action_neighbors_kinematic_divergence,10,9.84538512679349
512,13,transport_free,True,10,13.298540347184385,13.298540347184385,8.337403384414316,0.0,0.6269412406737962,0.0,0.0,0.9279472239698033,13,cube,r3v2_latent_action_neighbors_kinematic_divergence,10,8.337403384414316
513,13,transport_free,True,10,12.034304786827128,12.034304786827128,9.002021092612209,0.0,0.7480300068904613,0.0,0.0,0.790114445367478,13,cube,r3v2_latent_action_neighbors_kinematic_divergence,10,9.002021092612209
514,13,interaction,True,10,11.935087182782151,11.935087182782151,18.109147450612802,0.0,1.5173033236604674,0.0,0.0,0.9824926230887309,13,cube,r3v2_latent_action_neighbors_kinematic_divergence,10,18.109147450612802
515,13,interaction,True,10,12.268573057265016,12.268573057265016,14.516628155676894,0.0,1.1832368840221936,0.0,0.0,1.3922770354961547,13,cube,r3v2_latent_action_neighbors_kinematic_divergence,10,14.516628155676894
516,13,interaction,True,10,8.541780047723519,8.541780047723519,12.335653682443294,0.0,1.4441549201130373,0.0,0.0,1.3666421104854292,13,cube,r3v2_latent_action_neighbors_kinematic_divergence,10,12.335653682443294
517,13,interaction,True,10,3.0854846431724763,3.0854846431724763,13.117786861608646,0.0,4.251451029139143,0.0,0.0,1.4709662291053833,13,cube,r3v2_latent_action_neighbors_kinematic_divergence,10,13.117786861608646
518,13,interaction,True,10,3.083434949529339,3.083434949529339,13.194333105955149,0.0,4.279102144823634,0.0,0.0,0.9689029939261058,13,cube,r3v2_latent_action_neighbors_kinematic_divergence,10,13.194333105955149
519,13,interaction,True,10,3.5848073523516786,3.5848073523516786,10.019702223232562,0.0,2.795046215428986,0.0,0.0,1.0296073721394434,13,cube,r3v2_latent_action_neighbors_kinematic_divergence,10,10.019702223232562
520,13,interaction,True,10,4.293432748272597,4.293432748272597,16.17854187392812,0.0,3.7682066594468795,0.0,0.0,1.0891093347445422,13,cube,r3v2_latent_action_neighbors_kinematic_divergence,10,16.17854187392812
521,13,interaction,True,10,7.401239091365327,7.401239091365327,13.731737832604558,0.0,1.8553295823971856,0.0,0.0,1.114536415065947,13,cube,r3v2_latent_action_neighbors_kinematic_divergence,10,13.731737832604558
522,13,interaction,True,10,10.60185591510421,10.60185591510421,11.087854402755774,0.0,1.0458408878165542,0.0,0.0,1.1131644021355709,13,cube,r3v2_latent_action_neighbors_kinematic_divergence,10,11.087854402755774
523,13,static,True,10,9.95221608785656,9.95221608785656,11.753705876390391,0.0,1.1810139342464603,0.0,0.0,1.3853495829228581,13,cube,r3v2_latent_action_neighbors_kinematic_divergence,10,11.753705876390391
524,13,transport_free,True,10,11.051935939557838,11.051935939557838,11.721816622148523,0.0,1.060612067085279,0.0,0.0,1.2984039346755165,13,cube,r3v2_latent_action_neighbors_kinematic_divergence,10,11.721816622148523
525,13,transport_free,True,10,12.267302344856063,12.267302344856063,7.851715184407281,0.0,0.6400523084604391,0.0,0.0,1.9154532154704675,13,cube,r3v2_latent_action_neighbors_kinematic_divergence,10,7.851715184407281
526,13,transport_free,True,10,11.970481102033393,11.970481102033393,11.826046986538284,0.0,0.9879341428081304,0.0,0.0,1.8923510182297676,13,cube,r3v2_latent_action_neighbors_kinematic_divergence,10,11.826046986538284
527,13,transport_free,True,10,12.559300016874843,12.559300016874843,11.016323677953832,0.0,0.8771447185075723,0.0,0.0,1.3799465072860504,13,cube,r3v2_latent_action_neighbors_kinematic_divergence,10,11.016323677953832
528,13,transport_free,True,10,12.20973253671757,12.20973253671757,10.645450669058945,0.0,0.8718823804735725,0.0,0.0,1.3663614883114286,13,cube,r3v2_latent_action_neighbors_kinematic_divergence,10,10.645450669058945
529,13,transport_free,True,10,12.656228914217621,12.656228914217621,9.055454082699681,0.0,0.7154938603020257,0.0,0.0,1.0417124280184362,13,cube,r3v2_latent_action_neighbors_kinematic_divergence,10,9.055454082699681
530,13,transport_free,True,10,11.700150797535262,11.700150797535262,9.863916542338657,0.0,0.8430589240282763,0.0,0.0,0.9589915139986008,13,cube,r3v2_latent_action_neighbors_kinematic_divergence,10,9.863916542338657
531,13,interaction,True,10,10.198591835105699,10.198591835105699,9.900320192139446,0.0,0.97075364444535,0.0,0.0,0.8362980877303658,13,cube,r3v2_latent_action_neighbors_kinematic_divergence,10,9.900320192139446
532,14,transport_free,True,10,8.53949427889252,8.53949427889252,9.379952900699617,0.0,1.098420186764982,0.0,0.0,1.167148141193438,14,cube,r3v2_latent_action_neighbors_kinematic_divergence,10,9.379952900699617
533,14,transport_free,True,10,8.763743494342705,8.763743494342705,11.957294588859455,0.0,1.3644049026056382,0.0,0.0,1.2506081115906995,14,cube,r3v2_latent_action_neighbors_kinematic_divergence,10,11.957294588859455
534,14,static,True,10,8.45405003203199,8.45405003203199,13.76969214344744,0.0,1.6287687074567498,0.0,0.0,1.1825237854830113,14,cube,r3v2_latent_action_neighbors_kinematic_divergence,10,13.76969214344744
535,14,interaction,True,10,7.97387876308472,7.97387876308472,15.695071235324297,0.0,1.9683107433216869,0.0,0.0,1.092642579501327,14,cube,r3v2_latent_action_neighbors_kinematic_divergence,10,15.695071235324297
536,14,interaction,True,10,7.987402035311664,7.987402035311664,12.04406426997096,0.0,1.5078825651601255,0.0,0.0,1.2459931588010411,14,cube,r3v2_latent_action_neighbors_kinematic_divergence,10,12.04406426997096
537,14,interaction,True,10,7.02803588672316,7.02803588672316,13.739374258598172,0.0,1.9549379769892141,0.0,0.0,1.2622670815208192,14,cube,r3v2_latent_action_neighbors_kinematic_divergence,10,13.739374258598172
538,14,interaction,True,10,4.936672187043332,4.936672187043332,11.788636221172377,0.0,2.387972256313178,0.0,0.0,1.338090121232208,14,cube,r3v2_latent_action_neighbors_kinematic_divergence,10,11.788636221172377
539,14,interaction,True,10,2.9680895232063396,2.9680895232063396,15.041979830623164,0.0,5.067899641508709,0.0,0.0,1.7671024493942649,14,cube,r3v2_latent_action_neighbors_kinematic_divergence,10,15.041979830623164
540,14,interaction,True,10,3.2646602218057375,3.2646602218057375,19.743000130923843,0.0,6.047490026390453,0.0,0.0,1.7102075859899553,14,cube,r3v2_latent_action_neighbors_kinematic_divergence,10,19.743000130923843
541,14,interaction,True,10,18.161106383204952,18.161106383204952,25.2212934404566,0.0,1.388753135865157,0.0,0.0,1.4999829887931972,14,cube,r3v2_latent_action_neighbors_kinematic_divergence,10,25.2212934404566
542,14,interaction,True,10,21.98370713304505,21.98370713304505,17.211846177064565,0.0,0.7829364753132282,0.0,0.0,1.560458787445668,14,cube,r3v2_latent_action_neighbors_kinematic_divergence,10,17.211846177064565
543,14,interaction,True,10,22.99534412060355,22.99534412060355,12.036249065903803,0.0,0.5234211326770043,0.0,0.0,0.769865186200562,14,cube,r3v2_latent_action_neighbors_kinematic_divergence,10,12.036249065903803
544,14,transport_free,True,10,18.36361929344063,18.36361929344063,11.491729012308912,0.0,0.6257878051530771,0.0,0.0,0.8576406429448588,14,cube,r3v2_latent_action_neighbors_kinematic_divergence,10,11.491729012308912
545,14,transport_free,True,10,17.0401268706661,17.0401268706661,7.928188906567704,0.0,0.4652658379096793,0.0,0.0,1.2090405003149196,14,cube,r3v2_latent_action_neighbors_kinematic_divergence,10,7.928188906567704
546,14,transport_free,True,10,17.203232715800304,17.203232715800304,7.722614228595823,0.0,0.44890482830607703,0.0,0.0,1.743991098519406,14,cube,r3v2_latent_action_neighbors_kinematic_divergence,10,7.722614228595823
547,14,transport_free,True,10,14.428642394335856,14.428642394335856,10.46761419640293,0.0,0.7254746434433861,0.0,0.0,2.249596230015559,14,cube,r3v2_latent_action_neighbors_kinematic_divergence,10,10.46761419640293
548,14,transport_free,True,10,16.21210568656893,16.21210568656893,11.458486292017206,0.0,0.706785812623347,0.0,0.0,1.8512150560279004,14,cube,r3v2_latent_action_neighbors_kinematic_divergence,10,11.458486292017206
549,14,transport_free,True,10,14.291287636113722,14.291287636113722,10.172491740784988,0.0,0.7117967253754909,0.0,0.0,1.715517731255383,14,cube,r3v2_latent_action_neighbors_kinematic_divergence,10,10.172491740784988
550,14,transport_free,True,10,15.747061938861966,15.747061938861966,9.48843291440892,0.0,0.6025525873491703,0.0,0.0,1.4920849150873576,14,cube,r3v2_latent_action_neighbors_kinematic_divergence,10,9.48843291440892
551,14,transport_free,True,10,14.272647507403274,14.272647507403274,8.328056576650356,0.0,0.583497670795174,0.0,0.0,1.1901434865679525,14,cube,r3v2_latent_action_neighbors_kinematic_divergence,10,8.328056576650356
552,14,interaction,True,10,18.68715366097635,18.68715366097635,9.835869247480233,0.0,0.5263438951658054,0.0,0.0,1.1602186149742362,14,cube,r3v2_latent_action_neighbors_kinematic_divergence,10,9.835869247480233
553,14,interaction,True,10,18.281159773503767,18.281159773503767,48.690495299775876,0.0,2.663424853949726,0.0,0.0,1.1894013022643635,14,cube,r3v2_latent_action_neighbors_kinematic_divergence,10,48.690495299775876
554,14,interaction,True,10,16.946468040467504,16.946468040467504,10.768910608840336,0.0,0.6354663746524998,0.0,0.0,1.0674239933867224,14,cube,r3v2_latent_action_neighbors_kinematic_divergence,10,10.768910608840336
555,14,interaction,True,10,18.897289883889265,18.897289883889265,12.44839912153408,0.0,0.6587399144544459,0.0,0.0,1.1038384439006688,14,cube,r3v2_latent_action_neighbors_kinematic_divergence,10,12.44839912153408
556,14,interaction,True,10,15.510301312969986,15.510301312969986,10.61159054485962,0.0,0.6841640488303101,0.0,0.0,1.5703479027342746,14,cube,r3v2_latent_action_neighbors_kinematic_divergence,10,10.61159054485962
557,14,interaction,True,10,16.060928140725743,16.060928140725743,11.513772020921623,0.0,0.7168808626773018,0.0,0.0,0.9887384185425917,14,cube,r3v2_latent_action_neighbors_kinematic_divergence,10,11.513772020921623
558,14,interaction,True,10,11.063410947915656,11.063410947915656,14.650829187393569,0.0,1.3242596931784207,0.0,0.0,0.9964694462471737,14,cube,r3v2_latent_action_neighbors_kinematic_divergence,10,14.650829187393569
559,14,interaction,True,10,21.629650479195774,21.629650479195774,14.081118820350397,0.0,0.6510100028613109,0.0,0.0,1.444247026700901,14,cube,r3v2_latent_action_neighbors_kinematic_divergence,10,14.081118820350397
560,14,interaction,True,10,19.456868910190256,19.456868910190256,10.700663147171468,0.0,0.5499684042979366,0.0,0.0,0.9231350162515062,14,cube,r3v2_latent_action_neighbors_kinematic_divergence,10,10.700663147171468
561,14,interaction,True,10,19.59243617617127,19.59243617617127,9.823990838383569,0.0,0.5014175240918591,0.0,0.0,0.6665820348109726,14,cube,r3v2_latent_action_neighbors_kinematic_divergence,10,9.823990838383569
562,14,transport_free,True,10,19.830095660779477,19.830095660779477,10.57745028178457,0.0,0.5334038959128649,0.0,0.0,0.8476741660916183,14,cube,r3v2_latent_action_neighbors_kinematic_divergence,10,10.57745028178457
563,14,transport_free,True,10,17.88305111958104,17.88305111958104,7.64723387917243,0.0,0.4276246725481366,0.0,0.0,1.201011604615455,14,cube,r3v2_latent_action_neighbors_kinematic_divergence,10,7.64723387917243
564,14,transport_free,True,10,21.363770762622423,21.363770762622423,7.97624432012914,0.0,0.3733537683377599,0.0,0.0,1.4904402616167385,14,cube,r3v2_latent_action_neighbors_kinematic_divergence,10,7.97624432012914
565,14,transport_free,True,10,22.947691001645296,22.947691001645296,8.216102541931775,0.0,0.35803613275700374,0.0,0.0,1.6132540974335663,14,cube,r3v2_latent_action_neighbors_kinematic_divergence,10,8.216102541931775
566,14,transport_free,True,10,22.998442952650763,22.998442952650763,8.410115127496795,0.0,0.3656819352862955,0.0,0.0,1.1788439957174446,14,cube,r3v2_latent_action_neighbors_kinematic_divergence,10,8.410115127496795
567,14,transport_free,True,10,22.80110634353465,22.80110634353465,8.797431052300736,0.0,0.38583351701244467,0.0,0.0,1.1809521345415954,14,cube,r3v2_latent_action_neighbors_kinematic_divergence,10,8.797431052300736
568,14,transport_free,True,10,22.465425199647292,22.465425199647292,8.024002208438509,0.0,0.3571711702373871,0.0,0.0,1.176513314579983,14,cube,r3v2_latent_action_neighbors_kinematic_divergence,10,8.024002208438509
569,14,transport_free,True,10,20.258279670574854,20.258279670574854,9.185320863086318,0.0,0.4534107047810182,0.0,0.0,1.285059826933982,14,cube,r3v2_latent_action_neighbors_kinematic_divergence,10,9.185320863086318
570,15,transport_free,True,10,27.962515029583127,27.962515029583127,9.995715674994504,0.0,0.35746840598635243,0.0,0.0,1.456642701433509,15,cube,r3v2_latent_action_neighbors_kinematic_divergence,10,9.995715674994504
571,15,transport_free,True,10,27.856720924582394,27.856720924582394,7.976568078084609,0.0,0.2863426782958371,0.0,0.0,0.9454291753126841,15,cube,r3v2_latent_action_neighbors_kinematic_divergence,10,7.976568078084609
572,15,transport_free,True,10,26.21468120144821,26.21468120144821,7.23663817029211,0.0,0.27605287719052357,0.0,0.0,0.8621402065996251,15,cube,r3v2_latent_action_neighbors_kinematic_divergence,10,7.23663817029211
573,15,interaction,True,10,26.155284308159963,26.155284308159963,13.325020385823983,0.0,0.5094580593668724,0.0,0.0,0.8545101564756121,15,cube,r3v2_latent_action_neighbors_kinematic_divergence,10,13.325020385823983
574,15,interaction,True,10,26.55960380555525,26.55960380555525,10.884736892366007,0.0,0.40982301438131163,0.0,0.0,1.3484435517870892,15,cube,r3v2_latent_action_neighbors_kinematic_divergence,10,10.884736892366007
575,15,interaction,True,10,22.220232252525946,22.220232252525946,10.996578676738727,0.0,0.4948903572098649,0.0,0.0,1.7159443240951635,15,cube,r3v2_latent_action_neighbors_kinematic_divergence,10,10.996578676738727
576,15,interaction,True,10,9.468419072732882,9.468419072732882,15.756030254224443,0.0,1.6640613531353508,0.0,0.0,2.066136094750485,15,cube,r3v2_latent_action_neighbors_kinematic_divergence,10,15.756030254224443
577,15,interaction,True,10,3.449170972470964,3.449170972470964,17.625026185579664,0.0,5.10993114758623,0.0,0.0,1.6865703800486211,15,cube,r3v2_latent_action_neighbors_kinematic_divergence,10,17.625026185579664
578,15,interaction,True,10,4.258222284403964,4.258222284403964,18.432290389037206,0.0,4.328635087122331,0.0,0.0,1.294760628140055,15,cube,r3v2_latent_action_neighbors_kinematic_divergence,10,18.432290389037206
579,15,interaction,True,10,19.071579430688473,19.071579430688473,14.63223489349675,0.0,0.7672272213570166,0.0,0.0,0.7604002251435535,15,cube,r3v2_latent_action_neighbors_kinematic_divergence,10,14.63223489349675
580,15,interaction,True,10,23.60917777661182,23.60917777661182,8.999808540434634,0.0,0.3811995752495116,0.0,0.0,0.6738912269271202,15,cube,r3v2_latent_action_neighbors_kinematic_divergence,10,8.999808540434634
581,15,interaction,True,10,26.876844854124933,26.876844854124933,8.068591661342833,0.0,0.30020605860306193,0.0,0.0,0.6913284674066376,15,cube,r3v2_latent_action_neighbors_kinematic_divergence,10,8.068591661342833
582,15,static,True,10,24.528145883936723,24.528145883936723,10.43762796840967,0.0,0.4255367697908705,0.0,0.0,0.7692751902356656,15,cube,r3v2_latent_action_neighbors_kinematic_divergence,10,10.43762796840967
583,15,transport_free,True,10,22.777737052287293,22.777737052287293,9.411806643540444,0.0,0.4132020060612356,0.0,0.0,1.0186508842883715,15,cube,r3v2_latent_action_neighbors_kinematic_divergence,10,9.411806643540444
584,15,transport_free,True,10,24.785285836796632,24.785285836796632,8.021671805452613,0.0,0.3236465319896981,0.0,0.0,1.7283148128065755,15,cube,r3v2_latent_action_neighbors_kinematic_divergence,10,8.021671805452613
585,15,transport_free,True,10,23.034795770986918,23.034795770986918,10.430611651475349,0.0,0.4528198016243342,0.0,0.0,2.065044770722213,15,cube,r3v2_latent_action_neighbors_kinematic_divergence,10,10.430611651475349
586,15,transport_free,True,10,21.711984540560813,21.711984540560813,10.560009489416615,0.0,0.486367769362084,0.0,0.0,1.6397497488073607,15,cube,r3v2_latent_action_neighbors_kinematic_divergence,10,10.560009489416615
587,15,transport_free,True,10,23.11501070436569,23.11501070436569,9.29255403970237,0.0,0.40201383242047567,0.0,0.0,1.4706979160277163,15,cube,r3v2_latent_action_neighbors_kinematic_divergence,10,9.29255403970237
588,15,transport_free,True,10,24.929366086627887,24.929366086627887,8.101580278404768,0.0,0.32498139945686205,0.0,0.0,0.8607520302417203,15,cube,r3v2_latent_action_neighbors_kinematic_divergence,10,8.101580278404768
589,15,transport_free,True,10,25.741703076059434,25.741703076059434,7.828466658124206,0.0,0.3041161120922461,0.0,0.0,0.6878529287819986,15,cube,r3v2_latent_action_neighbors_kinematic_divergence,10,7.828466658124206
590,15,interaction,True,10,28.453883873826772,28.453883873826772,8.182079493245471,0.0,0.28755580537009695,0.0,0.0,0.7701119017044636,15,cube,r3v2_latent_action_neighbors_kinematic_divergence,10,8.182079493245471
591,15,interaction,True,10,27.202324520839774,27.202324520839774,59.53197447402506,0.0,2.188488503194551,0.0,0.0,0.8568362590134648,15,cube,r3v2_latent_action_neighbors_kinematic_divergence,10,59.53197447402506
592,15,interaction,True,10,25.571134052447754,25.571134052447754,8.953316459001886,0.0,0.3501337265933595,0.0,0.0,1.0005473674525704,15,cube,r3v2_latent_action_neighbors_kinematic_divergence,10,8.953316459001886
593,15,interaction,True,10,25.11567054113015,25.11567054113015,9.050098725049766,0.0,0.36033673519602283,0.0,0.0,0.9347667236254125,15,cube,r3v2_latent_action_neighbors_kinematic_divergence,10,9.050098725049766
594,15,interaction,True,10,24.196905858571675,24.196905858571675,11.162074844268139,0.0,0.46130174285544073,0.0,0.0,1.3081783757829535,15,cube,r3v2_latent_action_neighbors_kinematic_divergence,10,11.162074844268139
595,15,interaction,True,10,30.095445060870457,30.095445060870457,10.225754067901867,0.0,0.339777466231832,0.0,0.0,1.201326698913495,15,cube,r3v2_latent_action_neighbors_kinematic_divergence,10,10.225754067901867
596,15,interaction,True,10,23.199222440735525,23.199222440735525,9.948150871150617,0.0,0.42881397842380503,0.0,0.0,0.7517086307942685,15,cube,r3v2_latent_action_neighbors_kinematic_divergence,10,9.948150871150617
597,15,interaction,True,10,24.87797005067166,24.87797005067166,8.6194482152245,0.0,0.3464691129408201,0.0,0.0,0.9170519259717473,15,cube,r3v2_latent_action_neighbors_kinematic_divergence,10,8.6194482152245
598,15,interaction,True,10,23.090173830444932,23.090173830444932,6.587665240103677,0.0,0.2853016737109916,0.0,0.0,0.7362286710720105,15,cube,r3v2_latent_action_neighbors_kinematic_divergence,10,6.587665240103677
599,15,static,True,10,24.41098015177557,24.41098015177557,7.738821065097024,0.0,0.31702213581678446,0.0,0.0,0.7375280510694784,15,cube,r3v2_latent_action_neighbors_kinematic_divergence,10,7.738821065097024
600,15,transport_free,True,10,24.26411619144062,24.26411619144062,12.888010476037202,0.0,0.5311551582737458,0.0,0.0,1.0123290074999889,15,cube,r3v2_latent_action_neighbors_kinematic_divergence,10,12.888010476037202
601,15,transport_free,True,10,22.50698466381565,22.50698466381565,7.938349048832898,0.0,0.3527060229260891,0.0,0.0,1.270822803481161,15,cube,r3v2_latent_action_neighbors_kinematic_divergence,10,7.938349048832898
602,15,transport_free,True,10,19.199962793462316,19.199962793462316,9.568743131795234,0.0,0.49837300388172834,0.0,0.0,1.8761822478042576,15,cube,r3v2_latent_action_neighbors_kinematic_divergence,10,9.568743131795234
603,15,transport_free,True,10,17.41718381573684,17.41718381573684,9.52270593375873,0.0,0.5467420011468638,0.0,0.0,1.2192738429507826,15,cube,r3v2_latent_action_neighbors_kinematic_divergence,10,9.52270593375873
604,15,transport_free,True,10,17.83441578617355,17.83441578617355,10.894378231136997,0.0,0.6108626355780635,0.0,0.0,0.9751483145601294,15,cube,r3v2_latent_action_neighbors_kinematic_divergence,10,10.894378231136997
605,15,transport_free,True,10,18.63631967539358,18.63631967539358,8.38108828967992,0.0,0.44971799344834534,0.0,0.0,0.7746220791017584,15,cube,r3v2_latent_action_neighbors_kinematic_divergence,10,8.38108828967992
606,15,transport_free,True,10,20.483933656213495,20.483933656213495,8.564463983513274,0.0,0.4181064109683529,0.0,0.0,0.8659764359740063,15,cube,r3v2_latent_action_neighbors_kinematic_divergence,10,8.564463983513274
607,15,transport_free,True,10,21.5729811719537,21.5729811719537,8.646436874032721,0.0,0.40079935198171224,0.0,0.0,0.7348522573571179,15,cube,r3v2_latent_action_neighbors_kinematic_divergence,10,8.646436874032721
608,16,transport_free,True,10,29.179084391356675,29.179084391356675,11.85335493503845,0.0,0.40622778892094397,0.0,0.0,1.8042516021802966,16,cube,r3v2_latent_action_neighbors_kinematic_divergence,10,11.85335493503845
609,16,transport_free,True,10,29.258392022749387,29.258392022749387,10.378432555308988,0.0,0.3547164364753677,0.0,0.0,1.4998247117697343,16,cube,r3v2_latent_action_neighbors_kinematic_divergence,10,10.378432555308988
610,16,transport_free,True,10,29.870978991976653,29.870978991976653,9.927599544651066,0.0,0.332349319629518,0.0,0.0,1.1958124314611913,16,cube,r3v2_latent_action_neighbors_kinematic_divergence,10,9.927599544651066
611,16,interaction,True,10,28.84518381917237,28.84518381917237,7.492746450685042,0.0,0.25975727863813713,0.0,0.0,1.0911782557026015,16,cube,r3v2_latent_action_neighbors_kinematic_divergence,10,7.492746450685042
612,16,interaction,True,10,28.048898119070248,28.048898119070248,9.59315285216783,0.0,0.34201531951251635,0.0,0.0,1.1825983992048756,16,cube,r3v2_latent_action_neighbors_kinematic_divergence,10,9.59315285216783
613,16,interaction,True,10,27.021925630159455,27.021925630159455,11.489060681443952,0.0,0.425175497804675,0.0,0.0,1.3164072089819925,16,cube,r3v2_latent_action_neighbors_kinematic_divergence,10,11.489060681443952
614,16,interaction,True,10,7.452125836253906,7.452125836253906,14.010726171019567,0.0,1.88009790479633,0.0,0.0,1.2308879190966748,16,cube,r3v2_latent_action_neighbors_kinematic_divergence,10,14.010726171019567
615,16,interaction,True,10,3.735913509858261,3.735913509858261,14.907285455293664,0.0,3.9902651429045637,0.0,0.0,1.242608029447156,16,cube,r3v2_latent_action_neighbors_kinematic_divergence,10,14.907285455293664
616,16,interaction,True,10,2.967708379900361,2.967708379900361,15.922300812406858,0.0,5.365183762746069,0.0,0.0,1.3470090863184732,16,cube,r3v2_latent_action_neighbors_kinematic_divergence,10,15.922300812406858
617,16,interaction,True,10,6.491272394417952,6.491272394417952,15.297189405321568,0.0,2.3565779520323473,0.0,0.0,1.2733624964607193,16,cube,r3v2_latent_action_neighbors_kinematic_divergence,10,15.297189405321568
618,16,interaction,True,10,7.58584477522057,7.58584477522057,11.068235980467122,0.0,1.4590643901153773,0.0,0.0,1.1853455640545132,16,cube,r3v2_latent_action_neighbors_kinematic_divergence,10,11.068235980467122
619,16,interaction,True,10,8.558659592928166,8.558659592928166,11.15023553321928,0.0,1.3028016142191796,0.0,0.0,0.9450736103415152,16,cube,r3v2_latent_action_neighbors_kinematic_divergence,10,11.15023553321928
620,16,static,True,10,9.178901574427494,9.178901574427494,19.51520360644072,0.0,2.1260935688438214,0.0,0.0,1.3950411491606722,16,cube,r3v2_latent_action_neighbors_kinematic_divergence,10,19.51520360644072
621,16,transport_free,True,10,8.297449365338487,8.297449365338487,12.268189476827718,0.0,1.4785494839024242,0.0,0.0,1.416772592690728,16,cube,r3v2_latent_action_neighbors_kinematic_divergence,10,12.268189476827718
622,16,transport_free,True,10,6.22541710433655,6.22541710433655,8.56634205797828,0.0,1.3760270058067388,0.0,0.0,1.707917565526241,16,cube,r3v2_latent_action_neighbors_kinematic_divergence,10,8.56634205797828
623,16,static,True,10,5.0214312378908605,5.0214312378908605,13.375698079900996,0.0,2.6637222429673573,0.0,0.0,1.8915875499586523,16,cube,r3v2_latent_action_neighbors_kinematic_divergence,10,13.375698079900996
624,16,transport_free,True,10,4.792497414858218,4.792497414858218,9.0572536265427,0.0,1.8898817970068016,0.0,0.0,1.0312929335232919,16,cube,r3v2_latent_action_neighbors_kinematic_divergence,10,9.0572536265427
625,16,transport_free,True,10,4.779460593751951,4.779460593751951,7.754631135397094,0.0,1.622490861319057,0.0,0.0,0.9120490099358562,16,cube,r3v2_latent_action_neighbors_kinematic_divergence,10,7.754631135397094
626,16,transport_free,True,10,6.431770717028074,6.431770717028074,7.256141370574249,0.0,1.128171648184482,0.0,0.0,0.8996410612298955,16,cube,r3v2_latent_action_neighbors_kinematic_divergence,10,7.256141370574249
627,16,transport_free,True,10,7.077370996210506,7.077370996210506,8.438742752296767,0.0,1.192355573392322,0.0,0.0,0.8558551910391677,16,cube,r3v2_latent_action_neighbors_kinematic_divergence,10,8.438742752296767
628,16,interaction,True,10,6.41431457936139,6.41431457936139,16.11913719625289,0.0,2.512994490185686,0.0,0.0,0.7688047612556566,16,cube,r3v2_latent_action_neighbors_kinematic_divergence,10,16.11913719625289
629,16,interaction,True,10,7.950000750880337,7.950000750880337,11.941516963787773,0.0,1.5020774636361436,0.0,0.0,0.9044925716848677,16,cube,r3v2_latent_action_neighbors_kinematic_divergence,10,11.941516963787773
630,16,interaction,True,10,7.870155156193253,7.870155156193253,9.76836372063978,0.0,1.2411907423391484,0.0,0.0,1.1225834494822107,16,cube,r3v2_latent_action_neighbors_kinematic_divergence,10,9.76836372063978
631,16,interaction,True,10,6.452485565230029,6.452485565230029,10.442518747954425,0.0,1.6183715007787316,0.0,0.0,1.205398705302953,16,cube,r3v2_latent_action_neighbors_kinematic_divergence,10,10.442518747954425
632,16,interaction,True,10,3.3798431172865646,3.3798431172865646,15.892847350495597,0.0,4.702244098020393,0.0,0.0,1.3268819407262682,16,cube,r3v2_latent_action_neighbors_kinematic_divergence,10,15.892847350495597
633,16,interaction,True,10,3.361855228407427,3.361855228407427,12.901745291698408,0.0,3.837686162889948,0.0,0.0,1.2313439960311614,16,cube,r3v2_latent_action_neighbors_kinematic_divergence,10,12.901745291698408
634,16,interaction,True,10,6.545627091414996,6.545627091414996,14.17281074644903,0.0,2.165233452580513,0.0,0.0,1.3050545061165453,16,cube,r3v2_latent_action_neighbors_kinematic_divergence,10,14.17281074644903
635,16,interaction,True,10,8.305131569700198,8.305131569700198,11.74506471681038,0.0,1.4141936967814175,0.0,0.0,1.1591033808729847,16,cube,r3v2_latent_action_neighbors_kinematic_divergence,10,11.74506471681038
636,16,interaction,True,10,9.588186145153482,9.588186145153482,11.375906399256113,0.0,1.186450307392735,0.0,0.0,1.0281500801280368,16,cube,r3v2_latent_action_neighbors_kinematic_divergence,10,11.375906399256113
637,16,interaction,True,10,8.999932325312791,8.999932325312791,15.147267053424049,0.0,1.6830423280874622,0.0,0.0,1.3317509969704264,16,cube,r3v2_latent_action_neighbors_kinematic_divergence,10,15.147267053424049
638,16,transport_free,True,10,9.353106540833993,9.353106540833993,16.112756581928707,0.0,1.7227171006321043,0.0,0.0,1.27132631615931,16,cube,r3v2_latent_action_neighbors_kinematic_divergence,10,16.112756581928707
639,16,transport_free,True,10,8.083841339100168,8.083841339100168,9.669305407428997,0.0,1.1961275588945826,0.0,0.0,1.847078519946424,16,cube,r3v2_latent_action_neighbors_kinematic_divergence,10,9.669305407428997
640,16,transport_free,True,10,8.119233197303677,8.119233197303677,10.219405538821665,0.0,1.2586663408332004,0.0,0.0,1.8440375551284642,16,cube,r3v2_latent_action_neighbors_kinematic_divergence,10,10.219405538821665
641,16,transport_free,True,10,8.360081568453742,8.360081568453742,10.360277613365984,0.0,1.2392555656944615,0.0,0.0,1.3741142672439608,16,cube,r3v2_latent_action_neighbors_kinematic_divergence,10,10.360277613365984
642,16,transport_free,True,10,8.242267524792448,8.242267524792448,9.532295502850271,0.0,1.1565137232172416,0.0,0.0,1.1342211586099462,16,cube,r3v2_latent_action_neighbors_kinematic_divergence,10,9.532295502850271
