row_id,episode_ordinal,episode_id,split,model_step,raw_step,transition_block,normalized_position,interaction_contact,support_contact,free,regime,sensor_grasp_onset,sensor_release,mse_model,mse_persistence,excess,mse_model_whitened,mse_persistence_whitened,excess_whitened,phase_decile
156,4,4,calibration,7,35,6,0.175,True,False,False,interaction,False,False,0.13717035949230194,0.19190329313278198,-0.05473293364048004,15.516194334645979,3.2579238318001646,12.258270502845814,1
157,4,4,calibration,8,40,7,0.2,True,False,False,interaction,False,False,0.13166110217571259,0.5252332091331482,-0.3935720920562744,15.16548639051499,3.7355505671453826,11.429935823369608,2
158,4,4,calibration,9,45,8,0.225,True,False,False,interaction,False,False,0.6776272654533386,1.494207739830017,-0.8165804743766785,85.45567743743868,3.8781617128100545,81.57751572462863,2
159,4,4,calibration,10,50,9,0.25,True,False,False,interaction,False,False,1.3384733200073242,1.7530940771102905,-0.4146207571029663,361.1719504096405,3.3534375729424535,357.81851283669806,2
160,4,4,calibration,11,55,10,0.275,True,False,False,interaction,False,False,1.5074081420898438,1.8735796213150024,-0.3661714792251587,63.56164170509272,2.296532156650784,61.265109548441934,2
161,4,4,calibration,12,60,11,0.3,True,False,False,interaction,False,False,0.08990452438592911,0.3104546070098877,-0.22055009007453918,6.536718878748903,1.4956180177415728,5.04110086100733,3
162,4,4,calibration,13,65,12,0.325,True,False,False,interaction,False,False,0.09109001606702805,0.2349209040403366,-0.14383089542388916,9.111936108580108,1.0116196151066272,8.100316493473482,3
163,4,4,calibration,14,70,13,0.35,True,False,False,interaction,False,False,0.030883664265275,0.12057111412286758,-0.08968745172023773,6.82496488184799,0.8909631708548326,5.934001710993157,3
164,4,4,calibration,15,75,14,0.375,False,True,False,support,False,True,0.10344790667295456,0.10714337974786758,-0.003695473074913025,6.10038911968087,0.7757107514427961,5.324678368238074,3
165,4,4,calibration,16,80,15,0.4,False,True,False,support,False,False,0.15895326435565948,0.30665433406829834,-0.14770106971263885,5.483779675468824,0.9890386408672756,4.494741034601549,4
166,4,4,calibration,17,85,16,0.425,False,True,False,support,False,False,0.11870476603507996,0.2600500285625458,-0.14134526252746582,8.599742913912278,1.4360771746942778,7.1636657392180005,4
167,4,4,calibration,18,90,17,0.45,False,True,False,support,False,False,0.01170821487903595,0.0026518048252910376,0.009056409820914268,9.404103276456508,0.13361384916982605,9.270489427286682,4
168,4,4,calibration,19,95,18,0.475,False,True,False,support,False,False,0.07127489149570465,0.18824023008346558,-0.11696533858776093,9.263782583418115,1.3088334605055991,7.954949122912516,4
169,4,4,calibration,20,100,19,0.5,False,True,False,support,False,False,0.010940439067780972,0.06041215732693672,-0.049471717327833176,6.536265207568071,0.5380451928834654,5.998220014684606,5
170,4,4,calibration,21,105,20,0.525,False,True,False,support,False,False,0.005686245858669281,0.09309115260839462,-0.08740490674972534,6.1156643946442815,0.5194294214052397,5.596234973239042,5
171,4,4,calibration,22,110,21,0.55,False,True,False,support,False,False,0.01190433744341135,0.08801218122243881,-0.07610784471035004,7.204521897871373,0.566040621348416,6.638481276522957,5
172,4,4,calibration,23,115,22,0.575,True,True,False,interaction,True,False,0.004015232902020216,0.04347972944378853,-0.039464496076107025,7.459082550158399,0.5452950948101042,6.913787455348295,5
173,4,4,calibration,24,120,23,0.6,True,True,False,interaction,False,False,0.026288852095603943,0.17717403173446655,-0.1508851796388626,6.9816374445972995,1.447325105103091,5.534312339494209,6
174,4,4,calibration,25,125,24,0.625,True,False,False,interaction,False,False,0.4799973964691162,0.7209479212760925,-0.24095052480697632,7.5975988731688675,3.0067051358969477,4.590893737271919,6
175,4,4,calibration,26,130,25,0.65,True,False,False,interaction,False,False,0.751271665096283,1.1691950559616089,-0.4179233908653259,6.518376781524753,2.895229987956618,3.6231467935681354,6
176,4,4,calibration,27,135,26,0.675,True,False,False,interaction,False,False,0.15769734978675842,0.38862061500549316,-0.23092326521873474,4.407335978334696,2.329061122879176,2.0782748554555197,6
177,4,4,calibration,28,140,27,0.7,True,False,False,interaction,False,False,0.47845086455345154,0.8672241568565369,-0.3887732923030853,8.245289110201737,2.1845434397955876,6.060745670406149,7
178,4,4,calibration,29,145,28,0.725,True,False,False,interaction,False,False,0.05903860554099083,0.25854405760765076,-0.19950544834136963,6.741869884972803,1.1295592501881024,5.6123106347847,7
179,4,4,calibration,30,150,29,0.75,True,False,False,interaction,False,False,0.04860036447644234,0.20304985344409943,-0.1544494926929474,8.45231866984773,0.7999278486648956,7.652390821182833,7
180,4,4,calibration,31,155,30,0.775,True,False,False,interaction,False,False,0.014779889024794102,0.10445282608270645,-0.08967293798923492,6.51294011304497,0.8521074322350847,5.660832680809886,7
181,4,4,calibration,32,160,31,0.8,False,True,False,support,False,True,0.05393628776073456,0.07397278398275375,-0.020036496222019196,6.001690632374422,0.6428448362164959,5.358845796157926,8
182,4,4,calibration,33,165,32,0.825,False,True,False,support,False,False,0.21412153542041779,0.3351689279079437,-0.12104739248752594,5.106210727919618,0.8658523432471673,4.240358384672451,8
183,4,4,calibration,34,170,33,0.85,False,True,False,support,False,False,0.05494660139083862,0.1918926239013672,-0.13694602251052856,8.539980764152189,1.5176994719144818,7.0222812922377065,8
184,4,4,calibration,35,175,34,0.875,False,True,False,support,False,False,0.01832452416419983,0.03815948963165283,-0.019834965467453003,8.883783206513241,1.8543493887182898,7.029433817794952,8
185,4,4,calibration,36,180,35,0.9,False,True,False,support,False,False,0.04971472546458244,0.11810604482889175,-0.06839132308959961,9.057401524151988,2.5547213769509844,6.502680147201003,9
186,4,4,calibration,37,185,36,0.925,False,True,False,support,False,False,0.046932071447372437,0.133509561419487,-0.08657748997211456,7.098752567087952,1.1491106608260202,5.949641906261932,9
187,4,4,calibration,38,190,37,0.95,False,True,False,support,False,False,0.015010740607976913,0.09592538326978683,-0.08091464638710022,5.268683472146303,0.30271256684023246,4.9659709053060705,9
188,4,4,calibration,39,195,38,0.975,False,True,False,support,False,False,0.01053228136152029,0.1006772518157959,-0.09014496952295303,5.798838170344884,0.5232010287385312,5.275637141606353,9
189,4,4,calibration,40,200,39,1.0,True,True,False,interaction,True,False,0.0029172366484999657,0.025207677856087685,-0.022290442138910294,5.8476064141760284,0.2273404804400454,5.620265933735983,9
190,5,5,calibration,3,15,2,0.075,False,True,False,support,False,False,0.006361959967762232,0.05321365222334862,-0.046851690858602524,5.174139468591153,0.5722572572650702,4.601882211326083,0
191,5,5,calibration,4,20,3,0.1,False,True,False,support,False,False,0.012246650643646717,0.16838522255420685,-0.1561385691165924,6.548430116637341,0.8965368154498172,5.651893301187524,1
192,5,5,calibration,5,25,4,0.125,False,True,False,support,False,False,0.017297619953751564,0.18169331550598145,-0.16439568996429443,7.763729534113082,0.8725278600489189,6.891201674064163,1
193,5,5,calibration,6,30,5,0.15,True,True,False,interaction,True,False,0.008507654070854187,0.07874152064323425,-0.07023386657238007,8.13306262535484,0.8252194708163096,7.307843154538531,1
194,5,5,calibration,7,35,6,0.175,True,False,False,interaction,False,False,0.10146645456552505,0.3524295389652252,-0.25096309185028076,10.085015456345149,1.9084161930572427,8.176599263287907,1
195,5,5,calibration,8,40,7,0.2,True,False,False,interaction,False,False,0.5570844411849976,0.8484475016593933,-0.29136306047439575,8.123612405211631,3.043425677790322,5.080186727421308,2
196,5,5,calibration,9,45,8,0.225,True,False,False,interaction,False,False,1.3959145545959473,1.9310325384140015,-0.5351179838180542,11.523795630389989,3.0054835330658425,8.518312097324147,2
197,5,5,calibration,10,50,9,0.25,True,False,False,interaction,False,False,0.1227545216679573,0.1772109717130661,-0.054456450045108795,8.460743590566883,2.474446467997514,5.986297122569369,2
198,5,5,calibration,11,55,10,0.275,True,False,False,interaction,False,False,0.18176837265491486,0.5907200574874878,-0.40895169973373413,10.226198203016496,2.7124229790309013,7.513775223985595,2
199,5,5,calibration,12,60,11,0.3,True,False,False,interaction,False,False,0.04915079101920128,0.26505324244499207,-0.2159024477005005,8.093790792191518,1.2500176216748644,6.843773170516654,3
200,5,5,calibration,13,65,12,0.325,True,False,False,interaction,False,False,0.02287396974861622,0.2704334259033203,-0.24755945801734924,8.674033853414686,1.1882503510712759,7.48578350234341,3
201,5,5,calibration,14,70,13,0.35,True,True,False,interaction,False,True,0.04015244171023369,0.10120531171560287,-0.061052870005369186,7.679162411725538,1.2359907018432186,6.44317170988232,3
202,5,5,calibration,15,75,14,0.375,False,True,False,support,False,False,0.06601852178573608,0.05343782901763916,0.012580692768096924,6.707736320964924,0.37781814082825377,6.32991818013667,3
203,5,5,calibration,16,80,15,0.4,False,True,False,support,False,False,0.17978155612945557,0.31630444526672363,-0.13652288913726807,7.347138697397227,0.6475202433020306,6.699618454095196,4
204,5,5,calibration,17,85,16,0.425,False,True,False,support,False,False,0.06889599561691284,0.19321048259735107,-0.12431448698043823,8.153922908319393,0.8338017525050091,7.320121155814384,4
205,5,5,calibration,18,90,17,0.45,False,True,False,support,False,False,0.02064143680036068,0.0504794679582119,-0.02983803115785122,8.553681270023509,0.7300042908046759,7.823676979218833,4
206,5,5,calibration,19,95,18,0.475,False,True,False,support,False,False,0.01592717319726944,0.08747545629739761,-0.07154828310012817,11.772131044104205,1.0674997040198342,10.70463134008437,4
207,5,5,calibration,20,100,19,0.5,False,True,False,support,False,False,0.012555718421936035,0.09790119528770447,-0.08534547686576843,8.023960578348767,0.4481805218812415,7.575780056467526,5
208,5,5,calibration,21,105,20,0.525,False,True,False,support,False,False,0.006189281120896339,0.12023361772298813,-0.11404433846473694,7.063525001605115,0.4266225263949936,6.636902475210122,5
209,5,5,calibration,22,110,21,0.55,False,True,False,support,False,False,0.004195929039269686,0.12578196823596954,-0.12158603966236115,7.16162033362988,0.509453846946791,6.65216648668309,5
210,5,5,calibration,23,115,22,0.575,False,True,False,support,False,False,0.002948792651295662,0.04626798629760742,-0.04331919550895691,7.685409872680432,0.5370578341087296,7.148352038571702,5
211,5,5,calibration,24,120,23,0.6,True,True,False,interaction,True,False,0.013010230846703053,0.04793337360024452,-0.034923143684864044,7.140724031567778,0.920275738700813,6.2204482928669655,6
212,5,5,calibration,25,125,24,0.625,True,False,False,interaction,False,False,0.14027278125286102,0.38987064361572266,-0.24959786236286163,11.16150802031214,1.4076596222242737,9.753848398087868,6
213,5,5,calibration,26,130,25,0.65,True,False,False,interaction,False,False,0.1991027593612671,0.7528374791145325,-0.5537347197532654,6.7770197075503065,2.676726529498134,4.100293178052173,6
214,5,5,calibration,27,135,26,0.675,True,False,False,interaction,False,False,0.19749236106872559,0.9117500185966492,-0.7142576575279236,6.955022102869468,3.1613706001856645,3.7936515026838036,6
215,5,5,calibration,28,140,27,0.7,True,False,False,interaction,False,False,0.44967034459114075,1.2725212574005127,-0.8228509426116943,9.962908580682027,2.871763601177539,7.091144979504488,7
216,5,5,calibration,29,145,28,0.725,True,False,False,interaction,False,False,0.07898198813199997,0.6174458861351013,-0.5384638905525208,7.852738986205999,1.8425703704792236,6.0101686157267755,7
217,5,5,calibration,30,150,29,0.75,True,False,False,interaction,False,False,0.06959090381860733,0.20798170566558838,-0.13839080929756165,9.860032576796678,1.2312717138839497,8.628760862912728,7
218,5,5,calibration,31,155,30,0.775,True,False,False,interaction,False,False,0.03372805938124657,0.10933969169855118,-0.07561163604259491,6.924263394074294,1.2682075713402552,5.6560558227340385,7
219,5,5,calibration,32,160,31,0.8,True,True,False,interaction,False,True,0.07263263314962387,0.07681608200073242,-0.004183448851108551,7.792593981005621,1.1635333031577642,6.629060677847857,8
220,5,5,calibration,33,165,32,0.825,False,True,False,support,False,False,0.07035376876592636,0.0658746138215065,0.004479154944419861,6.923793772800024,0.6304206947735581,6.293373078026466,8
221,5,5,calibration,34,170,33,0.85,False,True,False,support,False,False,0.14722436666488647,0.26305830478668213,-0.11583393812179565,5.927607247506322,0.6480529518604056,5.279554295645917,8
222,5,5,calibration,35,175,34,0.875,False,True,False,support,False,False,0.08529938012361526,0.16344037652015686,-0.0781409963965416,8.582556351333599,2.025740614450285,6.556815736883314,8
223,5,5,calibration,36,180,35,0.9,False,True,False,support,False,False,0.014054276049137115,0.032983943819999695,-0.01892966777086258,8.751162384687317,1.1473590173379506,7.603803367349367,9
224,5,5,calibration,37,185,36,0.925,False,True,False,support,False,False,0.022360051050782204,0.09185224026441574,-0.06949219107627869,7.382882594794573,0.9839357042391709,6.398946890555402,9
225,5,5,calibration,38,190,37,0.95,False,True,False,support,False,False,0.015796953812241554,0.08802837133407593,-0.07223141938447952,7.761612830785228,0.47453076592982163,7.287082064855406,9
226,5,5,calibration,39,195,38,0.975,False,True,False,support,False,False,0.010882403701543808,0.08993726968765259,-0.07905486226081848,7.765881934838347,0.9214838989715527,6.844398035866795,9
227,5,5,calibration,40,200,39,1.0,False,True,False,support,False,False,0.006349558476358652,0.033478379249572754,-0.02712882123887539,6.845239582371055,0.6418481597035722,6.203391422667482,9
228,6,6,calibration,3,15,2,0.075,False,True,False,support,False,False,0.00777077442035079,0.1105637326836586,-0.10279295593500137,7.6816496964930145,5.187791868184449,2.493857828308566,0
229,6,6,calibration,4,20,3,0.1,False,True,False,support,False,False,0.013373603112995625,0.22650854289531708,-0.21313494443893433,8.080363811928656,2.5287095250834906,5.5516542868451655,1
230,6,6,calibration,5,25,4,0.125,False,True,False,support,False,False,0.003307394916191697,0.07973644137382507,-0.07642904669046402,6.530027937302343,1.4194658545240106,5.1105620827783325,1
231,6,6,calibration,6,30,5,0.15,True,True,False,interaction,True,False,0.0082465261220932,0.06658016890287399,-0.05833364278078079,5.634098541971578,1.602658462557032,4.031440079414546,1
232,6,6,calibration,7,35,6,0.175,True,False,False,interaction,False,False,0.0806710347533226,0.18350756168365479,-0.10283652693033218,8.234064790671509,2.5332855308570568,5.7007792598144515,1
233,6,6,calibration,8,40,7,0.2,True,False,False,interaction,False,False,0.2061154842376709,0.8550951480865479,-0.648979663848877,5.112443660111035,2.9623776480629327,2.1500660120481023,2
234,6,6,calibration,9,45,8,0.225,True,False,False,interaction,False,False,0.5415213108062744,1.470781922340393,-0.9292606115341187,5.886828064558688,3.2506633713743143,2.6361646931843734,2
235,6,6,calibration,10,50,9,0.25,True,False,False,interaction,False,False,0.11982043832540512,0.2701932489871979,-0.15037280321121216,5.996891949479686,2.0307134234158917,3.966178526063794,2
236,6,6,calibration,11,55,10,0.275,True,False,False,interaction,False,False,0.27717873454093933,0.6222695112228394,-0.3450907766819,6.058746457256255,1.8496285883730004,4.209117868883255,2
237,6,6,calibration,12,60,11,0.3,True,False,False,interaction,False,False,0.04794694855809212,0.2037818878889084,-0.15583494305610657,5.065879588773478,1.354976435740198,3.7109031530332794,3
238,6,6,calibration,13,65,12,0.325,True,False,False,interaction,False,False,0.03243931010365486,0.1726284623146057,-0.14018915593624115,6.135358201866329,0.7173009549399761,5.418057246926353,3
239,6,6,calibration,14,70,13,0.35,True,True,False,interaction,False,True,0.03392014279961586,0.09898096323013306,-0.0650608241558075,5.806467114464293,1.1048390733234386,4.701628041140854,3
240,6,6,calibration,15,75,14,0.375,False,True,False,support,False,False,0.10968074947595596,0.10975568741559982,-7.493793964385986e-05,7.31436051326477,1.007469706853992,6.306890806410778,3
241,6,6,calibration,16,80,15,0.4,False,True,False,support,False,False,0.13085578382015228,0.31738951802253723,-0.18653373420238495,8.011302373425293,0.638592348744128,7.372710024681165,4
242,6,6,calibration,17,85,16,0.425,False,True,False,support,False,False,0.07308787852525711,0.14418067038059235,-0.07109279185533524,7.160626136836378,0.8093059658663355,6.351320170970043,4
243,6,6,calibration,18,90,17,0.45,False,True,False,support,False,False,0.054869454354047775,0.08966974169015884,-0.03480028733611107,8.2413338593209,1.7154625249893511,6.525871334331549,4
244,6,6,calibration,19,95,18,0.475,False,True,False,support,False,False,0.06563562154769897,0.08618271350860596,-0.020547091960906982,6.631333254412827,1.6073396781251528,5.023993576287674,4
245,6,6,calibration,20,100,19,0.5,False,True,False,support,False,False,0.10878600925207138,0.1588173657655716,-0.050031356513500214,6.875255494995763,0.9061800902001177,5.969075404795645,5
246,6,6,calibration,21,105,20,0.525,False,True,False,support,False,False,0.016999760642647743,0.08099234104156494,-0.06399258226156235,6.7884434119124135,0.651382181445156,6.137061230467258,5
247,6,6,calibration,22,110,21,0.55,False,True,False,support,False,False,0.004931807518005371,0.17590279877185822,-0.17097099125385284,6.294345717918172,0.7495781331567923,5.544767584761379,5
248,6,6,calibration,23,115,22,0.575,False,True,False,support,False,False,0.010840650647878647,0.10546875,-0.09462809562683105,5.044422280789344,0.9641068985925364,4.080315382196807,5
249,6,6,calibration,24,120,23,0.6,True,True,False,interaction,True,False,0.013962757773697376,0.0458531491458416,-0.0318903923034668,6.4154859431757885,0.7191598490748831,5.696326094100906,6
250,6,6,calibration,25,125,24,0.625,True,False,False,interaction,False,False,0.13196705281734467,0.3831857442855835,-0.25121867656707764,9.60842685393606,1.0711764637253725,8.537250390210687,6
251,6,6,calibration,26,130,25,0.65,True,False,False,interaction,False,False,0.2237275391817093,0.9021391272544861,-0.678411602973938,8.009465423917796,1.8270481781962908,6.1824172457215045,6
252,6,6,calibration,27,135,26,0.675,True,False,False,interaction,False,False,0.13684506714344025,0.3956451416015625,-0.25880008935928345,6.309133625064896,2.4243555526292866,3.8847780724356094,6
253,6,6,calibration,28,140,27,0.7,True,False,False,interaction,False,False,0.1237882599234581,0.4246598780155182,-0.3008716106414795,5.93162501576693,2.086648384888616,3.8449766308783144,7
254,6,6,calibration,29,145,28,0.725,True,False,False,interaction,False,False,0.16925616562366486,0.5653339624404907,-0.39607781171798706,6.06193642531542,1.2591685477558985,4.802767877559522,7
255,6,6,calibration,30,150,29,0.75,True,False,False,interaction,False,False,0.03283877670764923,0.21675686538219452,-0.1839180886745453,6.786209583961543,1.181278532832905,5.604931051128638,7
256,6,6,calibration,31,155,30,0.775,True,False,False,interaction,False,False,0.04309511557221413,0.18312853574752808,-0.14003342390060425,6.706281568303915,0.796311736347345,5.90996983195657,7
257,6,6,calibration,32,160,31,0.8,False,True,False,support,False,True,0.01751439832150936,0.026318125426769257,-0.008803727105259895,5.538625489781239,0.33886688455077146,5.199758605230468,8
258,6,6,calibration,33,165,32,0.825,False,True,False,support,False,False,0.09365862607955933,0.10230696201324463,-0.008648335933685303,5.915174404001589,0.6797289650890036,5.235445438912586,8
259,6,6,calibration,34,170,33,0.85,False,True,False,support,False,False,0.14205028116703033,0.18349850177764893,-0.04144822061061859,8.878444189457994,0.6036925863318577,8.274751603126136,8
260,6,6,calibration,35,175,34,0.875,False,True,False,support,False,False,0.14570552110671997,0.48405370116233826,-0.3383481800556183,11.810775088487645,1.097023486398034,10.713751602089612,8
261,6,6,calibration,36,180,35,0.9,False,True,False,support,False,False,0.03943822905421257,0.11571111530065536,-0.0762728899717331,10.57978578360653,1.2884911078827443,9.291294675723785,9
262,6,6,calibration,37,185,36,0.925,False,True,False,support,False,False,0.040021974593400955,0.1267315000295639,-0.08670952916145325,12.13308455078328,1.5801442941454151,10.552940256637866,9
263,6,6,calibration,38,190,37,0.95,False,True,False,support,False,False,0.08816514164209366,0.24588455259799957,-0.15771940350532532,9.249531163820954,0.9937803367790049,8.255750827041949,9
264,6,6,calibration,39,195,38,0.975,False,True,False,support,False,False,0.012022641487419605,0.11183581501245499,-0.09981317073106766,6.953436403225439,0.689843420507623,6.263592982717816,9
265,6,6,calibration,40,200,39,1.0,False,True,False,support,False,False,0.01051569078117609,0.19952446222305298,-0.18900877237319946,5.919728088952077,0.5842098509321639,5.335518238019913,9
266,7,7,calibration,3,15,2,0.075,False,True,False,support,False,False,0.006523212883621454,0.05896947905421257,-0.052446264773607254,7.0686064537319195,5.7855641311566615,1.283042322575258,0
267,7,7,calibration,4,20,3,0.1,False,True,False,support,False,False,0.010788767598569393,0.13566981256008148,-0.12488104403018951,6.093114124942801,2.2933365136074197,3.799777611335381,1
268,7,7,calibration,5,25,4,0.125,False,True,False,support,False,False,0.005730967968702316,0.08527741581201553,-0.07954645156860352,5.729767823466331,1.285680614432516,4.444087209033816,1
269,7,7,calibration,6,30,5,0.15,True,True,False,interaction,True,False,0.04453333839774132,0.0740993544459343,-0.029566016048192978,9.60813019138682,2.6620323658095733,6.946097825577247,1
270,7,7,calibration,7,35,6,0.175,True,False,False,interaction,False,False,0.08607268333435059,0.2599550485610962,-0.1738823652267456,15.936470463137715,3.6987270607705263,12.237743402367188,1
271,7,7,calibration,8,40,7,0.2,True,False,False,interaction,False,False,0.3295914828777313,1.0568755865097046,-0.7272840738296509,32.97334991133451,3.9022744938959057,29.071075417438603,2
272,7,7,calibration,9,45,8,0.225,True,False,False,interaction,False,False,1.4371331930160522,2.068700075149536,-0.6315668821334839,120.72301840979064,3.8470758518137713,116.87594255797687,2
273,7,7,calibration,10,50,9,0.25,True,False,False,interaction,False,False,0.08510132879018784,0.21342702209949493,-0.1283257007598877,7.602624276852137,3.5842025654228746,4.018421711429262,2
274,7,7,calibration,11,55,10,0.275,True,False,False,interaction,False,False,0.11544523388147354,0.542769193649292,-0.42732396721839905,6.626371197215001,3.1182795294327526,3.508091667782248,2
275,7,7,calibration,12,60,11,0.3,True,False,False,interaction,False,False,0.1007460355758667,0.390744686126709,-0.2899986505508423,7.020048271368097,1.5240183880549028,5.496029883313194,3
276,7,7,calibration,13,65,12,0.325,True,False,False,interaction,False,False,0.06001502275466919,0.34093037247657776,-0.28091534972190857,7.75440589419897,1.6753054250785133,6.079100469120457,3
277,7,7,calibration,14,70,13,0.35,True,False,False,interaction,False,False,0.022101692855358124,0.038640350103378296,-0.016538657248020172,7.263947733145993,1.340840690174107,5.9231070429718855,3
278,7,7,calibration,15,75,14,0.375,False,True,False,support,False,True,0.062392186373472214,0.0627383291721344,-0.00034614279866218567,6.841948158781368,0.8936549979844021,5.948293160796966,3
279,7,7,calibration,16,80,15,0.4,False,True,False,support,False,False,0.2487352341413498,0.5038970708847046,-0.2551618218421936,7.680800813941886,0.9581972728556064,6.722603541086279,4
280,7,7,calibration,17,85,16,0.425,False,True,False,support,False,False,0.15868932008743286,0.3891182839870453,-0.23042896389961243,9.182015829796585,1.8740740457074818,7.307941784089103,4
281,7,7,calibration,18,90,17,0.45,False,True,False,support,False,False,0.010271656326949596,0.002126497682183981,0.008145159110426903,9.967283211856113,0.16009165899357317,9.80719155286254,4
282,7,7,calibration,19,95,18,0.475,False,True,False,support,False,False,0.041011739522218704,0.11446381360292435,-0.07345207035541534,8.810127373771648,1.1325563995680985,7.677570974203549,4
283,7,7,calibration,20,100,19,0.5,False,True,False,support,False,False,0.032043833285570145,0.15059572458267212,-0.11855189502239227,7.209311987558169,0.5828847320171165,6.626427255541053,5
284,7,7,calibration,21,105,20,0.525,False,True,False,support,False,False,0.01120837777853012,0.14136351644992828,-0.13015514612197876,5.476772120143011,0.47513833679856426,5.001633783344446,5
285,7,7,calibration,22,110,21,0.55,False,True,False,support,False,False,0.011026616208255291,0.10111019760370255,-0.09008358418941498,6.261459782270443,0.7213920584633837,5.540067723807059,5
286,7,7,calibration,23,115,22,0.575,True,True,False,interaction,True,False,0.008124176412820816,0.03474422171711922,-0.0266200453042984,6.225876237135523,0.8909403442269092,5.334935892908614,5
287,7,7,calibration,24,120,23,0.6,True,False,False,interaction,False,False,0.07608561962842941,0.17757846415042877,-0.10149284452199936,6.9326181679851855,0.9972683172659647,5.935349850719221,6
288,7,7,calibration,25,125,24,0.625,True,False,False,interaction,False,False,0.20463663339614868,0.7264809012413025,-0.5218442678451538,8.706116235261602,2.818853562486931,5.887262672774671,6
289,7,7,calibration,26,130,25,0.65,True,False,False,interaction,False,False,0.35670337080955505,1.1924359798431396,-0.8357325792312622,28.82738042833452,3.566162198356082,25.26121822997844,6
290,7,7,calibration,27,135,26,0.675,True,False,False,interaction,False,False,0.02748352847993374,0.0672232136130333,-0.03973968327045441,17.57218647470312,3.423291654296946,14.148894820406174,6
291,7,7,calibration,28,140,27,0.7,True,False,False,interaction,False,False,0.7725682854652405,1.2431491613388062,-0.4705808758735657,14.75318042231135,2.736108682811827,12.017071739499524,7
292,7,7,calibration,29,145,28,0.725,True,False,False,interaction,False,False,0.1140715703368187,0.5153231620788574,-0.40125158429145813,4.9527929861063305,1.9928289089855127,2.9599640771208175,7
293,7,7,calibration,30,150,29,0.75,True,False,False,interaction,False,False,0.03533332794904709,0.20204217731952667,-0.16670885682106018,6.23117189382063,1.2938161711375027,4.937355722683127,7
294,7,7,calibration,31,155,30,0.775,True,False,False,interaction,False,False,0.03852858021855354,0.10319288820028305,-0.06466430425643921,6.697581226500591,1.2401096681119004,5.457471558388691,7
295,7,7,calibration,32,160,31,0.8,False,True,False,support,False,True,0.05298207327723503,0.07653702050447464,-0.02355494722723961,7.249289975412684,1.1731305945391368,6.0761593808735475,8
296,7,7,calibration,33,165,32,0.825,False,True,False,support,False,False,0.19719941914081573,0.3225613832473755,-0.12536196410655975,6.534807483336408,1.0288153430498481,5.50599214028656,8
297,7,7,calibration,34,170,33,0.85,False,True,False,support,False,False,0.1157633438706398,0.17497074604034424,-0.05920740216970444,7.232759108538847,0.8581658614751554,6.374593247063691,8
298,7,7,calibration,35,175,34,0.875,False,True,False,support,False,False,0.059781432151794434,0.08530575037002563,-0.0255243182182312,5.959103269152034,1.6354477286844287,4.323655540467605,8
299,7,7,calibration,36,180,35,0.9,False,True,False,support,False,False,0.04864150285720825,0.06366761028766632,-0.015026107430458069,6.7162593794679,1.4947628675796498,5.22149651188825,9
300,7,7,calibration,37,185,36,0.925,False,True,False,support,False,False,0.02632877789437771,0.05204293504357338,-0.02571415714919567,5.824631618531886,0.6822819947567341,5.142349623775152,9
301,7,7,calibration,38,190,37,0.95,False,True,False,support,False,False,0.010438566096127033,0.1573246270418167,-0.14688606560230255,5.617680005833695,0.7831926862434854,4.83448731959021,9
302,7,7,calibration,39,195,38,0.975,False,True,False,support,False,False,0.03152918815612793,0.22944937646389008,-0.19792018830776215,6.913205510904464,1.4405158827963918,5.472689628108072,9
303,7,7,calibration,40,200,39,1.0,True,True,False,interaction,True,False,0.03852078691124916,0.10961388796567917,-0.07109309732913971,7.745674589587206,2.032383408167737,5.713291181419469,9
304,8,8,calibration,3,15,2,0.075,False,True,False,support,False,False,0.013282324187457561,0.0728430524468422,-0.05956072732806206,10.533518250471019,3.135604611986763,7.3979136384842565,0
305,8,8,calibration,4,20,3,0.1,False,True,False,support,False,False,0.015930986031889915,0.13161079585552216,-0.11567980796098709,8.559312917458525,1.7580654845188073,6.801247432939718,1
306,8,8,calibration,5,25,4,0.125,False,True,False,support,False,False,0.021008580923080444,0.1396578699350357,-0.11864928901195526,7.912402945307124,1.584476545889814,6.3279263994173105,1
307,8,8,calibration,6,30,5,0.15,True,True,False,interaction,True,False,0.0077233766205608845,0.044000428169965744,-0.03627705201506615,6.468967693282636,1.1489210859971735,5.320046607285462,1
308,8,8,calibration,7,35,6,0.175,True,False,False,interaction,False,False,0.061388272792100906,0.17725996673107147,-0.11587169766426086,10.834764159917027,1.9354195433809673,8.899344616536059,1
309,8,8,calibration,8,40,7,0.2,True,False,False,interaction,False,False,0.17027811706066132,0.3622869551181793,-0.192008838057518,9.159153965494268,2.319355786897367,6.839798178596901,2
310,8,8,calibration,9,45,8,0.225,True,False,False,interaction,False,False,0.3305361270904541,0.7747181057929993,-0.44418197870254517,6.817294024996738,3.004908564495086,3.8123854605016523,2
311,8,8,calibration,10,50,9,0.25,True,False,False,interaction,False,False,0.8221115469932556,1.5296863317489624,-0.7075747847557068,7.619023242835671,3.1623225885198765,4.456700654315794,2
312,8,8,calibration,11,55,10,0.275,True,False,False,interaction,False,False,1.3872522115707397,1.9036985635757446,-0.5164463520050049,10.53345778661299,3.041982363034282,7.4914754235787075,2
