episode_ordinal,episode_id,model_step,raw_step,transition_block,mse,identity_mse,contact,sensor_grasp_onset,sensor_release,effector_acceleration_proxy,block_acceleration_proxy,orientation_delta,normalized_position,event_sensor_grasp_onset,event_sensor_release,event_effector_kinematic_change,event_block_kinematic_discontinuity,event_orientation_delta,event_normalized_trajectory_position,high_mse_p90,high_mse
7,7,29,145,28,0.1140715703368187,0.5153231620788574,True,False,False,0.07683848786149476,0.07594163686416346,0.03339451358492396,0.725,False,False,False,True,False,False,0.33094210028648385,False
7,7,30,150,29,0.03533332794904709,0.20204217731952667,True,False,False,0.03548832614935292,0.03504777168636365,0.006897098644717437,0.75,False,False,False,False,False,False,0.33094210028648385,False
7,7,31,155,30,0.03852858021855354,0.10319288820028305,True,False,False,0.031587640736050616,0.031986606668037716,0.015176609634508509,0.775,False,False,False,False,False,False,0.33094210028648385,False
7,7,32,160,31,0.05298207327723503,0.07653702050447464,False,False,True,0.037150547730825274,0.027895528747292345,0.002169618863777756,0.8,False,True,False,False,False,False,0.33094210028648385,False
7,7,33,165,32,0.19719941914081573,0.3225613832473755,False,False,False,0.06525901038604984,0.004184450103901911,0.0,0.825,False,False,False,False,False,False,0.33094210028648385,False
7,7,34,170,33,0.1157633438706398,0.17497074604034424,False,False,False,0.054160300418051664,2.6421975200398514e-08,0.0,0.85,False,False,False,False,False,False,0.33094210028648385,False
7,7,35,175,34,0.059781432151794434,0.08530575037002563,False,False,False,0.05717702946413887,4.219837139958179e-14,0.0,0.875,False,False,False,False,False,False,0.33094210028648385,False
7,7,36,180,35,0.04864150285720825,0.06366761028766632,False,False,False,0.2199729699646237,0.0,0.0,0.9,False,False,True,False,False,False,0.33094210028648385,False
7,7,37,185,36,0.02632877789437771,0.05204293131828308,False,False,False,0.03358273179156832,0.0,0.0,0.925,False,False,False,False,False,True,0.33094210028648385,False
7,7,38,190,37,0.010438566096127033,0.1573246270418167,False,False,False,0.04977525409142504,0.0,0.0,0.95,False,False,False,False,False,True,0.33094210028648385,False
7,7,39,195,38,0.03152918815612793,0.22944937646389008,False,False,False,0.020234537416849847,0.0,0.0,0.975,False,False,False,False,False,True,0.33094210028648385,False
7,7,40,200,39,0.03852078691124916,0.10961388796567917,True,True,False,0.04934317745101686,0.003328480983208824,0.001713856236554956,1.0,True,False,False,False,False,True,0.33094210028648385,False
8,8,3,15,2,0.013282324187457561,0.0728430524468422,False,False,False,0.09408794776211099,2.7466774341067257e-10,0.0,0.075,False,False,False,False,False,False,0.33094210028648385,False
8,8,4,20,3,0.015930986031889915,0.13161079585552216,False,False,False,0.022805299930764834,4.2674197509029455e-16,0.0,0.1,False,False,False,False,False,False,0.33094210028648385,False
8,8,5,25,4,0.021008580923080444,0.1396578699350357,False,False,False,0.03081222083133726,0.0,0.0,0.125,False,False,False,False,False,False,0.33094210028648385,False
8,8,6,30,5,0.0077233766205608845,0.044000428169965744,True,True,False,0.028436387086349296,0.009834612276394171,0.002129964732496159,0.15,True,False,False,False,False,False,0.33094210028648385,False
8,8,7,35,6,0.061388272792100906,0.17725996673107147,True,False,False,0.054311011616736085,0.05122181173717402,0.01970506796640592,0.175,False,False,False,False,False,False,0.33094210028648385,False
8,8,8,40,7,0.17027811706066132,0.3622869551181793,True,False,False,0.024132091653211164,0.023623893290280456,0.035900674765687146,0.2,False,False,False,False,False,False,0.33094210028648385,False
8,8,9,45,8,0.3305361270904541,0.7747181057929993,True,False,False,0.027393435488659187,0.027055354905770396,0.08457909159245647,0.225,False,False,False,False,True,False,0.33094210028648385,False
8,8,10,50,9,0.8221115469932556,1.5296863317489624,True,False,False,0.09997028488217859,0.10085045950597565,0.10979317141703103,0.25,False,False,False,True,True,False,0.33094210028648385,True
8,8,11,55,10,1.3872522115707397,1.903698444366455,True,False,False,0.13922142040798854,0.13768703004816424,0.06507714481438054,0.275,False,False,True,True,True,False,0.33094210028648385,True
8,8,12,60,11,0.2309350222349167,0.5965343117713928,True,False,False,0.07859962591088943,0.0780022600056404,0.018666755631324694,0.3,False,False,False,True,False,False,0.33094210028648385,False
8,8,13,65,12,0.15732206404209137,0.3206743896007538,True,False,False,0.02804252141211982,0.028598955737934854,0.023216592862244312,0.325,False,False,False,False,False,False,0.33094210028648385,False
8,8,14,70,13,0.016939906403422356,0.024533338844776154,True,False,True,0.06138183913682807,0.05858867887920706,0.004737265129716395,0.35,False,True,False,False,False,False,0.33094210028648385,False
8,8,15,75,14,0.07129248976707458,0.055187735706567764,False,False,False,0.02893602400583596,0.013878076692133352,2.723771430623856e-09,0.375,False,False,False,False,False,False,0.33094210028648385,False
8,8,16,80,15,0.28136762976646423,0.3485979735851288,False,False,False,0.06801059433779334,9.024159309092565e-06,0.0,0.4,False,False,False,False,False,False,0.33094210028648385,False
8,8,17,85,16,0.1527639478445053,0.2777353525161743,False,False,False,0.09716052740307508,1.4202813771705855e-11,0.0,0.425,False,False,False,False,False,False,0.33094210028648385,False
8,8,18,90,17,0.022304942831397057,0.02566642127931118,False,False,False,0.07789756858111602,1.0408340855860843e-17,0.0,0.45,False,False,False,False,False,False,0.33094210028648385,False
8,8,19,95,18,0.08041460812091827,0.11442702263593674,False,False,False,0.16988247057551573,0.0,0.0,0.475,False,False,True,False,False,False,0.33094210028648385,False
8,8,20,100,19,0.026071414351463318,0.11516857892274857,False,False,False,0.06269195213829404,0.0,0.0,0.5,False,False,False,False,False,False,0.33094210028648385,False
8,8,21,105,20,0.012187164276838303,0.17177855968475342,False,False,False,0.03883746000683238,0.0,0.0,0.525,False,False,False,False,False,False,0.33094210028648385,False
8,8,22,110,21,0.009926754049956799,0.12820853292942047,False,False,False,0.03155754866108388,0.0,0.0,0.55,False,False,False,False,False,False,0.33094210028648385,False
8,8,23,115,22,0.0056831869296729565,0.03684787452220917,True,True,False,0.03328226335137661,0.004041113321722468,0.01896243487057836,0.575,True,False,False,False,False,False,0.33094210028648385,False
8,8,24,120,23,0.015617713332176208,0.06512604653835297,True,False,False,0.025951528683945894,0.02514498115181987,0.00588845177077113,0.6,False,False,False,False,False,False,0.33094210028648385,False
8,8,25,125,24,0.10110807418823242,0.30759310722351074,True,False,False,0.061266682516053085,0.060625355889597006,0.021292910938575105,0.625,False,False,False,False,False,False,0.33094210028648385,False
8,8,26,130,25,0.47395023703575134,1.198012351989746,True,False,False,0.04459696534370332,0.044181991921046285,0.036911352751410664,0.65,False,False,False,False,False,False,0.33094210028648385,True
8,8,27,135,26,0.10508821159601212,0.3603098690509796,True,False,False,0.04274374636430244,0.043997336312248066,0.02712019453862702,0.675,False,False,False,False,False,False,0.33094210028648385,False
8,8,28,140,27,0.5695013403892517,1.2431795597076416,True,False,False,0.1839989819502525,0.18314756808760108,0.055926506693228434,0.7,False,False,True,True,True,False,0.33094210028648385,True
8,8,29,145,28,0.095146544277668,0.31487759947776794,True,False,False,0.049951798052734094,0.050805855754294964,0.047699395402004435,0.725,False,False,False,False,True,False,0.33094210028648385,False
8,8,30,150,29,0.04693339765071869,0.13999627530574799,True,False,False,0.026219829888968,0.02523717258349642,0.0025706179861173517,0.75,False,False,False,False,False,False,0.33094210028648385,False
8,8,31,155,30,0.09690841287374496,0.1637396365404129,True,False,False,0.027700553269541506,0.02800074253541684,0.01737222666150995,0.775,False,False,False,False,False,False,0.33094210028648385,False
8,8,32,160,31,0.03764398768544197,0.03459492698311806,False,False,True,0.036876663189185026,0.0346202156080312,0.0120889957438588,0.8,False,True,False,False,False,False,0.33094210028648385,False
8,8,33,165,32,0.12798921763896942,0.21105211973190308,False,False,False,0.05977978893657741,0.004852020793615317,4.440892098500626e-16,0.825,False,False,False,False,False,False,0.33094210028648385,False
8,8,34,170,33,0.18523842096328735,0.1809103637933731,False,False,False,0.012782938898480943,2.2104778881062867e-08,0.0,0.85,False,False,False,False,False,False,0.33094210028648385,False
8,8,35,175,34,0.10525468736886978,0.2786789834499359,False,False,False,0.07360793847264985,3.528947728679649e-14,0.0,0.875,False,False,False,False,False,False,0.33094210028648385,False
8,8,36,180,35,0.01738831400871277,0.002191489329561591,False,False,False,0.10691631831823631,0.0,0.0,0.9,False,False,False,False,False,False,0.33094210028648385,False
8,8,37,185,36,0.06023172661662102,0.13465465605258942,False,False,False,0.06775539931839232,0.0,0.0,0.925,False,False,False,False,False,True,0.33094210028648385,False
8,8,38,190,37,0.016903189942240715,0.12846241891384125,False,False,False,0.05106541181180547,0.0,0.0,0.95,False,False,False,False,False,True,0.33094210028648385,False
8,8,39,195,38,0.010439443401992321,0.15842123329639435,False,False,False,0.022001564953919396,0.0,0.0,0.975,False,False,False,False,False,True,0.33094210028648385,False
8,8,40,200,39,0.005560252815485001,0.1721978634595871,False,False,False,0.027095669839717347,0.0,0.0,1.0,False,False,False,False,False,True,0.33094210028648385,False
9,9,3,15,2,0.01914624497294426,0.07346907258033752,False,False,False,0.0754816221198787,2.7466774341067257e-10,0.0,0.075,False,False,False,False,False,False,0.33094210028648385,False
9,9,4,20,3,0.019753506407141685,0.14426761865615845,False,False,False,0.013251073911986778,4.2674197509029455e-16,0.0,0.1,False,False,False,False,False,False,0.33094210028648385,False
9,9,5,25,4,0.00860962551087141,0.11731336265802383,False,False,False,0.02083200053481101,0.0,0.0,0.125,False,False,False,False,False,False,0.33094210028648385,False
9,9,6,30,5,0.03061950020492077,0.12341219186782837,True,True,False,0.05015917026598207,0.016516381685745228,0.020788249424851916,0.15,True,False,False,False,False,False,0.33094210028648385,False
9,9,7,35,6,0.13094592094421387,0.3272008001804352,True,False,False,0.08473508499403855,0.0799118749118478,0.016367005485438568,0.175,False,False,False,True,False,False,0.33094210028648385,False
9,9,8,40,7,0.33255329728126526,0.9406893849372864,True,False,False,0.04563913903644435,0.04667473825097186,0.07266575546731557,0.2,False,False,False,False,True,False,0.33094210028648385,True
9,9,9,45,8,0.4201551377773285,1.2387245893478394,True,False,False,0.021825701442350496,0.021897995076641124,0.10075023123244929,0.225,False,False,False,False,True,False,0.33094210028648385,True
9,9,10,50,9,0.19506125152111053,0.31252408027648926,True,False,False,0.1180939332708775,0.11750503884391152,0.06800000403449989,0.25,False,False,True,True,True,False,0.33094210028648385,False
9,9,11,55,10,0.19979314506053925,0.9257020950317383,True,False,False,0.11204879740441856,0.11084840407809379,0.06518665810781357,0.275,False,False,True,True,True,False,0.33094210028648385,False
9,9,12,60,11,0.095847487449646,0.42969515919685364,True,False,False,0.03706510947449463,0.035751968933165255,0.03092159703717678,0.3,False,False,False,False,False,False,0.33094210028648385,False
9,9,13,65,12,0.09319496899843216,0.2682766020298004,True,False,False,0.02658959778281293,0.026983754439971034,0.011344848623417558,0.325,False,False,False,False,False,False,0.33094210028648385,False
9,9,14,70,13,0.011193457990884781,0.03158682584762573,True,True,True,0.05644727614935409,0.05990167474111697,0.0106605389954475,0.35,True,True,False,False,False,False,0.33094210028648385,False
9,9,15,75,14,0.04907112196087837,0.06803259253501892,True,False,True,0.02652827187502843,0.014681724346785451,0.0083327874108452,0.375,False,True,False,False,False,False,0.33094210028648385,False
9,9,16,80,15,0.24298208951950073,0.43290236592292786,False,False,False,0.08154550403200825,0.004321874220666745,3.0597746558669314e-13,0.4,False,False,False,False,False,False,0.33094210028648385,False
9,9,17,85,16,0.12076172977685928,0.2886195480823517,False,False,False,0.04683771600234567,1.0971707208094431e-07,0.0,0.425,False,False,False,False,False,False,0.33094210028648385,False
9,9,18,90,17,0.012865420430898666,0.019151071086525917,False,False,False,0.06266755349537244,1.7378935330408563e-13,0.0,0.45,False,False,False,False,False,False,0.33094210028648385,False
9,9,19,95,18,0.028799347579479218,0.12225166708230972,False,False,False,0.11535548972820278,0.0,0.0,0.475,False,False,True,False,False,False,0.33094210028648385,False
9,9,20,100,19,0.01705159805715084,0.09059364348649979,False,False,False,0.02594423980520732,0.0,0.0,0.5,False,False,False,False,False,False,0.33094210028648385,False
9,9,21,105,20,0.012465137988328934,0.21064035594463348,False,False,False,0.020789779677827653,0.0,0.0,0.525,False,False,False,False,False,False,0.33094210028648385,False
9,9,22,110,21,0.01792440190911293,0.13181184232234955,False,False,False,0.035819567612806726,0.0,0.0,0.55,False,False,False,False,False,False,0.33094210028648385,False
9,9,23,115,22,0.0027251269202679396,0.012784373946487904,True,True,False,0.0373405132372231,0.0020940960566654576,0.01738857672790539,0.575,True,False,False,False,False,False,0.33094210028648385,False
9,9,24,120,23,0.04183751344680786,0.15183424949645996,True,False,False,0.05007771233212002,0.050744619874297646,0.023699767275104477,0.6,False,False,False,False,False,False,0.33094210028648385,False
9,9,25,125,24,0.10524916648864746,0.2805629074573517,True,False,False,0.025733441599081534,0.024901922686202168,0.02826297476392936,0.625,False,False,False,False,False,False,0.33094210028648385,False
9,9,26,130,25,0.21094441413879395,0.5783801674842834,True,False,False,0.021576705754434912,0.021515898718149903,0.0024841048685986244,0.65,False,False,False,False,False,False,0.33094210028648385,False
9,9,27,135,26,0.19424505531787872,0.46029698848724365,True,False,False,0.03398625950737778,0.03403297266316642,0.014408188154053205,0.675,False,False,False,False,False,False,0.33094210028648385,False
9,9,28,140,27,0.21481239795684814,0.7091794610023499,True,False,False,0.13585008450964678,0.13521817565092867,0.030809519834412043,0.7,False,False,True,True,False,False,0.33094210028648385,False
9,9,29,145,28,0.1364569514989853,0.3713437616825104,True,False,False,0.024741207930617258,0.02521696717953456,0.02550003179320992,0.725,False,False,False,False,False,False,0.33094210028648385,False
9,9,30,150,29,0.053018152713775635,0.2304714471101761,True,False,False,0.012328852414577601,0.01193416994901058,0.0036557745851091283,0.75,False,False,False,False,False,False,0.33094210028648385,False
9,9,31,155,30,0.03246317058801651,0.167494997382164,True,False,False,0.010245386547074966,0.010486698264955229,0.0026054296008175544,0.775,False,False,False,False,False,False,0.33094210028648385,False
9,9,32,160,31,0.018340447917580605,0.020446212962269783,True,False,True,0.051740100400312225,0.05167076751371718,0.016736955520176174,0.8,False,True,False,False,False,False,0.33094210028648385,False
9,9,33,165,32,0.17042027413845062,0.30107763409614563,False,False,False,0.07276635922418374,0.00827234132210965,5.750955267558311e-13,0.825,False,False,False,False,False,False,0.33094210028648385,False
9,9,34,170,33,0.09591979533433914,0.20978957414627075,False,False,False,0.030686364034183674,6.393291448150992e-07,0.0,0.85,False,False,False,False,False,False,0.33094210028648385,False
9,9,35,175,34,0.05643931403756142,0.2543804943561554,False,False,False,0.07058437900837278,1.0210235516014064e-12,0.0,0.875,False,False,False,False,False,False,0.33094210028648385,False
9,9,36,180,35,0.014201696030795574,0.021001460030674934,False,False,False,0.13672422538591628,0.0,0.0,0.9,False,False,True,False,False,False,0.33094210028648385,False
9,9,37,185,36,0.06907597184181213,0.16152922809123993,False,False,False,0.029603106981792172,0.0,0.0,0.925,False,False,False,False,False,True,0.33094210028648385,False
9,9,38,190,37,0.009450502693653107,0.10029346495866776,False,False,False,0.060631188705777904,0.0,0.0,0.95,False,False,False,False,False,True,0.33094210028648385,False
9,9,39,195,38,0.02361942268908024,0.3035496473312378,False,False,False,0.022717457345922697,0.0,0.0,0.975,False,False,False,False,False,True,0.33094210028648385,False
9,9,40,200,39,0.006701345089823008,0.0934838280081749,False,False,False,0.051827456975639036,0.0,0.0,1.0,False,False,False,False,False,True,0.33094210028648385,False
10,10,3,15,2,0.011899675242602825,0.07997091859579086,False,False,False,0.07547329114264902,2.7466774341067257e-10,0.0,0.075,False,False,False,False,False,False,0.33094210028648385,False
10,10,4,20,3,0.023061899468302727,0.1695740669965744,False,False,False,0.01956115660725688,4.2674197509029455e-16,0.0,0.1,False,False,False,False,False,False,0.33094210028648385,False
10,10,5,25,4,0.011396323330700397,0.11628758162260056,False,False,False,0.021039356242211732,0.0,0.0,0.125,False,False,False,False,False,False,0.33094210028648385,False
10,10,6,30,5,0.03353554382920265,0.07911757379770279,True,True,False,0.042746295154228696,0.006055703651542077,0.019560247104616624,0.15,True,False,False,False,False,False,0.33094210028648385,False
10,10,7,35,6,0.07871222496032715,0.31228259205818176,True,False,False,0.08585858073792013,0.08236722490608755,0.006405200872387773,0.175,False,False,False,True,False,False,0.33094210028648385,False
10,10,8,40,7,0.28729248046875,0.6071630120277405,True,False,False,0.0313009358891478,0.03090225907716149,0.04687080366331908,0.2,False,False,False,False,True,False,0.33094210028648385,False
10,10,9,45,8,0.3411298990249634,0.7290332317352295,True,False,False,0.016141711238087633,0.016957000652511697,0.16649608096590085,0.225,False,False,False,False,True,False,0.33094210028648385,True
10,10,10,50,9,0.060402292758226395,0.21980278193950653,True,False,False,0.13873432169187644,0.13903128164626768,0.1631935242961705,0.25,False,False,True,True,True,False,0.33094210028648385,False
10,10,11,55,10,0.2619972229003906,0.5368489623069763,True,False,False,0.04153274857796615,0.041479101627044324,0.15275196574605138,0.275,False,False,False,False,True,False,0.33094210028648385,False
10,10,12,60,11,0.07918330281972885,0.25838789343833923,True,False,False,0.023323836431115984,0.02322053154181573,0.05621929072631084,0.3,False,False,False,False,True,False,0.33094210028648385,False
10,10,13,65,12,0.019070811569690704,0.14806388318538666,True,False,False,0.015802302785606064,0.016229022081646356,0.022552515992903976,0.325,False,False,False,False,False,False,0.33094210028648385,False
10,10,14,70,13,0.042113546282052994,0.09403247386217117,True,False,True,0.04950119767281446,0.048813561917737065,0.015101494922801495,0.35,False,True,False,False,False,False,0.33094210028648385,False
10,10,15,75,14,0.06026666238903999,0.05189202353358269,False,False,False,0.02157054282742629,0.012335514020329275,5.485089678569643e-07,0.375,False,False,False,False,False,False,0.33094210028648385,False
10,10,16,80,15,0.1587294489145279,0.3301530182361603,False,False,False,0.07668862800034668,0.00022978412586863308,0.0,0.4,False,False,False,False,False,False,0.33094210028648385,False
10,10,17,85,16,0.11386492103338242,0.36963143944740295,False,False,False,0.05788282630972915,3.631596497715828e-10,0.0,0.425,False,False,False,False,False,False,0.33094210028648385,False
10,10,18,90,17,0.023632192984223366,0.10652752965688705,False,False,False,0.037531220383284894,5.585809592645319e-16,0.0,0.45,False,False,False,False,False,False,0.33094210028648385,False
10,10,19,95,18,0.024720633402466774,0.10459643602371216,False,False,False,0.18333388542989582,0.0,0.0,0.475,False,False,True,False,False,False,0.33094210028648385,False
10,10,20,100,19,0.027243340387940407,0.13192786276340485,False,False,False,0.02926046991574023,0.0,0.0,0.5,False,False,False,False,False,False,0.33094210028648385,False
10,10,21,105,20,0.02282857336103916,0.20789700746536255,False,False,False,0.06829332442551041,0.0,0.0,0.525,False,False,False,False,False,False,0.33094210028648385,False
10,10,22,110,21,0.046840399503707886,0.2453443855047226,False,False,False,0.02773065816513259,0.0,0.0,0.55,False,False,False,False,False,False,0.33094210028648385,False
10,10,23,115,22,0.005691463127732277,0.054153114557266235,True,True,False,0.05837790814279018,0.0013467805252821482,0.004048390823313652,0.575,True,False,False,False,False,False,0.33094210028648385,False
10,10,24,120,23,0.014634951017796993,0.08314451575279236,True,False,False,0.044070551617200956,0.03466145094429267,0.011995857055544843,0.6,False,False,False,False,False,False,0.33094210028648385,False
10,10,25,125,24,0.17608046531677246,0.38814473152160645,True,False,False,0.05828996461036445,0.057473443243682934,0.002206822361097316,0.625,False,False,False,False,False,False,0.33094210028648385,False
10,10,26,130,25,0.6296467781066895,1.6262651681900024,True,False,False,0.05722734622674472,0.05752104146955255,0.03730046712042928,0.65,False,False,False,False,False,False,0.33094210028648385,True
10,10,27,135,26,0.32421183586120605,0.9720751643180847,True,False,False,0.029725867012382688,0.03022792487475268,0.0024493163512450677,0.675,False,False,False,False,False,False,0.33094210028648385,False
10,10,28,140,27,1.0952681303024292,1.7776836156845093,True,False,False,0.1951962981067057,0.1946224097093986,0.08779908113676302,0.7,False,False,True,True,True,False,0.33094210028648385,True
10,10,29,145,28,0.14656411111354828,0.5581876635551453,True,False,False,0.07086096822742034,0.07151303659102247,0.028755599090889955,0.725,False,False,False,False,False,False,0.33094210028648385,False
10,10,30,150,29,0.07656721770763397,0.2561006546020508,True,False,False,0.02038531947263573,0.01987918352144372,0.020905954785545966,0.75,False,False,False,False,False,False,0.33094210028648385,False
10,10,31,155,30,0.037861619144678116,0.1974378377199173,True,False,False,0.015040882373228816,0.015436600069590788,0.008922288835381709,0.775,False,False,False,False,False,False,0.33094210028648385,False
10,10,32,160,31,0.016693370416760445,0.027545124292373657,True,False,True,0.04849608938371602,0.048002771840106366,0.012966021451269794,0.8,False,True,False,False,False,False,0.33094210028648385,False
10,10,33,165,32,0.12206733226776123,0.17468638718128204,False,False,False,0.05608396008662605,0.013845890793738002,3.300635820213671e-09,0.825,False,False,False,False,False,False,0.33094210028648385,False
10,10,34,170,33,0.22083278000354767,0.4393753111362457,False,False,False,0.0670406871557013,3.3039206812574146e-05,0.0,0.85,False,False,False,False,False,False,0.33094210028648385,False
10,10,35,175,34,0.14248955249786377,0.3529950678348541,False,False,False,0.09536386425916589,5.2436658856911686e-11,0.0,0.875,False,False,False,False,False,False,0.33094210028648385,False
10,10,36,180,35,0.012801195494830608,0.006526125594973564,False,False,False,0.16297079139859857,6.591949208711867e-17,0.0,0.9,False,False,True,False,False,False,0.33094210028648385,False
10,10,37,185,36,0.10052964091300964,0.2909887433052063,False,False,False,0.10661273994161617,0.0,0.0,0.925,False,False,False,False,False,True,0.33094210028648385,False
10,10,38,190,37,0.019004030153155327,0.12469615787267685,False,False,False,0.11266318993907139,0.0,0.0,0.95,False,False,True,False,False,True,0.33094210028648385,False
10,10,39,195,38,0.017910180613398552,0.22824151813983917,False,False,False,0.024778062510064525,0.0,0.0,0.975,False,False,False,False,False,True,0.33094210028648385,False
10,10,40,200,39,0.013632245361804962,0.09810399264097214,False,False,False,0.03604586034464949,0.0,0.0,1.0,False,False,False,False,False,True,0.33094210028648385,False
11,11,3,15,2,0.010348528623580933,0.05757033824920654,False,False,False,0.050127887937095106,2.7466774341067257e-10,0.0,0.075,False,False,False,False,False,False,0.33094210028648385,False
11,11,4,20,3,0.016396960243582726,0.19189776480197906,False,False,False,0.059666949336455534,4.2674197509029455e-16,0.0,0.1,False,False,False,False,False,False,0.33094210028648385,False
11,11,5,25,4,0.008207972161471844,0.08282918483018875,False,False,False,0.041492003670891585,0.0,0.0,0.125,False,False,False,False,False,False,0.33094210028648385,False
11,11,6,30,5,0.017081312835216522,0.10701102018356323,True,True,False,0.0507751567205999,0.02147505812635822,0.007391509922616945,0.15,True,False,False,False,False,False,0.33094210028648385,False
11,11,7,35,6,0.06050907447934151,0.2618759572505951,True,False,False,0.0627778083725218,0.05689701082939843,0.0009812640530790784,0.175,False,False,False,False,False,False,0.33094210028648385,False
11,11,8,40,7,0.12260989099740982,0.3722270429134369,True,False,False,0.011764117977371957,0.011664501068791777,0.02471435003625877,0.2,False,False,False,False,False,False,0.33094210028648385,False
11,11,9,45,8,0.08661190420389175,0.37285467982292175,True,False,False,0.00825874060189815,0.00823563678568887,0.07655780115108679,0.225,False,False,False,False,True,False,0.33094210028648385,False
11,11,10,50,9,0.11007485538721085,0.25090110301971436,True,False,False,0.08445655898637101,0.08443653935742344,0.10010791440349842,0.25,False,False,False,True,True,False,0.33094210028648385,False
11,11,11,55,10,0.2648336589336395,0.6603406667709351,True,False,False,0.1156682391825486,0.11426524929155803,0.060539002521182494,0.275,False,False,True,True,True,False,0.33094210028648385,False
11,11,12,60,11,0.042510390281677246,0.2918461561203003,True,False,False,0.0363200299340231,0.036041827891447685,0.004400881670161949,0.3,False,False,False,False,False,False,0.33094210028648385,False
11,11,13,65,12,0.0423254631459713,0.22949576377868652,True,False,False,0.013066564446997681,0.013027531370279297,0.017236988854228086,0.325,False,False,False,False,False,False,0.33094210028648385,False
11,11,14,70,13,0.018384648486971855,0.047529008239507675,True,False,True,0.04912305269622329,0.052130720270666266,0.004163606655641194,0.35,False,True,False,False,False,False,0.33094210028648385,False
11,11,15,75,14,0.06984639167785645,0.08995574712753296,False,False,False,0.04714881360469756,0.022974754588820222,9.234346176612007e-09,0.375,False,False,False,False,False,False,0.33094210028648385,False
11,11,16,80,15,0.1466212272644043,0.2864954471588135,False,False,False,0.06788096196867976,4.265243354790678e-06,0.0,0.4,False,False,False,False,False,False,0.33094210028648385,False
11,11,17,85,16,0.04436538740992546,0.11949072033166885,False,False,False,0.025927875943210034,6.749173828995859e-12,0.0,0.425,False,False,False,False,False,False,0.33094210028648385,False
11,11,18,90,17,0.010412399657070637,0.0030605171341449022,False,False,False,0.08011578072483388,0.0,0.0,0.45,False,False,False,False,False,False,0.33094210028648385,False
11,11,19,95,18,0.01381422858685255,0.02695627696812153,False,False,False,0.02780912162288927,0.0,0.0,0.475,False,False,False,False,False,False,0.33094210028648385,False
11,11,20,100,19,0.01005647610872984,0.06505823880434036,False,False,False,0.033785114887430225,0.0,0.0,0.5,False,False,False,False,False,False,0.33094210028648385,False
11,11,21,105,20,0.014408946968615055,0.12730425596237183,False,False,False,0.01910516115456678,0.0,0.0,0.525,False,False,False,False,False,False,0.33094210028648385,False
11,11,22,110,21,0.009929504245519638,0.11112534999847412,False,False,False,0.012448944872657497,0.0,0.0,0.55,False,False,False,False,False,False,0.33094210028648385,False
11,11,23,115,22,0.010472510941326618,0.03586288169026375,True,True,False,0.04357121430050335,0.001395159645511066,0.016195454378880036,0.575,True,False,False,False,False,False,0.33094210028648385,False
11,11,24,120,23,0.03345954790711403,0.13969171047210693,True,False,False,0.05923843491561588,0.055509195097565626,0.0007148046870129044,0.6,False,False,False,False,False,False,0.33094210028648385,False
11,11,25,125,24,0.09205328673124313,0.3682467043399811,True,False,False,0.036773016856166366,0.036149916669459076,0.013228508598585265,0.625,False,False,False,False,False,False,0.33094210028648385,False
11,11,26,130,25,0.27883532643318176,0.8794133067131042,True,False,False,0.028639647368761227,0.028959462690169486,0.03573222665149989,0.65,False,False,False,False,False,False,0.33094210028648385,False
11,11,27,135,26,0.029293671250343323,0.09447727352380753,True,False,False,0.0647648908948338,0.0652650622484822,0.009386840708998976,0.675,False,False,False,False,False,False,0.33094210028648385,False
11,11,28,140,27,0.26655781269073486,0.6615486145019531,True,False,False,0.11683015271571483,0.115580845051391,0.028176339074910794,0.7,False,False,True,True,False,False,0.33094210028648385,False
11,11,29,145,28,0.10780569911003113,0.44850632548332214,True,False,False,0.020501428175785277,0.0205327034818019,0.0046004889444455355,0.725,False,False,False,False,False,False,0.33094210028648385,False
11,11,30,150,29,0.03381896764039993,0.19206692278385162,True,False,False,0.022318347072156762,0.02240544962908255,0.011004415086288244,0.75,False,False,False,False,False,False,0.33094210028648385,False
11,11,31,155,30,0.026744602248072624,0.12547613680362701,True,False,False,0.018718701952011623,0.019076146456093464,0.0028776004120418808,0.775,False,False,False,False,False,False,0.33094210028648385,False
11,11,32,160,31,0.03175295889377594,0.056992728263139725,False,False,True,0.053132345681227995,0.04899268680204158,0.006513511497138191,0.8,False,True,False,False,False,False,0.33094210028648385,False
11,11,33,165,32,0.1651971936225891,0.24231316149234772,False,False,False,0.06772647848591187,0.004503574781671568,1.7763568394002505e-15,0.825,False,False,False,False,False,False,0.33094210028648385,False
11,11,34,170,33,0.07149183005094528,0.20397615432739258,False,False,False,0.04306921738393859,1.2523006917463617e-08,0.0,0.85,False,False,False,False,False,False,0.33094210028648385,False
11,11,35,175,34,0.033256564289331436,0.09345268458127975,False,False,False,0.08575022866389485,1.9921512737006712e-14,0.0,0.875,False,False,False,False,False,False,0.33094210028648385,False
11,11,36,180,35,0.023045629262924194,0.020106583833694458,False,False,False,0.18286186517487546,0.0,0.0,0.9,False,False,True,False,False,False,0.33094210028648385,False
11,11,37,185,36,0.0423516146838665,0.08143426477909088,False,False,False,0.040977957669434684,0.0,0.0,0.925,False,False,False,False,False,True,0.33094210028648385,False
11,11,38,190,37,0.012040284462273121,0.08047569543123245,False,False,False,0.07305276686609147,0.0,0.0,0.95,False,False,False,False,False,True,0.33094210028648385,False
