row_id,episode_ordinal,regime,valid_neighbors,n_neighbors,neighbor_radius,input_spread,successor_spread,residual_spread,local_expansion,model_sensitivity,residual_norm,dataset,scale
swm/FetchPushDense-v3::1::32,swm/FetchPushDense-v3::1,post_impact_response,True,10,12.824528152049467,12.824528152049467,1.5488294472256499,0.6175711813959309,0.12077087194651555,0.04815547005503184,0.5505713541723927,fetch,raw_fullstate
swm/FetchPushDense-v3::1::33,swm/FetchPushDense-v3::1,free,True,10,11.951065223452812,11.951065223452812,1.9984704638992485,0.5559918784421366,0.16722111598700368,0.046522370018620286,0.37898858017414355,fetch,raw_fullstate
swm/FetchPushDense-v3::1::34,swm/FetchPushDense-v3::1,sustained_contact_dynamics,True,10,9.885606094086215,9.885606094086215,1.714372552457244,0.42073629850635985,0.17342108679434626,0.04256049598800558,0.3411546752822025,fetch,raw_fullstate
swm/FetchPushDense-v3::1::35,swm/FetchPushDense-v3::1,free,True,10,10.57276238554562,10.57276238554562,1.15349016940446,0.36258785296981744,0.10910016960008817,0.03429452396145056,0.2708768984496601,fetch,raw_fullstate
swm/FetchPushDense-v3::1::36,swm/FetchPushDense-v3::1,free,True,10,9.419465389015645,9.419465389015645,1.1610780198786737,0.41713036508567214,0.12326368556252096,0.04428386833631788,0.3818370351657685,fetch,raw_fullstate
swm/FetchPushDense-v3::1::37,swm/FetchPushDense-v3::1,free,True,10,10.946579837733431,10.946579837733431,0.9972759681408991,0.3384009931252553,0.09110388659508396,0.03091385603006059,0.2855065782571728,fetch,raw_fullstate
swm/FetchPushDense-v3::1::38,swm/FetchPushDense-v3::1,free,True,10,9.494887887898301,9.494887887898301,1.1775641022066767,0.22935799407322857,0.12402085375937295,0.024155945470989346,0.15945480972140924,fetch,raw_fullstate
swm/FetchPushDense-v3::1::39,swm/FetchPushDense-v3::1,free,True,10,8.101017538088554,8.101017538088554,1.519259333473991,0.24051986612804868,0.18753932161372192,0.029690080906157337,0.15676996511910293,fetch,raw_fullstate
swm/FetchPushDense-v3::1::40,swm/FetchPushDense-v3::1,free,True,10,5.232813764892198,5.232813764892198,0.8075692619222485,0.255579142698674,0.1543279195870418,0.048841627885440185,0.27523417042691567,fetch,raw_fullstate
swm/FetchPushDense-v3::1::41,swm/FetchPushDense-v3::1,free,True,10,4.149484912852991,4.149484912852991,0.8733716992272146,0.1484650849492739,0.2104771357336314,0.035779160080665603,0.16875166485401585,fetch,raw_fullstate
swm/FetchPushDense-v3::1::42,swm/FetchPushDense-v3::1,free,True,10,3.856575018127189,3.856575018127189,0.8180244948208021,0.22114420402410437,0.2121116511349615,0.05734212429024532,0.2587275404973832,fetch,raw_fullstate
swm/FetchPushDense-v3::1::43,swm/FetchPushDense-v3::1,free,True,10,4.059442216262708,4.059442216262708,0.8167309069678194,0.20867846475364232,0.2011928889382581,0.051405699018856936,0.23806022403702826,fetch,raw_fullstate
swm/FetchPushDense-v3::1::44,swm/FetchPushDense-v3::1,free,True,10,3.973024901304847,3.973024901304847,0.8135279870444296,0.19894491664043562,0.20476287142757285,0.05007391636913648,0.22786136590345987,fetch,raw_fullstate
swm/FetchPushDense-v3::1::45,swm/FetchPushDense-v3::1,free,True,10,3.982862649466865,3.982862649466865,0.8072867056417335,0.08156107414552533,0.2026900691013773,0.020478003216215068,0.08715643368693628,fetch,raw_fullstate
swm/FetchPushDense-v3::1::46,swm/FetchPushDense-v3::1,free,True,10,3.8472468055578752,3.8472468055578752,0.8052801879648916,0.12773362161692906,0.20931336840713055,0.03320130682346668,0.120770965063412,fetch,raw_fullstate
swm/FetchPushDense-v3::1::47,swm/FetchPushDense-v3::1,free,True,10,3.798184165123359,3.798184165123359,0.8047085921426893,0.12177408127803607,0.2118666597401692,0.03206113131538503,0.09691454805557573,fetch,raw_fullstate
swm/FetchPushDense-v3::1::48,swm/FetchPushDense-v3::1,free,True,10,3.9330304930539297,3.9330304930539297,0.8065206354026787,0.11951893012916956,0.20506340767686992,0.03038850838818826,0.0905391353240212,fetch,raw_fullstate
swm/FetchPushDense-v3::1::49,swm/FetchPushDense-v3::1,free,True,10,3.9428501033417027,3.9428501033417027,0.8414558306693616,0.12662467505442188,0.21341309170140615,0.03211501115578882,0.09906403526635417,fetch,raw_fullstate
swm/FetchPushDense-v3::15::3,swm/FetchPushDense-v3::15,interaction,True,10,2.5003952283258504,2.5003952283258504,0.30011633097827806,0.17149954989909125,0.12002755707513574,0.06858897663707328,0.14416584999513551,fetch,raw_fullstate
swm/FetchPushDense-v3::15::4,swm/FetchPushDense-v3::15,post_impact_response,True,10,3.674440861513904,3.674440861513904,0.3271582007055688,0.13598275027705334,0.08903618619426536,0.03700773951795952,0.12455677909731964,fetch,raw_fullstate
swm/FetchPushDense-v3::15::5,swm/FetchPushDense-v3::15,post_impact_response,True,10,4.41917311152106,4.41917311152106,0.6074511211217279,0.18522205615168785,0.1374580958455927,0.0419132836568005,0.17554980253170757,fetch,raw_fullstate
swm/FetchPushDense-v3::15::6,swm/FetchPushDense-v3::15,interaction,True,10,4.934593430484054,4.934593430484054,0.4604900845367478,0.11018032515016324,0.09331874875283827,0.02232814652358405,0.10342149990929733,fetch,raw_fullstate
swm/FetchPushDense-v3::15::7,swm/FetchPushDense-v3::15,free,True,10,4.428807544263066,4.428807544263066,0.2932190439875647,0.1828648561283527,0.06620722193435369,0.041289862858283365,0.09652829977666319,fetch,raw_fullstate
swm/FetchPushDense-v3::15::8,swm/FetchPushDense-v3::15,free,True,10,3.7768282332306216,3.7768282332306216,0.5803949875657972,0.06573724964658315,0.15367259290723403,0.017405411521813595,0.03379254650193554,fetch,raw_fullstate
swm/FetchPushDense-v3::15::9,swm/FetchPushDense-v3::15,interaction,True,10,2.6982472885190467,2.6982472885190467,0.6262018493181865,0.13530471965984692,0.2320772643718219,0.05014541114728959,0.12085947946023785,fetch,raw_fullstate
swm/FetchPushDense-v3::15::10,swm/FetchPushDense-v3::15,free,True,10,3.420048287788581,3.420048287788581,0.45523361344659735,0.19742452185704873,0.1331073643234884,0.057725653337106636,0.19552043113885495,fetch,raw_fullstate
swm/FetchPushDense-v3::15::11,swm/FetchPushDense-v3::15,interaction,True,10,3.641911983426162,3.641911983426162,0.7244740341499262,0.12899069366796387,0.19892683772889277,0.03541839952612328,0.11040691263535835,fetch,raw_fullstate
